date,product,product_label,retail_optimal_observed,retail_optimal_baseline,retail_optimal_observed_model,retail_optimal_baseline_model,retail_optimal_discount_share,retail_optimal_n_item_keys
2023-01-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-01-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-01-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-01-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-01-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-01-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-01-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-01-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-01-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-01-29,yogurt_dessert,Yogurt / dessert,,,,,,
2023-01-30,yogurt_dessert,Yogurt / dessert,,,,,,
2023-01-31,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-01,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-02,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-03,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-04,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-05,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-06,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-07,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-08,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-09,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-10,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-11,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-12,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-13,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-14,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-15,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-16,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-17,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-18,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-19,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-02-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-01,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-02,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-03,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-04,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-05,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-06,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-07,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-08,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-09,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-10,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-11,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-12,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-13,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-14,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-15,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-16,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-17,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-18,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-19,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-29,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-30,yogurt_dessert,Yogurt / dessert,,,,,,
2023-03-31,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-01,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-02,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-03,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-04,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-05,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-06,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-07,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-08,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-09,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-10,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-11,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-12,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-13,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-14,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-15,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-16,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-17,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-18,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-19,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-29,yogurt_dessert,Yogurt / dessert,,,,,,
2023-04-30,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-01,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-02,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-03,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-04,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-05,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-06,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-07,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-08,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-09,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-10,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-11,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-12,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-13,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-14,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-15,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-16,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-17,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-18,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-19,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-29,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-30,yogurt_dessert,Yogurt / dessert,,,,,,
2023-05-31,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-01,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-02,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-03,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-04,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-05,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-06,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-07,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-08,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-09,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-10,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-11,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-12,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-13,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-14,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-15,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-16,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-17,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-18,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-19,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-29,yogurt_dessert,Yogurt / dessert,,,,,,
2023-06-30,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-01,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-02,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-03,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-04,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-05,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-06,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-07,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-08,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-09,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-10,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-11,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-12,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-13,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-14,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-15,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-16,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-17,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-18,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-19,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-29,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-30,yogurt_dessert,Yogurt / dessert,,,,,,
2023-07-31,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-01,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-02,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-03,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-04,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-05,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-06,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-07,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-08,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-09,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-10,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-11,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-12,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-13,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-14,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-15,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-16,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-17,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-18,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-19,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-29,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-30,yogurt_dessert,Yogurt / dessert,,,,,,
2023-08-31,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-01,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-02,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-03,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-04,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-05,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-06,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-07,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-08,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-09,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-10,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-11,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-12,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-13,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-14,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-15,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-16,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-17,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-18,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-19,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-29,yogurt_dessert,Yogurt / dessert,,,,,,
2023-09-30,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-01,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-02,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-03,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-04,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-05,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-06,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-07,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-08,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-09,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-10,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-11,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-12,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-13,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-14,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-15,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-16,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-17,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-18,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-19,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-29,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-30,yogurt_dessert,Yogurt / dessert,,,,,,
2023-10-31,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-01,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-02,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-03,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-04,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-05,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-06,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-07,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-08,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-09,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-10,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-11,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-12,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-13,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-14,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-15,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-16,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-17,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-18,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-19,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-29,yogurt_dessert,Yogurt / dessert,,,,,,
2023-11-30,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-01,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-02,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-03,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-04,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-05,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-06,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-07,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-08,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-09,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-10,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-11,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-12,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-13,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-14,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-15,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-16,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-17,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-18,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-19,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-20,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-21,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-22,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-23,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-24,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-25,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-26,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-27,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-28,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-29,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-30,yogurt_dessert,Yogurt / dessert,,,,,,
2023-12-31,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-01,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-02,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-03,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-04,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-05,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-06,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-07,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-08,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-09,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-10,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-11,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-12,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-13,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-14,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-15,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-16,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-17,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-18,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-19,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-20,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-21,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-22,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-23,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-24,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-25,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-26,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-27,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-28,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-29,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-30,yogurt_dessert,Yogurt / dessert,,,,,,
2024-01-31,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-01,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-02,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-03,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-04,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-05,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-06,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-07,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-08,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-09,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-10,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-11,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-12,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-13,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-14,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-15,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-16,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-17,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-18,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-19,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-20,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-21,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-22,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-23,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-24,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-25,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-26,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-27,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-28,yogurt_dessert,Yogurt / dessert,,,,,,
2024-02-29,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-01,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-02,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-03,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-04,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-05,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-06,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-07,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-08,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-09,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-10,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-11,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-12,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-13,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-14,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-15,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-16,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-17,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-18,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-19,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-20,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-21,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-22,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-23,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-24,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-25,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-26,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-27,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-28,yogurt_dessert,Yogurt / dessert,,,,,,
2024-03-29,yogurt_dessert,Yogurt / dessert,,,,,,
