retailer,item_key,product,brand_norm,canonical_name,n_strict_keys,fat_pct,pack_std,pack_std_unit,first_title,first_name,n_rows,date_min,date_max
Silpo,yogurt_dessert|крем десерт|elle amp vire ваніллю,yogurt_dessert,крем десерт,elle amp vire ваніллю,1,2.7,,,"Крем-десерт Elle&amp;Vire з ваніллю 2,7% стакан",Elle&amp;Vire з ваніллю стакан,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|крем десерт|elle amp vire шоколадний,yogurt_dessert,крем десерт,elle amp vire шоколадний,1,3.2,,,"Крем-десерт Elle&amp;Vire шоколадний 3,2% стакан",Elle&amp;Vire шоколадний стакан,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|lago абрикос безлактозний,yogurt_dessert,лавка традицій,lago абрикос безлактозний,1,3.2,,,Йогурт Лавка традицій Lago Абрикос безлактозний питний 3.2%,Йогурт Lago Абрикос безлактозний питний,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|lago безлактозний,yogurt_dessert,лавка традицій,lago безлактозний,1,3.2,,,Йогурт Лавка традицій Lago безлактозний питний 3.2%,Йогурт Lago безлактозний питний,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|lago вишня безлактозний,yogurt_dessert,лавка традицій,lago вишня безлактозний,1,3.2,,,"Йогурт Лавка традицій Lago Вишня безлактозний термостатний 3,2%",Йогурт Lago Вишня безлактозний термостатний,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|lago грецький безлактозний,yogurt_dessert,лавка традицій,lago грецький безлактозний,1,10.0,,,Йогурт Лавка традицій Lago Грецький безлактозний термостатний 10%,Йогурт Lago Грецький безлактозний термостатний,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|lago ківі та манго безлактозний,yogurt_dessert,лавка традицій,lago ківі та манго безлактозний,1,3.2,,,"Йогурт Лавка Традицій Lago Ківі та манго безлактозний 3,2%",Йогурт Lago Ківі та манго безлактозний,23,2025-11-15,2025-12-13
Silpo,yogurt_dessert|лавка традицій|lago манго банан безлактозний,yogurt_dessert,лавка традицій,lago манго банан безлактозний,1,3.2,,,"Йогурт Лавка Традицій Lago Манго банан безлактозний 3,2%",Йогурт Lago Манго банан безлактозний,5,2025-12-03,2025-12-13
Silpo,yogurt_dessert|лавка традицій|lago манго та ананас безлактозний,yogurt_dessert,лавка традицій,lago манго та ананас безлактозний,1,3.2,,,"Йогурт Лавка Традицій Lago Манго та ананас безлактозний 3,2%",Йогурт Lago Манго та ананас безлактозний,6,2025-12-02,2025-12-13
Silpo,yogurt_dessert|лавка традицій|lago манго та чіа безлактозний,yogurt_dessert,лавка традицій,lago манго та чіа безлактозний,1,3.2,,,"Йогурт Лавка Традицій Lago Манго та чіа безлактозний 3,2%",Йогурт Lago Манго та чіа безлактозний,23,2025-11-15,2025-12-13
Silpo,yogurt_dessert|лавка традицій|lago полуниця безлактозний,yogurt_dessert,лавка традицій,lago полуниця безлактозний,1,3.2,,,"Йогурт Лавка традицій Lago Полуниця безлактозний термостатний 3,2%",Йогурт Lago Полуниця безлактозний термостатний,96,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|lago чіа безлактозний,yogurt_dessert,лавка традицій,lago чіа безлактозний,1,3.2,,,Йогурт Лавка традицій Lago Чіа безлактозний питний 3.2%,Йогурт Lago Чіа безлактозний питний,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe йогурту шоколаді абрикос,yogurt_dessert,лавка традицій,nashe йогурту шоколаді абрикос,1,15.0,,,Сирок «Лавка традицій» Nashe з йогурту в шоколаді абрикос 15%,Сирок Nashe з йогурту в шоколаді абрикос,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe йогурту шоколаді ваніль,yogurt_dessert,лавка традицій,nashe йогурту шоколаді ваніль,1,15.0,,,Сирок «Лавка традицій» Nashe з йогурту в шоколаді ваніль 15%,Сирок Nashe з йогурту в шоколаді ваніль,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe йогурту шоколаді вишня апельсин,yogurt_dessert,лавка традицій,nashe йогурту шоколаді вишня апельсин,1,15.0,,,Сирок «Лавка традицій» Nashe з йогурту в шоколаді вишня-апельсин 15%,Сирок Nashe з йогурту в шоколаді вишня-апельсин,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe йогурту шоколаді карамель арахіс,yogurt_dessert,лавка традицій,nashe йогурту шоколаді карамель арахіс,1,15.0,,,Сирок «Лавка Традицій» Nashe з йогурту в шоколаді карамель-арахіс 15%,Сирок Nashe з йогурту в шоколаді карамель-арахіс,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe йогурту шоколаді кокос,yogurt_dessert,лавка традицій,nashe йогурту шоколаді кокос,1,15.0,,,Сирок «Лавка традицій» Nashe з йогурту в шоколаді кокос 15%,Сирок Nashe з йогурту в шоколаді кокос,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe йогурту шоколаді малина,yogurt_dessert,лавка традицій,nashe йогурту шоколаді малина,1,15.0,,,Сирок «Лавка традицій» Nashe з йогурту в шоколаді малина 15%,Сирок Nashe з йогурту в шоколаді малина,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe класичний,yogurt_dessert,лавка традицій,nashe класичний,1,6.0,,,Йогурт «Лавка традицій» Nashe «Класичний» 6%,Йогурт Nashe Класичний,1,2025-11-23,2025-11-23
Silpo,yogurt_dessert|лавка традицій|nashe класичний густий безлактозний,yogurt_dessert,лавка традицій,nashe класичний густий безлактозний,1,6.0,,,Йогурт Лавка Традицій Nashe Класичний густий безлактозний 6%,Йогурт Nashe Класичний густий безлактозний,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe малина розмарин,yogurt_dessert,лавка традицій,nashe малина розмарин,1,6.0,,,Йогурт «Лавка традицій» Nashe малина-розмарин 6%,Йогурт Nashe малина-розмарин,1,2025-11-24,2025-11-24
Silpo,yogurt_dessert|лавка традицій|nashe манго персик густий безлактозний,yogurt_dessert,лавка традицій,nashe манго персик густий безлактозний,1,6.0,,,Йогурт Лавка Традицій Nashe Манго-персик густий безлактозний 6%,Йогурт Nashe Манго-персик густий безлактозний,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe полуниця,yogurt_dessert,лавка традицій,nashe полуниця,1,6.0,,,Йогурт «Лавка традицій» Nashe полуниця 6%,Йогурт Nashe полуниця,1,2025-11-22,2025-11-22
Silpo,yogurt_dessert|лавка традицій|nashe полуниця густий безлактозний,yogurt_dessert,лавка традицій,nashe полуниця густий безлактозний,1,6.0,,,Йогурт Лавка Традицій Nashe Полуниця густий безлактозний 6%,Йогурт Nashe Полуниця густий безлактозний,46,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe фундук йогурту шоколаді,yogurt_dessert,лавка традицій,nashe фундук йогурту шоколаді,1,15.0,,,Сирок Лавка Традицій Nashe Фундук з йогурту в шоколаді 15%,Сирок Nashe Фундук з йогурту в шоколаді,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe чорниця тим ян,yogurt_dessert,лавка традицій,nashe чорниця тим ян,1,6.0,,,Йогурт «Лавка традицій» Nashe чорниця-тим’ян 6%,Йогурт Nashe чорниця-тим’ян,1,2025-11-23,2025-11-23
Silpo,yogurt_dessert|лавка традицій|nashe шоколад йогурту шоколаді,yogurt_dessert,лавка традицій,nashe шоколад йогурту шоколаді,1,15.0,,,Сирок Лавка традицій Nashe Шоколад з йогурту в шоколаді 15%,Сирок Nashe Шоколад з йогурту в шоколаді,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe шоколаді еспресо горіх,yogurt_dessert,лавка традицій,nashe шоколаді еспресо горіх,1,15.0,,,Сирок Лавка традицій Nashe йогурт в шоколаді еспресо-горіх 15%,Сирок Nashe йогурт в шоколаді еспресо-горіх,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|nashe шоколаді манго,yogurt_dessert,лавка традицій,nashe шоколаді манго,1,15.0,,,Сирок Лавка традицій Nashe йогурт в шоколаді манго 15%,Сирок Nashe йогурт в шоколаді манго,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|soloviov ванільно карамельний овечий,yogurt_dessert,лавка традицій,soloviov ванільно карамельний овечий,1,1.5,,,"Йогурт Лавка традицій Soloviov ванільно-карамельний овечий 1,5%",Йогурт Soloviov ванільно-карамельний овечий,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|soloviov вишневий овечий,yogurt_dessert,лавка традицій,soloviov вишневий овечий,1,1.5,,,"Йогурт Лавка традицій Soloviov вишневий овечий 1,5%",Йогурт Soloviov вишневий овечий,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|soloviov овечий,yogurt_dessert,лавка традицій,soloviov овечий,2,3.75,,,"Йогурт Лавка традицій Soloviov натуральний овечий 1,5%",Йогурт Soloviov натуральний овечий,96,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|soloviov овечий вишневий,yogurt_dessert,лавка традицій,soloviov овечий вишневий,1,6.0,,,"Йогурт «Лавка традицій» Soloviov Овечий вишневий 3,8-6%","Йогурт Soloviov Овечий вишневий 3,8-",48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|soloviov овечий полуничний,yogurt_dessert,лавка традицій,soloviov овечий полуничний,1,6.0,,,"Йогурт «Лавка традицій» Soloviov Овечий полуничний 3,8-6%","Йогурт Soloviov Овечий полуничний 3,8-",48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|soloviov овечий чорничний,yogurt_dessert,лавка традицій,soloviov овечий чорничний,1,6.0,,,"Йогурт «Лавка традицій» Soloviov Овечий чорничний 3,8-6%","Йогурт Soloviov Овечий чорничний 3,8-",48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|soloviov полуничний овечий,yogurt_dessert,лавка традицій,soloviov полуничний овечий,1,1.5,,,"Йогурт Лавка традицій Soloviov полуничний овечий 1,5%",Йогурт Soloviov полуничний овечий,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|soloviov родинний овечого молока,yogurt_dessert,лавка традицій,soloviov родинний овечого молока,1,1.5,,,"Йогурт Лавка Традицій Soloviov Родинний з овечого молока 1,5%",Йогурт Soloviov Родинний з овечого молока,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|soloviov чорничний овечий,yogurt_dessert,лавка традицій,soloviov чорничний овечий,1,1.5,,,"Йогурт Лавка традицій Soloviov чорничний овечий 1,5%",Йогурт Soloviov чорничний овечий,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|tasbio молока буйволиць,yogurt_dessert,лавка традицій,tasbio молока буйволиць,1,8.4,,,Йогурт Лавка традицій TASbio з молока буйволиць 8.4%,Йогурт TASbio з молока буйволиць,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|tasbio молока буйволиць безлактозий,yogurt_dessert,лавка традицій,tasbio молока буйволиць безлактозий,1,7.5,,,Йогурт Лавка традицій TASbio з молока буйволиць безлактозий 7.5%,Йогурт TASbio з молока буйволиць безлактозий,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|tasbio полуниця молока буйволиць,yogurt_dessert,лавка традицій,tasbio полуниця молока буйволиць,1,3.0,,,Йогурт Лавка традицій TASbio Полуниця з молока буйволиць 3%,Йогурт TASbio Полуниця з молока буйволиць,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|tasbio чорниця молока буйволиць,yogurt_dessert,лавка традицій,tasbio чорниця молока буйволиць,1,3.0,,,Йогурт Лавка традицій TASbio Чорниця з молока буйволиць 3%,Йогурт TASbio Чорниця з молока буйволиць,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|tasbio шпинат молока буйволиць,yogurt_dessert,лавка традицій,tasbio шпинат молока буйволиць,1,3.0,,,Йогурт Лавка традицій TASbio Шпинат з молока буйволиць 3%,Йогурт TASbio Шпинат з молока буйволиць,44,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|villa milk без наповнювача,yogurt_dessert,лавка традицій,villa milk без наповнювача,1,1.5,,,Йогурт Лавка традицій Villa Milk без наповнювача 1.5%,Йогурт Villa Milk без наповнювача,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|villa milk ваніль збагачений білком,yogurt_dessert,лавка традицій,villa milk ваніль збагачений білком,1,1.0,,,Йогурт Лавка Традицій Villa Milk Ваніль збагачений білком 1%,Йогурт Villa Milk Ваніль збагачений білком,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|villa milk грецький,yogurt_dessert,лавка традицій,villa milk грецький,1,8.0,,,Йогурт Лавка традицій Villa Milk Грецький 8%,Йогурт Villa Milk Грецький,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|villa milk збагачений білками,yogurt_dessert,лавка традицій,villa milk збагачений білками,1,1.0,,,Йогурт Лавка Традицій Villa Milk збагачений білками 1%,Йогурт Villa Milk збагачений білками,3,2025-12-11,2025-12-13
Silpo,yogurt_dessert|лавка традицій|villa milk злаки,yogurt_dessert,лавка традицій,villa milk злаки,1,1.5,,,"Йогурт Лавка традицій Villa Milk Злаки 1,5%",Йогурт Villa Milk Злаки,49,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|villa milk манго,yogurt_dessert,лавка традицій,villa milk манго,1,2.5,,,"Йогурт Лавка традицій Villa Milk Манго 2,5%",Йогурт Villa Milk Манго,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|villa milk персик збагачений білком,yogurt_dessert,лавка традицій,villa milk персик збагачений білком,1,1.0,,,Йогурт Лавка Традицій Villa Milk Персик збагачений білком 1%,Йогурт Villa Milk Персик збагачений білком,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|villa milk чорниця,yogurt_dessert,лавка традицій,villa milk чорниця,1,2.5,,,"Йогурт Лавка традицій Villa Milk Чорниця 2,5%",Йогурт Villa Milk Чорниця,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|villa milk чорниця збагачений білком,yogurt_dessert,лавка традицій,villa milk чорниця збагачений білком,1,1.0,,,Йогурт Лавка Традицій Villa Milk Чорниця збагачений білком 1%,Йогурт Villa Milk Чорниця збагачений білком,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|virtuoso by lukachivka живий козячого молока,yogurt_dessert,лавка традицій,virtuoso by lukachivka живий козячого молока,1,,,,Йогурт «Лавка традицій» Virtuoso by Lukachivka «Живий» з козячого молока,Йогурт Virtuoso by Lukachivka Живий з козячого молока,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|virtuoso by lukachivka кленовий козиного молока,yogurt_dessert,лавка традицій,virtuoso by lukachivka кленовий козиного молока,1,,,,Йогурт «Лавка традицій» Virtuoso by Lukachivka «Кленовий» з козиного молока,Йогурт Virtuoso by Lukachivka Кленовий з козиного молока,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|бараново грецький,yogurt_dessert,лавка традицій,бараново грецький,1,2.5,,,"Йогурт Лавка традицій Бараново Грецький 2,5%",Йогурт Бараново Грецький,47,2025-10-21,2025-12-12
Silpo,yogurt_dessert|лавка традицій|бараново грецький зі смородиною,yogurt_dessert,лавка традицій,бараново грецький зі смородиною,1,2.5,,,"Йогурт Лавка Традицій Бараново Грецький зі смородиною 2,5%",Йогурт Бараново Грецький зі смородиною,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|бараново грецький малиною,yogurt_dessert,лавка традицій,бараново грецький малиною,1,2.5,,,"Йогурт Лавка Традицій Бараново Грецький з малиною 2,5%",Йогурт Бараново Грецький з малиною,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|бараново коров яче,yogurt_dessert,лавка традицій,бараново коров яче,1,2.5,,,"Йогурт «Лавка традицій» «Бараново» коров’яче молоко 2,5%",Йогурт Бараново коров’яче молоко,22,2025-10-21,2025-11-19
Silpo,yogurt_dessert|лавка традицій|ванільна карамель soloviov овечого молока,yogurt_dessert,лавка традицій,ванільна карамель soloviov овечого молока,1,6.0,,,Йогурт «Лавка Традицій» «Ванільна карамель» Soloviov з овечого молока 3.8-6%,Йогурт Ванільна карамель Soloviov з овечого молока 3.8-,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|від фермера коров ячий,yogurt_dessert,лавка традицій,від фермера коров ячий,1,3.2,,,"Йогурт Лавка традицій від фермера Коров'ячий 3,2%",Йогурт від фермера Коров'ячий,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт amp joy брауні біле,yogurt_dessert,лавка традицій,десерт amp joy брауні біле,1,,,,Десерт «Лавка Традицій» &amp;Joy «Брауні біле»,Десерт &amp;Joy Брауні біле,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт amp joy брауні вишнею,yogurt_dessert,лавка традицій,десерт amp joy брауні вишнею,1,,,,Десерт «Лавка Традицій» &amp;Joy «Брауні з вишнею»,Десерт &amp;Joy Брауні з вишнею,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт amp joy брауні кокосом,yogurt_dessert,лавка традицій,десерт amp joy брауні кокосом,1,,,,Десерт «Лавка Традицій» &amp;Joy «Брауні з кокосом»,Десерт &amp;Joy Брауні з кокосом,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт amp joy брауні ліщиною,yogurt_dessert,лавка традицій,десерт amp joy брауні ліщиною,1,,,,Десерт «Лавка Традицій» &amp;Joy «Брауні з ліщиною»,Десерт &amp;Joy Брауні з ліщиною,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт amp joy брауні малиною,yogurt_dessert,лавка традицій,десерт amp joy брауні малиною,1,,,,Десерт «Лавка Традицій» &amp;Joy «Брауні з малиною»,Десерт &amp;Joy Брауні з малиною,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт amp joy брауні манго,yogurt_dessert,лавка традицій,десерт amp joy брауні манго,1,,,,Десерт «Лавка Традицій» &amp;Joy «Брауні з манго»,Десерт &amp;Joy Брауні з манго,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт amp joy брауні фісташкою,yogurt_dessert,лавка традицій,десерт amp joy брауні фісташкою,1,,,,Десерт «Лавка Традицій» &amp;Joy «Брауні з фісташкою»,Десерт &amp;Joy Брауні з фісташкою,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт nashe ваніль сирковий,yogurt_dessert,лавка традицій,десерт nashe ваніль сирковий,1,7.0,,,Десерт Лавка традицій Nashe Йогурт-ваніль сирковий 7%,Десерт Nashe Йогурт-ваніль сирковий,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт nashe еспресо горіх сирковий,yogurt_dessert,лавка традицій,десерт nashe еспресо горіх сирковий,1,12.0,,,Десерт Лавка традицій Nashe Йогурт еспресо-горіх сирковий 12%,Десерт Nashe Йогурт еспресо-горіх сирковий,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт nashe манго сирковий,yogurt_dessert,лавка традицій,десерт nashe манго сирковий,1,7.0,,,Десерт Лавка традицій Nashe Йогурт манго сирковий 7%,Десерт Nashe Йогурт манго сирковий,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт soloviov полуничний овечого молока,yogurt_dessert,лавка традицій,десерт soloviov полуничний овечого молока,1,1.5,,,"Десерт Лавка Традицій Soloviov полуничний з овечого молока 1,5%",Десерт Soloviov полуничний з овечого молока,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт soloviov чорничний овечого молока,yogurt_dessert,лавка традицій,десерт soloviov чорничний овечого молока,1,1.5,,,"Десерт Лавка Традицій Soloviov чорничний з овечого молока 1,5%",Десерт Soloviov чорничний з овечого молока,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт доообра ферма цьом ванільний,yogurt_dessert,лавка традицій,десерт доообра ферма цьом ванільний,1,,,,Десерт Лавка традицій Доообра ферма Цьом ванільний,Десерт Доообра ферма Цьом ванільний,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт доообра ферма цьом лохиною,yogurt_dessert,лавка традицій,десерт доообра ферма цьом лохиною,1,,,,Десерт Лавка Традицій Доообра ферма Цьом з лохиною,Десерт Доообра ферма Цьом з лохиною,20,2025-11-16,2025-12-13
Silpo,yogurt_dessert|лавка традицій|десерт доообра ферма цьом чорницею,yogurt_dessert,лавка традицій,десерт доообра ферма цьом чорницею,1,,,,Десерт Лавка традицій Доообра ферма Цьом з чорницею,Десерт Доообра ферма Цьом з чорницею,18,2025-10-21,2025-11-07
Silpo,yogurt_dessert|лавка традицій|джерсей вишня,yogurt_dessert,лавка традицій,джерсей вишня,1,4.0,,,Йогурт «Лавка традицій» «Джерсей» вишня 4%,Йогурт Джерсей вишня,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|джерсей персик,yogurt_dessert,лавка традицій,джерсей персик,1,4.0,,,Йогурт «Лавка традицій» «Джерсей» персик 4%,Йогурт Джерсей персик,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|джерсей полуниця,yogurt_dessert,лавка традицій,джерсей полуниця,1,4.0,,,Йогурт «Лавка традицій» «Джерсей» полуниця 4%,Йогурт Джерсей полуниця,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|доообра ферма вишня козячого молока,yogurt_dessert,лавка традицій,доообра ферма вишня козячого молока,1,,,,Йогурт «Лавка традицій» «Доообра ферма» вишня з козячого молока,Йогурт Доообра ферма вишня з козячого молока,47,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|доообра ферма дитяча порція козиний,yogurt_dessert,лавка традицій,доообра ферма дитяча порція козиний,1,3.8,,,"Йогурт Лавка Традицій Доообра ферма Дитяча порція козиний 3,8%",Йогурт Доообра ферма Дитяча порція козиний,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|доообра ферма козиний безлактозний,yogurt_dessert,лавка традицій,доообра ферма козиний безлактозний,1,4.0,,,Йогурт «Лавка традицій» «Доообра ферма» козиний безлактозний 4%,Йогурт Доообра ферма козиний безлактозний,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|доообра ферма козячого молока,yogurt_dessert,лавка традицій,доообра ферма козячого молока,1,,,,Йогурт «Лавка традицій» «Доообра ферма» з козячого молока,Йогурт Доообра ферма з козячого молока,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|доообра ферма коров ячого молока,yogurt_dessert,лавка традицій,доообра ферма коров ячого молока,1,3.8,,,"Йогурт «Лавка традицій» «Доообра ферма» з коров'ячого молока, 3,8%",Йогурт Доообра ферма з коров'ячого молока,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|доообра ферма коров ячого молока вишня,yogurt_dessert,лавка традицій,доообра ферма коров ячого молока вишня,1,3.8,,,"Йогурт «Лавка традицій» «Доообра ферма» з коров'ячого молока « Вишня», 3,8%",Йогурт Доообра ферма з коров'ячого молока Вишня,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|доообра ферма коров ячого молока полуниця,yogurt_dessert,лавка традицій,доообра ферма коров ячого молока полуниця,1,3.8,,,"Йогурт «Лавка традицій» «Доообра ферма» з коров'ячого молока «Полуниця», 3,8%",Йогурт Доообра ферма з коров'ячого молока Полуниця,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|доообра ферма коров ячого молока чорниця,yogurt_dessert,лавка традицій,доообра ферма коров ячого молока чорниця,1,3.8,,,"Йогурт «Лавка традицій» «Доообра ферма» з коров'ячого молока «Чорниця», 3,8%",Йогурт Доообра ферма з коров'ячого молока Чорниця,18,2025-10-21,2025-11-07
Silpo,yogurt_dessert|лавка традицій|доообра ферма лохина,yogurt_dessert,лавка традицій,доообра ферма лохина,1,3.8,,,"Йогурт Лавка Традицій Доообра ферма Лохина 3,8%",Йогурт Доообра ферма Лохина,46,2025-10-23,2025-12-13
Silpo,yogurt_dessert|лавка традицій|доообра ферма лохина козиний,yogurt_dessert,лавка традицій,доообра ферма лохина козиний,1,2.7,,,"Йогурт Лавка Традицій Доообра ферма Лохина козиний 2,7%",Йогурт Доообра ферма Лохина козиний,46,2025-10-23,2025-12-13
Silpo,yogurt_dessert|лавка традицій|доообра ферма полуниця козячого молока,yogurt_dessert,лавка традицій,доообра ферма полуниця козячого молока,1,,,,Йогурт «Лавка традицій» «Доообра ферма» полуниця з козячого молока,Йогурт Доообра ферма полуниця з козячого молока,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|доообра ферма чорниця козячого молока,yogurt_dessert,лавка традицій,доообра ферма чорниця козячого молока,1,,,,Йогурт «Лавка традицій» «Доообра ферма» чорниця з козячого молока,Йогурт Доообра ферма чорниця з козячого молока,27,2025-10-21,2025-11-16
Silpo,yogurt_dessert|лавка традицій|своє без наповнювача,yogurt_dessert,лавка традицій,своє без наповнювача,1,2.5,,,"Йогурт «Лавка традицій» «Своє» без наповнювача 2,5%",Йогурт Своє без наповнювача,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|своє грецький,yogurt_dessert,лавка традицій,своє грецький,1,3.8,,,"Йогурт «Лавка традицій» «Своє» «Грецький» 3,8%",Йогурт Своє Грецький,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|старий порицьк грецький органічний,yogurt_dessert,лавка традицій,старий порицьк грецький органічний,1,10.0,,,"Йогурт Лавка Традицій Старий Порицьк Грецький органічний 10%, стакан",Йогурт Старий Порицьк Грецький органічний стакан,51,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|старий порицьк органічний,yogurt_dessert,лавка традицій,старий порицьк органічний,1,1.0,,,Йогурт «Лавка традицій» «Старий Порицьк» органічний 1%,Йогурт Старий Порицьк органічний,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лавка традицій|старий порицьк чорниця органічний,yogurt_dessert,лавка традицій,старий порицьк чорниця органічний,1,1.0,,,Йогурт «Лавка традицій» «Старий Порицьк» чорниця органічний 1%,Йогурт Старий Порицьк чорниця органічний,1,2025-11-17,2025-11-17
Silpo,yogurt_dessert|лактонія|висівки злаки пребіотиком,yogurt_dessert,лактонія,висівки злаки пребіотиком,2,1.5,95.0,,"Йогурт Лактонія Висівки-злаки з пребіотиком 1,5%",Йогурт Висівки-злаки з пребіотиком,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лактонія|напій йогуртний imun мультифрукт та вітамін,yogurt_dessert,лактонія,напій йогуртний imun мультифрукт та вітамін,1,1.5,,,"Напій кисломолочний йогуртний «Лактонія» Imun+ мультифрукт та вітамін С 1,5%",Напій кисломолочний йогуртний Imun+ мультифрукт та вітамін С,48,2025-10-21,2025-12-13
Silpo,yogurt_dessert|лактонія|напій йогуртний imun полуниця,yogurt_dessert,лактонія,напій йогуртний imun полуниця,1,1.5,,,"Напій кисломолочний йогуртний «Лактонія» Imun+ полуниця 1,5%",Напій кисломолочний йогуртний Imun+ полуниця,48,2025-10-21,2025-12-13
