date,farmgate_index,farmgate_weight_share,farmgate_n_products,producer_index_weight_share,producer_index_n_products,producer_index,procurement_index,procurement_index_weight_share,procurement_index_n_products,retail_index,retail_index_weight_share,retail_index_n_products,consumer_index_weight_share,consumer_index_n_products,consumer_index,week,downstream_extension
2023-01-07,11.198398981045532,1.0,1,1.0,3,89.21373312119886,,0.0,0,,0.0,0,1.0,3,94.25921957214261,2023-01-02,41.0869978750599
2023-01-08,11.183329392638287,1.0,1,1.0,3,88.92263700681252,,0.0,0,,0.0,0,1.0,3,93.99758392658539,2023-01-02,40.97295255130436
2023-01-09,11.168259804231042,1.0,1,1.0,3,88.63107063357545,,0.0,0,,0.0,0,1.0,3,93.7359434746106,2023-01-09,40.85890513246179
2023-01-10,11.155167262284392,1.0,1,1.0,3,88.3752874269974,,0.0,0,,0.0,0,1.0,3,93.51263449806649,2023-01-09,40.76156616141581
2023-01-11,11.142074720337748,1.0,1,1.0,3,88.11923947468502,,0.0,0,,0.0,0,1.0,3,93.2890337437106,2023-01-09,40.66410000626638
2023-01-12,11.128982178391098,1.0,1,1.0,3,87.86292468347308,,0.0,0,,0.0,0,1.0,3,93.06513703720073,2023-01-09,40.566504847444136
2023-01-13,11.11588963644445,1.0,1,1.0,3,87.60634093481222,,0.0,0,,0.0,0,1.0,3,92.8409401175677,2023-01-09,40.46877882761955
2023-01-14,11.1027970944978,1.0,1,1.0,3,87.34948608434685,,0.0,0,,0.0,0,1.0,3,92.61643863483256,2023-01-09,40.3709200506643
2023-01-15,11.08970455255115,1.0,1,1.0,3,87.09235796148333,,0.0,0,,0.0,0,1.0,3,92.39162814754192,2023-01-09,40.27292658057693
2023-01-16,11.076612010604501,1.0,1,1.0,3,86.83495436894869,,0.0,0,,0.0,0,1.0,3,92.16650412021738,2023-01-16,40.174796440371075
2023-01-17,11.065539227952533,1.0,1,1.0,3,86.62106784756267,,0.0,0,,0.0,0,1.0,3,91.98685577808799,2023-01-16,40.09648886383021
2023-01-18,11.054466445300568,1.0,1,1.0,3,86.40669585580959,,0.0,0,,0.0,0,1.0,3,91.80717044592915,2023-01-16,40.018165163569364
2023-01-19,11.043393662648604,1.0,1,1.0,3,86.19183482544426,,0.0,0,,0.0,0,1.0,3,91.62744781612388,2023-01-16,39.93982520550025
2023-01-20,11.032320879996636,1.0,1,1.0,3,85.97648114461714,,0.0,0,,0.0,0,1.0,3,91.4476875775183,2023-01-16,39.86146885399285
2023-01-21,11.021248097344671,1.0,1,1.0,3,85.7606311571271,,0.0,0,,0.0,0,1.0,3,91.26788941536861,2023-01-16,39.78309597185235
2023-01-22,11.010175314692702,1.0,1,1.0,3,85.54428116165734,,0.0,0,,0.0,0,1.0,3,91.0880530112881,2023-01-16,39.70470642029596
2023-01-23,10.999102532040737,1.0,1,1.0,3,85.32742741099408,,0.0,0,,0.0,0,1.0,3,90.90817804319276,2023-01-23,39.62630005892934
2023-01-24,10.971568107254027,1.0,1,1.0,3,84.84791375865723,,0.0,0,,0.0,0,1.0,3,90.37204972514095,2023-01-23,39.39260511466243
2023-01-25,10.94403368246731,1.0,1,1.0,3,84.36764633460604,,0.0,0,,0.0,0,1.0,3,89.8357717415526,2023-01-23,39.15884493213438
2023-01-26,10.9164992576806,1.0,1,1.0,3,83.88661280686226,,0.0,0,,0.0,0,1.0,3,89.29934147125124,2023-01-23,38.92501836879092
2023-01-27,10.88896483289389,1.0,1,1.0,3,83.40480054435359,,0.0,0,,0.0,0,1.0,3,88.76275623046811,2023-01-23,38.691124254794246
2023-01-28,10.861430408107175,1.0,1,1.0,3,82.92219660716364,,0.0,0,,0.0,0,1.0,3,88.22601327093274,2023-01-23,38.457161392190606
2023-01-29,10.833895983320463,1.0,1,1.0,3,82.43878773637816,,0.0,0,,0.0,0,1.0,3,87.68910977789231,2023-01-23,38.22312855404706
2023-01-30,10.806361558533748,1.0,1,1.0,3,81.95456034350917,,0.0,0,,0.0,0,1.0,3,87.15204286805591,2023-01-30,37.98902448355532
2023-01-31,10.921639199793834,1.0,1,1.0,3,82.22850683567783,,0.0,0,,0.0,0,1.0,3,87.6073286033657,2023-01-30,38.18748065711722
2023-02-01,10.906180095723009,1.0,1,1.0,3,82.05169370675713,,0.0,0,,0.0,0,1.0,3,87.34125385850919,2023-01-30,38.071500358042506
2023-02-02,10.89072099165219,1.0,1,1.0,3,81.87479615287594,,0.0,0,,0.0,0,1.0,3,87.07504214779432,2023-01-30,37.95546035641607
2023-02-03,10.875261887581367,1.0,1,1.0,3,81.69781364711574,,0.0,0,,0.0,0,1.0,3,86.8086922711917,2023-01-30,37.839360129152695
2023-02-04,10.859802783510547,1.0,1,1.0,3,81.52074565784132,,0.0,0,,0.0,0,1.0,3,86.54220301376431,2023-01-30,37.72319914666901
2023-02-05,10.844343679439723,1.0,1,1.0,3,81.3435916486444,,0.0,0,,0.0,0,1.0,3,86.275573145424,2023-01-30,37.606976872777366
2023-02-06,10.828884575368903,1.0,1,1.0,3,81.16635107828677,,0.0,0,,0.0,0,1.0,3,86.0088014206821,2023-02-06,37.49069276457713
2023-02-07,10.842093954536615,1.0,1,1.0,3,81.34340180014019,,0.0,0,,0.0,0,1.0,3,86.20845819947594,2023-02-06,37.57772189216041
2023-02-08,10.855303333704331,1.0,1,1.0,3,81.52038310627988,,0.0,0,,0.0,0,1.0,3,86.40807223583212,2023-02-06,37.664732388585335
2023-02-09,10.868512712872047,1.0,1,1.0,3,81.69729547324202,,0.0,0,,0.0,0,1.0,3,86.60764394905053,2023-02-06,37.75172443662209
2023-02-10,10.881722092039762,1.0,1,1.0,3,81.87413937294511,,0.0,0,,0.0,0,1.0,3,86.80717375283878,2023-02-06,37.838698216603206
2023-02-11,10.894931471207475,1.0,1,1.0,3,82.0509152727492,,0.0,0,,0.0,0,1.0,3,87.00666205540703,2023-02-06,37.92565390646491
2023-02-12,10.90814085037519,1.0,1,1.0,3,82.22762363551342,,0.0,0,,0.0,0,1.0,3,87.20610925956073,2023-02-06,38.01259168178754
2023-02-13,10.921350229542906,1.0,1,1.0,3,82.4042649196533,,0.0,0,,0.0,0,1.0,3,87.40551576279167,2023-02-13,38.099511715835256
2023-02-14,10.943119886459765,1.0,1,1.0,3,82.52010143457628,,0.0,0,,0.0,0,1.0,3,87.52938355515653,2023-02-13,38.153504903395955
2023-02-15,10.964889543376632,1.0,1,1.0,3,82.6358847511962,,0.0,0,,0.0,0,1.0,3,87.6532037653402,2023-02-13,38.207477350184696
2023-02-16,10.986659200293492,1.0,1,1.0,3,82.75161514938058,,0.0,0,,0.0,0,1.0,3,87.77697674065868,2023-02-13,38.26142920759434
2023-02-17,11.008428857210351,1.0,1,1.0,3,82.86729290677275,,0.0,0,,0.0,0,1.0,3,87.90070282490515,2023-02-13,38.31536062548216
2023-02-18,11.030198514127218,1.0,1,1.0,3,82.98291829881613,,0.0,0,,0.0,0,1.0,3,88.0243823583954,2023-02-13,38.36927175218963
2023-02-19,11.051968171044077,1.0,1,1.0,3,83.09849159877817,,0.0,0,,0.0,0,1.0,3,88.14801567801369,2023-02-13,38.42316273456252
2023-02-20,11.073737827960944,1.0,1,1.0,3,83.21401307777407,,0.0,0,,0.0,0,1.0,3,88.27160311725724,2023-02-20,38.47703371797011
2023-02-21,11.068489857470896,1.0,1,1.0,3,83.17919602257298,,0.0,0,,0.0,0,1.0,3,88.21189759795878,2023-02-20,38.45100845958498
2023-02-22,11.063241886980851,1.0,1,1.0,3,83.14428113314938,,0.0,0,,0.0,0,1.0,3,88.15196373368634,2023-02-20,38.42488366706937
2023-02-23,11.057993916490805,1.0,1,1.0,3,83.10926789372182,,0.0,0,,0.0,0,1.0,3,88.09180001869298,2023-02-20,38.398658684077695
2023-02-24,11.052745946000762,1.0,1,1.0,3,83.07415578396204,,0.0,0,,0.0,0,1.0,3,88.03140492831587,2023-02-20,38.37233284601907
2023-02-25,11.047497975510714,1.0,1,1.0,3,83.03894427894052,,0.0,0,,0.0,0,1.0,3,87.97077691865414,2023-02-20,38.34590547991687
2023-02-26,11.04225000502067,1.0,1,1.0,3,83.00363284907185,,0.0,0,,0.0,0,1.0,3,87.90991442623879,2023-02-20,38.319375904264845
2023-02-27,11.037002034530623,1.0,1,1.0,3,82.96822096005889,,0.0,0,,0.0,0,1.0,3,87.84881586769723,2023-02-27,38.29274342888088
2023-02-28,11.085836326326717,1.0,1,1.0,3,83.42639124278112,,0.0,0,,0.0,0,1.0,3,88.44298701336406,2023-02-27,38.55173887474017
2023-03-01,11.09109820055821,1.0,1,1.0,3,83.57668246560581,,0.0,0,,0.0,0,1.0,3,88.67080076924955,2023-02-27,38.651041450620426
2023-03-02,11.0963600747897,1.0,1,1.0,3,83.72665059863019,,0.0,0,,0.0,0,1.0,3,88.89816211200643,2023-02-27,38.75014682247822
2023-03-03,11.101621949021196,1.0,1,1.0,3,83.87629858798688,,0.0,0,,0.0,0,1.0,3,89.1250784071034,2023-02-27,38.84905820087479
2023-03-04,11.106883823252684,1.0,1,1.0,3,84.02562933041818,,0.0,0,,0.0,0,1.0,3,89.3515568450455,2023-02-27,38.94777872010582
2023-03-05,11.11214569748418,1.0,1,1.0,3,84.17464567441226,,0.0,0,,0.0,0,1.0,3,89.57760444683856,2023-02-27,39.046311440583374
2023-03-06,11.117407571715674,1.0,1,1.0,3,84.32335042130626,,0.0,0,,0.0,0,1.0,3,89.80322806924354,2023-03-06,39.144659351126194
2023-03-07,11.132129730333515,1.0,1,1.0,3,84.3570137978633,,0.0,0,,0.0,0,1.0,3,89.8664942072862,2023-03-06,39.17223666071056
2023-03-08,11.14685188895136,1.0,1,1.0,3,84.3904896002246,,0.0,0,,0.0,0,1.0,3,89.92937774913379,2023-03-06,39.19964719903239
2023-03-09,11.161574047569205,1.0,1,1.0,3,84.42377909631836,,0.0,0,,0.0,0,1.0,3,89.99188218633556,2023-03-06,39.22689248803593
2023-03-10,11.17629620618705,1.0,1,1.0,3,84.45688353949235,,0.0,0,,0.0,0,1.0,3,90.05401095474645,2023-03-06,39.253974025388615
2023-03-11,11.191018364804895,1.0,1,1.0,3,84.4898041687365,,0.0,0,,0.0,0,1.0,3,90.11576743571239,2023-03-06,39.280893284997774
2023-03-12,11.20574052342274,1.0,1,1.0,3,84.5225422089024,,0.0,0,,0.0,0,1.0,3,90.17715495722571,2023-03-06,39.307651717514204
2023-03-13,11.22046268204058,1.0,1,1.0,3,84.55509887091702,,0.0,0,,0.0,0,1.0,3,90.23817679504845,2023-03-13,39.33425075082188
2023-03-14,11.22732030085183,1.0,1,1.0,3,84.5443074088595,,0.0,0,,0.0,0,1.0,3,90.27967558824832,2023-03-13,39.352339812409284
2023-03-15,11.234177919663079,1.0,1,1.0,3,84.53267987411918,,0.0,0,,0.0,0,1.0,3,90.32027869905713,2023-03-13,39.370038451705206
2023-03-16,11.241035538474325,1.0,1,1.0,3,84.52021516369918,,0.0,0,,0.0,0,1.0,3,90.3599839304647,2023-03-13,39.3873457110468
2023-03-17,11.247893157285574,1.0,1,1.0,3,84.50691213838081,,0.0,0,,0.0,0,1.0,3,90.39878901080361,2023-03-13,39.4042606002286
2023-03-18,11.25475077609682,1.0,1,1.0,3,84.4927696223678,,0.0,0,,0.0,0,1.0,3,90.43669159260328,2023-03-13,39.42078209600304
2023-03-19,11.26160839490807,1.0,1,1.0,3,84.47778640292015,,0.0,0,,0.0,0,1.0,3,90.47368925140805,2023-03-13,39.436909141565195
2023-03-20,11.268466013719316,1.0,1,1.0,3,84.46196122997533,,0.0,0,,0.0,0,1.0,3,90.50977948455447,2023-03-20,39.452640646019915
2023-03-21,11.262352704035706,1.0,1,1.0,3,84.46701519529239,,0.0,0,,0.0,0,1.0,3,90.5223306193374,2023-03-20,39.45811160631958
2023-03-22,11.25623939435209,1.0,1,1.0,3,84.47191285369018,,0.0,0,,0.0,0,1.0,3,90.53457287290321,2023-03-20,39.46344792724953
2023-03-23,11.25012608466848,1.0,1,1.0,3,84.47665334989931,,0.0,0,,0.0,0,1.0,3,90.54650532619588,2023-03-20,39.46864920819908
2023-03-24,11.244012774984865,1.0,1,1.0,3,84.48123582055504,,0.0,0,,0.0,0,1.0,3,90.558127044469,2023-03-20,39.47371504171818
2023-03-25,11.237899465301256,1.0,1,1.0,3,84.4856593940934,,0.0,0,,0.0,0,1.0,3,90.56943707709833,2023-03-20,39.47864501343572
2023-03-26,11.231786155617641,1.0,1,1.0,3,84.48992319064598,,0.0,0,,0.0,0,1.0,3,90.58043445739106,2023-03-20,39.483438701976425
2023-03-27,11.225672845934032,1.0,1,1.0,3,84.49402632193224,,0.0,0,,0.0,0,1.0,3,90.59111820239048,2023-03-27,39.48809567887567
2023-03-28,11.220842768449685,1.0,1,1.0,3,84.52120730914493,,0.0,0,,0.0,0,1.0,3,90.59399546836326,2023-03-27,39.48934986092223
2023-03-29,11.21601269096534,1.0,1,1.0,3,84.54794816030572,,0.0,0,,0.0,0,1.0,3,90.59577541682049,2023-03-27,39.49012572920134
2023-03-30,11.211182613481,1.0,1,1.0,3,84.57425025485797,,0.0,0,,0.0,0,1.0,3,90.5964607918534,2023-03-27,39.49042447984503
2023-03-31,11.206352535996654,1.0,1,1.0,3,84.60011495786328,,0.0,0,,0.0,0,1.0,3,90.59605427484142,2023-03-27,39.49024728164964
2023-04-01,11.2185977966298,1.0,1,1.0,3,84.4387062802703,,0.0,0,,0.0,0,1.0,3,90.44709243589186,2023-03-27,39.42531575783512
2023-04-02,11.23084305726295,1.0,1,1.0,3,84.27701462932515,,0.0,0,,0.0,0,1.0,3,90.29797517502296,2023-03-27,39.3603164865886
2023-04-03,11.243088317896095,1.0,1,1.0,3,84.11503890481889,,0.0,0,,0.0,0,1.0,3,90.14870144123307,2023-04-03,39.295249009785095
2023-04-04,11.23733049587571,1.0,1,1.0,3,84.16485046834077,,0.0,0,,0.0,0,1.0,3,90.30440149649242,2023-04-03,39.363117679487914
2023-04-05,11.23157267385532,1.0,1,1.0,3,84.21465175558279,,0.0,0,,0.0,0,1.0,3,90.45997835677986,2023-04-03,39.43093264928136
2023-04-06,11.22581485183493,1.0,1,1.0,3,84.26444278616927,,0.0,0,,0.0,0,1.0,3,90.61543256115623,2023-04-03,39.49869415413863
2023-04-07,11.220057029814544,1.0,1,1.0,3,84.31422357967021,,0.0,0,,0.0,0,1.0,3,90.77076464486859,2023-04-03,39.56640242737056
2023-04-08,11.214299207794156,1.0,1,1.0,3,84.36399415560065,,0.0,0,,0.0,0,1.0,3,90.92597513938873,2023-04-03,39.634057700642316
2023-04-09,11.208541385773763,1.0,1,1.0,3,84.41375453342125,,0.0,0,,0.0,0,1.0,3,91.08106457244902,2023-04-03,39.701660203989114
2023-04-10,11.20278356375338,1.0,1,1.0,3,84.46350473253875,,0.0,0,,0.0,0,1.0,3,91.23603346808065,2023-04-10,39.76921016583284
2023-04-11,11.192936968809551,1.0,1,1.0,3,84.4148034051379,,0.0,0,,0.0,0,1.0,3,91.26438591581139,2023-04-10,39.78156881854557
2023-04-12,11.183090373865715,1.0,1,1.0,3,84.36607527949957,,0.0,0,,0.0,0,1.0,3,91.2926270216058,2023-04-10,39.7938789380122
2023-04-13,11.17324377892189,1.0,1,1.0,3,84.31732034914974,,0.0,0,,0.0,0,1.0,3,91.3207567700599,2023-04-10,39.80614051751823
2023-04-14,11.16339718397806,1.0,1,1.0,3,84.26853860753212,,0.0,0,,0.0,0,1.0,3,91.34877514520096,2023-04-10,39.818353550101236
2023-04-15,11.153550589034225,1.0,1,1.0,3,84.21973004800783,,0.0,0,,0.0,0,1.0,3,91.37668213048713,2023-04-10,39.830518028550735
2023-04-16,11.143703994090394,1.0,1,1.0,3,84.17089466385495,,0.0,0,,0.0,0,1.0,3,91.4044777088086,2023-04-10,39.84263394540867
2023-04-17,11.13385739914657,1.0,1,1.0,3,84.12203244826924,,0.0,0,,0.0,0,1.0,3,91.4321618624874,2023-04-17,39.85470129296934
2023-04-18,11.158052474707075,1.0,1,1.0,3,84.24688498225972,,0.0,0,,0.0,0,1.0,3,91.66631323014138,2023-04-17,39.9567663937511
2023-04-19,11.182247550267585,1.0,1,1.0,3,84.3715365782686,,0.0,0,,0.0,0,1.0,3,91.90046451202177,2023-04-17,40.0588314571447
2023-04-20,11.206442625828089,1.0,1,1.0,3,84.49598837291882,,0.0,0,,0.0,0,1.0,3,92.13461570877155,2023-04-17,40.16089648343041
2023-04-21,11.230637701388599,1.0,1,1.0,3,84.62024149239498,,0.0,0,,0.0,0,1.0,3,92.36876682102738,2023-04-17,40.26296147288574
2023-04-22,11.254832776949105,1.0,1,1.0,3,84.74429705257496,,0.0,0,,0.0,0,1.0,3,92.60291784941946,2023-04-17,40.36502642578539
2023-04-23,11.27902785250962,1.0,1,1.0,3,84.86815615916018,,0.0,0,,0.0,0,1.0,3,92.83706879457209,2023-04-17,40.46709134240149
2023-04-24,11.303222928070126,1.0,1,1.0,3,84.99181990780261,,0.0,0,,0.0,0,1.0,3,93.07121965710286,2023-04-24,40.56915622300324
2023-04-25,11.284381377961129,1.0,1,1.0,3,84.79562228279732,,0.0,0,,0.0,0,1.0,3,92.88324238545987,2023-04-24,40.4872181187455
2023-04-26,11.265539827852141,1.0,1,1.0,3,84.59921752975646,,0.0,0,,0.0,0,1.0,3,92.69503432191004,2023-04-24,40.405179413754716
2023-04-27,11.246698277743146,1.0,1,1.0,3,84.40260394156385,,0.0,0,,0.0,0,1.0,3,92.50659253483188,2023-04-24,40.3230388301556
2023-04-28,11.227856727634155,1.0,1,1.0,3,84.20577978696022,,0.0,0,,0.0,0,1.0,3,92.3179140389837,2023-04-24,40.24079506670019
2023-04-29,11.209015177525163,1.0,1,1.0,3,84.00874331005072,,0.0,0,,0.0,0,1.0,3,92.12899579420774,2023-04-24,40.15844679820292
2023-04-30,11.19017362741617,1.0,1,1.0,3,83.81149272980073,,0.0,0,,0.0,0,1.0,3,91.93983470409464,2023-04-24,40.07599267495853
2023-05-01,11.17133207730718,1.0,1,1.0,3,83.61402623951798,,0.0,0,,0.0,0,1.0,3,91.75042761460682,2023-05-01,39.993431322141994
2023-05-02,11.17621939703962,1.0,1,1.0,3,83.56617408828363,,0.0,0,,0.0,0,1.0,3,91.76245026995669,2023-05-01,39.99867192159799
2023-05-03,11.181106716772055,1.0,1,1.0,3,83.51822646948074,,0.0,0,,0.0,0,1.0,3,91.7744713434792,2023-05-01,40.003911831545444
2023-05-04,11.185994036504495,1.0,1,1.0,3,83.47018326571786,,0.0,0,,0.0,0,1.0,3,91.78649083597269,2023-05-01,40.00915105233234
2023-05-05,11.190881356236929,1.0,1,1.0,3,83.42204435897526,,0.0,0,,0.0,0,1.0,3,91.79850874823461,2023-05-01,40.014389584306294
2023-05-06,11.195768675969376,1.0,1,1.0,3,83.37380963060188,,0.0,0,,0.0,0,1.0,3,91.81052508106144,2023-05-01,40.01962742781447
2023-05-07,11.200655995701808,1.0,1,1.0,3,83.3254789613126,,0.0,0,,0.0,0,1.0,3,91.82253983524893,2023-05-01,40.024864583203744
2023-05-08,11.205543315434252,1.0,1,1.0,3,83.27705223118481,,0.0,0,,0.0,0,1.0,3,91.83455301159219,2023-05-08,40.03010105082069
2023-05-09,11.175939980044005,1.0,1,1.0,3,83.12514889018362,,0.0,0,,0.0,0,1.0,3,91.72421393360656,2023-05-08,39.98200494432512
2023-05-10,11.146336644653765,1.0,1,1.0,3,82.97322509621411,,0.0,0,,0.0,0,1.0,3,91.61379006787072,2023-05-08,39.93387187938528
2023-05-11,11.11673330926352,1.0,1,1.0,3,82.82128077401504,,0.0,0,,0.0,0,1.0,3,91.50328102900178,2023-05-08,39.88570168801521
2023-05-12,11.08712997387328,1.0,1,1.0,3,82.66931584791527,,0.0,0,,0.0,0,1.0,3,91.39268642894226,2023-05-08,39.837494201063116
2023-05-13,11.057526638483044,1.0,1,1.0,3,82.51733024183063,,0.0,0,,0.0,0,1.0,3,91.28200587693549,2023-05-08,39.78924924820063
2023-05-14,11.0279233030928,1.0,1,1.0,3,82.36532387926067,,0.0,0,,0.0,0,1.0,3,91.17123897950029,2023-05-08,39.7409666579118
2023-05-15,10.99831996770256,1.0,1,1.0,3,82.21329668328593,,0.0,0,,0.0,0,1.0,3,91.06038534040525,2023-05-15,39.69264625748185
2023-05-16,11.002289491378615,1.0,1,1.0,3,82.26093089174753,,0.0,0,,0.0,0,1.0,3,91.22795108084014,2023-05-15,39.7656871043341
2023-05-17,11.006259015054681,1.0,1,1.0,3,82.30816869018311,,0.0,0,,0.0,0,1.0,3,91.3946837004995,2023-05-15,39.83836479910754
2023-05-18,11.010228538730736,1.0,1,1.0,3,82.35501438176028,,0.0,0,,0.0,0,1.0,3,91.5605934692964,2023-05-15,39.910683818392364
2023-05-19,11.014198062406795,1.0,1,1.0,3,82.40147219659221,,0.0,0,,0.0,0,1.0,3,91.72569040784266,2023-05-15,39.9826485301099
2023-05-20,11.018167586082853,1.0,1,1.0,3,82.44754629340821,,0.0,0,,0.0,0,1.0,3,91.88998429547475,2023-05-15,40.05426319701108
2023-05-21,11.022137109758916,1.0,1,1.0,3,82.49324076117553,,0.0,0,,0.0,0,1.0,3,92.0534846779578,2023-05-15,40.125531980034594
2023-05-22,11.026106633434974,1.0,1,1.0,3,82.53855962067657,,0.0,0,,0.0,0,1.0,3,92.21620087488274,2023-05-22,40.1964589415312
2023-05-23,11.016520251967725,1.0,1,1.0,3,82.33656804475494,,0.0,0,,0.0,0,1.0,3,92.02286644569939,2023-05-22,40.11218568617125
2023-05-24,11.00693387050047,1.0,1,1.0,3,82.1345370056693,,0.0,0,,0.0,0,1.0,3,91.82953091965913,2023-05-22,40.02791195269832
2023-05-25,10.997347489033213,1.0,1,1.0,3,81.93246622311328,,0.0,0,,0.0,0,1.0,3,91.63619428974212,2023-05-22,39.94363773805249
2023-05-26,10.98776110756596,1.0,1,1.0,3,81.73035541404323,,0.0,0,,0.0,0,1.0,3,91.44285654886832,2023-05-22,39.8593630391476
2023-05-27,10.978174726098704,1.0,1,1.0,3,81.52820429264398,,0.0,0,,0.0,0,1.0,3,91.24951768989709,2023-05-22,39.77508785287113
2023-05-28,10.96858834463145,1.0,1,1.0,3,81.32601257029346,,0.0,0,,0.0,0,1.0,3,91.05617770562631,2023-05-22,39.690812176083696
2023-05-29,10.9590019631642,1.0,1,1.0,3,81.12377995552795,,0.0,0,,0.0,0,1.0,3,90.86283658879191,2023-05-29,39.60653600561894
2023-05-30,10.993810170757449,1.0,1,1.0,3,81.0975779114952,,0.0,0,,0.0,0,1.0,3,90.90264375679902,2023-05-29,39.623887698479805
2023-05-31,11.0286183783507,1.0,1,1.0,3,81.07081335259569,,0.0,0,,0.0,0,1.0,3,90.94148511076027,2023-05-29,39.640818399104255
2023-06-01,11.034823977608841,1.0,1,1.0,3,81.03999643269475,,0.0,0,,0.0,0,1.0,3,90.78425408711182,2023-05-29,39.57228238995989
2023-06-02,11.041029576866976,1.0,1,1.0,3,81.0090511662518,,0.0,0,,0.0,0,1.0,3,90.62647752083937,2023-05-29,39.503508582234815
2023-06-03,11.047235176125115,1.0,1,1.0,3,80.9779771130079,,0.0,0,,0.0,0,1.0,3,90.46815412972435,2023-05-29,39.43449641701806
2023-06-04,11.053440775383255,1.0,1,1.0,3,80.94677382836147,,0.0,0,,0.0,0,1.0,3,90.30928261665473,2023-05-29,39.36524532890669
2023-06-05,11.059646374641389,1.0,1,1.0,3,80.91544086331841,,0.0,0,,0.0,0,1.0,3,90.14986166946674,2023-06-05,39.29575474593682
2023-06-06,11.052879332277506,1.0,1,1.0,3,80.89185593429478,,0.0,0,,0.0,0,1.0,3,90.00895776580587,2023-06-05,39.234335625169855
2023-06-07,11.046112289913616,1.0,1,1.0,3,80.86821707690895,,0.0,0,,0.0,0,1.0,3,89.86765891789358,2023-06-05,39.17274435070065
2023-06-08,11.03934524754973,1.0,1,1.0,3,80.84452417174772,,0.0,0,,0.0,0,1.0,3,89.72596416797859,2023-06-05,39.11098050505149
2023-06-09,11.032578205185839,1.0,1,1.0,3,80.82077709863711,,0.0,0,,0.0,0,1.0,3,89.58387254906546,2023-06-05,39.049043666715164
2023-06-10,11.025811162821949,1.0,1,1.0,3,80.79697573663643,,0.0,0,,0.0,0,1.0,3,89.44138308481811,2023-06-05,38.98693341011296
2023-06-11,11.019044120458059,1.0,1,1.0,3,80.7731199640326,,0.0,0,,0.0,0,1.0,3,89.29849478946385,2023-06-05,38.92464930555279
2023-06-12,11.012277078094176,1.0,1,1.0,3,80.74920965833435,,0.0,0,,0.0,0,1.0,3,89.15520666769395,2023-06-12,38.86219091918586
2023-06-13,11.039632527322444,1.0,1,1.0,3,80.93347630463067,,0.0,0,,0.0,0,1.0,3,89.29454833492255,2023-06-12,38.92292907096897
2023-06-14,11.06698797655072,1.0,1,1.0,3,81.11768600099855,,0.0,0,,0.0,0,1.0,3,89.43366515086217,2023-06-12,38.98356921149677
2023-06-15,11.094343425778991,1.0,1,1.0,3,81.30183905475046,,0.0,0,,0.0,0,1.0,3,89.57255856746582,2023-06-12,39.04411197366643
2023-06-16,11.121698875007265,1.0,1,1.0,3,81.48593577054861,,0.0,0,,0.0,0,1.0,3,89.71123002234725,2023-06-12,39.10455798412469
2023-06-17,11.149054324235536,1.0,1,1.0,3,81.66997645043665,,0.0,0,,0.0,0,1.0,3,89.84968093897324,2023-06-12,39.16490786335171
2023-06-18,11.176409773463806,1.0,1,1.0,3,81.85396139387136,,0.0,0,,0.0,0,1.0,3,89.98791272685148,2023-06-12,39.225162225742984
2023-06-19,11.203765222692075,1.0,1,1.0,3,82.03789089775313,,0.0,0,,0.0,0,1.0,3,90.1259267817166,2023-06-19,39.28532167969042
2023-06-20,11.190101280710085,1.0,1,1.0,3,82.05998829864751,,0.0,0,,0.0,0,1.0,3,90.05686518557175,2023-06-19,39.25521816656002
2023-06-21,11.176437338728089,1.0,1,1.0,3,82.08193442394281,,0.0,0,,0.0,0,1.0,3,89.98711393957059,2023-06-19,39.22481403941743
2023-06-22,11.1627733967461,1.0,1,1.0,3,82.10373024372156,,0.0,0,,0.0,0,1.0,3,89.91667428459317,2023-06-19,39.19410983915443
2023-06-23,11.149109454764105,1.0,1,1.0,3,82.12537671810749,,0.0,0,,0.0,0,1.0,3,89.84554741526736,2023-06-19,39.163106086501756
2023-06-24,11.135445512782109,1.0,1,1.0,3,82.14687479740287,,0.0,0,,0.0,0,1.0,3,89.77373448045792,2023-06-19,39.13180328224228
2023-06-25,11.12178157080012,1.0,1,1.0,3,82.16822542222498,,0.0,0,,0.0,0,1.0,3,89.70123658373895,2023-06-19,39.10020190741699
2023-06-26,11.10811762881813,1.0,1,1.0,3,82.18942952363888,,0.0,0,,0.0,0,1.0,3,89.62805478385216,2023-06-26,39.068302423524706
2023-06-27,11.06656864465969,1.0,1,1.0,3,81.94821681501459,,0.0,0,,0.0,0,1.0,3,89.25166940922632,2023-06-26,38.90423841835204
2023-06-28,11.02501966050126,1.0,1,1.0,3,81.70634469582807,,0.0,0,,0.0,0,1.0,3,88.87475379266537,2023-06-26,38.73994328407221
2023-06-29,10.98347067634282,1.0,1,1.0,3,81.46380674877535,,0.0,0,,0.0,0,1.0,3,88.49730653207804,2023-06-26,38.57541640952251
2023-06-30,10.94192169218439,1.0,1,1.0,3,81.22059643457457,,0.0,0,,0.0,0,1.0,3,88.11932620021662,2023-06-26,38.41065717257467
2023-07-01,10.981142789934955,1.0,1,1.0,3,81.27554459189288,,0.0,0,,0.0,0,1.0,3,88.23747723357343,2023-06-26,38.46215846102691
2023-07-02,11.020363887685516,1.0,1,1.0,3,81.32963730967947,,0.0,0,,0.0,0,1.0,3,88.35364323156578,2023-06-26,38.512794485113794
