product,product_label,stage,spread,farm_gate_source,reconstruction_variant,n_obs,lag_spread_coef,lag_spread_p,upstream_pos_coef,upstream_pos_p,upstream_neg_abs_coef,upstream_neg_abs_p,asymmetry_pvalue,discount_share_coef,discount_share_p,discount_depth_coef,discount_depth_p,r2,persistent_margin_flag,asymmetric_margin_flag,ljungbox_p,arch_p,jb_p
butter,Butter,procurement_producer,ProZorro / ProducerUA,not_applicable,pchip,269,-0.517800824183683,6.413030261844527e-16,-10.936254795553587,0.005582397847959274,-0.33148136816740226,0.9170106872349228,0.010492200912987507,0.19974876984328557,0.004775378591796226,,,0.270580321686377,0,1,0.0005698345812851519,0.0002491132801169579,3.605588883513645e-60
butter,Butter,retail_procurement_observed,Retail observed / ProZorro,not_applicable,pchip,63,-0.3785287968794958,9.572323514725826e-06,-0.815221701158277,6.002919272867725e-21,0.6490493196193734,0.00028467990588567645,6.175681760259799e-12,-0.9568468527792586,0.00010553553284527128,,,0.6986687163101877,0,1,0.039844793599911374,0.3720564847142998,0.05461541102627557
butter,Butter,retail_procurement_baseline,Retail baseline / ProZorro,not_applicable,pchip,63,-0.37119634510907346,9.379064295324828e-06,-0.8557214211075881,2.136145680511695e-18,0.6045421389008099,0.00024883893366685816,6.741397213429724e-11,-0.8375742996342528,0.00015637554494909834,,,0.704536396105724,0,1,0.1816327688521059,0.9078181170163948,0.00026571883535844227
butter,Butter,retail_matched_procurement_observed,Retail matched observed / ProZorro,not_applicable,pchip,57,-0.35298350266615497,0.0012086315915725103,-0.7576229147288924,0.0013223194007531628,0.8453138913091096,7.988312590614297e-08,3.2408464739918577e-07,-0.4864465139202826,0.025216334553319036,,,0.5561786832037482,0,1,0.15674929830317683,0.41797400563190384,0.6970603344894581
butter,Butter,retail_matched_procurement_baseline,Retail matched baseline / ProZorro,not_applicable,pchip,57,-0.3457051042029624,0.00031695469923443597,-0.9156320365460537,4.842022863880295e-06,0.7751139955986164,1.577622871151099e-05,3.5485060612205317e-07,-0.417858756356078,0.00880686699171699,,,0.6436746589082263,0,1,0.2236860141778359,0.9659204701416373,0.022934743276234362
butter,Butter,silpo_procurement_observed,Silpo observed / ProZorro,not_applicable,pchip,49,-0.24073070623195253,8.154525025254761e-05,-0.8663112058453015,8.214396372124338e-25,0.790357776024486,0.0011523278004199567,1.600700749419989e-14,-0.03280248363547439,0.7461945277658919,,,0.727869933664556,0,1,0.28871148097997174,0.5755975198682264,0.17468684171474305
butter,Butter,silpo_procurement_baseline,Silpo baseline / ProZorro,not_applicable,pchip,49,-0.22511168291323147,5.8902491242151225e-05,-0.9360273192488735,6.92266976510925e-42,0.7249480675750168,0.001368604311921486,4.591128430846688e-14,-0.009862296732586266,0.9120768788403978,,,0.7690025527892652,0,1,0.6218408661835502,0.7276353393424471,0.007276900665168452
butter,Butter,retail_optimal_procurement_observed,Retail optimal observed / ProZorro,not_applicable,pchip,63,-0.3785287968794958,9.572323514725826e-06,-0.815221701158277,6.002919272867725e-21,0.6490493196193734,0.00028467990588567645,6.175681760259799e-12,-0.9568468527792586,0.00010553553284527128,,,0.6986687163101877,0,1,0.039844793599911374,0.3720564847142998,0.05461541102627557
butter,Butter,retail_optimal_procurement_baseline,Retail optimal baseline / ProZorro,not_applicable,pchip,63,-0.37119634510907346,9.379064295324828e-06,-0.8557214211075881,2.136145680511695e-18,0.6045421389008099,0.00024883893366685816,6.741397213429724e-11,-0.8375742996342528,0.00015637554494909834,,,0.704536396105724,0,1,0.1816327688521059,0.9078181170163948,0.00026571883535844227
cheese,CHEESE,producer_farmgate,ProducerUA / FarmGateUA,initial,linear,1477,-0.00035299915206311145,0.9005375914426661,-0.2657659232873565,1.837045583779814e-06,0.6762599580792745,0.00014072482654539168,2.1783053474277144e-08,-0.015089056596067055,1.3683170811271508e-06,,,0.1577386431969453,1,1,0.0,1.1602933486694644e-285,1.7424304275894466e-45
cheese,CHEESE,retail_farmgate_observed,Retail observed / FarmGateUA,initial,linear,68,-0.6725467916314625,3.760025296032561e-10,-8.983808025809473,0.8157689245926699,-27.283186509444768,0.3226978628551105,0.4519148963612287,-2.9436330682258887,1.3205238802764715e-20,,,0.49171133491385244,0,0,0.0007699492622869175,0.011730779831536562,5.087082124203099e-41
cheese,CHEESE,retail_farmgate_baseline,Retail baseline / FarmGateUA,initial,linear,68,-0.6654828338263163,2.7259189517235504e-09,-18.13625744451575,0.6255012594270898,-25.764827482783744,0.3450172041406627,0.7420511792568717,-2.6563153843735305,1.4647410138152895e-17,,,0.46934324809060635,0,0,0.0012451055197802178,0.013045203952597563,8.852662650892093e-42
cheese,CHEESE,producer_farmgate,ProducerUA / FarmGateUA,filled,linear,1477,-0.0012567144358725216,0.6921814079446258,0.13152256840917032,0.15910854793635676,0.5438726448768135,0.0069084388043832825,0.048544057102841286,-0.017418247342690055,3.846584762396794e-09,,,0.06093879652104062,1,1,0.0,8.602827066606602e-285,1.0828044689535339e-23
cheese,CHEESE,retail_farmgate_observed,Retail observed / FarmGateUA,filled,linear,68,-0.682738930196139,1.315750107131464e-10,-34.12244194198064,0.5880645204909221,-94.6431590930191,0.252556420206938,0.22684731493148078,-2.792946138182394,7.590142736133027e-19,,,0.497240174919495,0,0,0.002405921091053412,0.013685750970863273,1.3423438244059438e-35
cheese,CHEESE,retail_farmgate_baseline,Retail baseline / FarmGateUA,filled,linear,68,-0.6773969617713392,1.1626797957055114e-09,-46.47911378560786,0.4480384884230605,-94.3011617997156,0.24875555212128653,0.3314968073953009,-2.5066204719107805,9.786518447072584e-17,,,0.476883964645759,0,0,0.0036055445152278105,0.014513895352263087,1.7836951889005882e-36
