model,product,product_label,link,link_direction,price_variant,farm_gate_source,reconstruction_variant,horizon_days,n_obs,coef,pvalue,stderr,r2,core_signal,ljungbox_p,arch_p,jb_p,coef_positive_shock,p_positive_shock,coef_negative_shock_abs,p_negative_shock_abs,asymmetry_pvalue,asymmetry_gap
LP_linear,sour_cream,Sour cream,Retail -> FarmGateUA,reverse,retail_observed,filled,pchip,7,60,0.027132690222010467,0.36376326145124693,0.02987465768029827,0.16375375065762576,0,8.35623825026203e-09,0.0001574330279385776,0.06327029958223769,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> FarmGateUA,reverse,retail_observed,filled,pchip,7,60,,,,0.1690495236314712,1,4.8129136404732794e-08,0.00023220607104941523,0.03743274196424488,0.05051078863256749,0.06515405703955342,0.0036615398196033367,0.9495150840232838,0.46040136484832206,0.04684924881296416
LP_linear,sour_cream,Sour cream,Retail -> FarmGateUA,reverse,retail_observed,filled,pchip,14,60,0.04653235514372275,0.25454376208368934,0.04083998652513211,0.18390177035825572,0,1.1774990705576693e-28,0.001809231163483611,0.5091424723737759,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> FarmGateUA,reverse,retail_observed,filled,pchip,14,60,,,,0.20368597331537897,1,2.1127697518304604e-26,0.0268030090418527,0.7149482107477232,0.1171594904027716,0.01472523558937625,0.04649951648892899,0.4904800003153751,0.38036499317318595,0.0706599739138426
LP_linear,sour_cream,Sour cream,Retail -> FarmGateUA,reverse,retail_observed,filled,pchip,21,58,0.005601566785135667,0.8873863535830233,0.03955568781205512,0.2270655930354344,0,6.0970081614844296e-33,0.0009480488647039498,0.0367547804364072,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> FarmGateUA,reverse,retail_observed,filled,pchip,21,58,,,,0.24302203731940963,0,5.408965740226659e-31,0.003543278430393253,0.048359271050784455,0.080619544590532,0.23198362643101755,0.09488843760013092,0.20187208651006583,0.852978397362179,-0.014268893009598924
LP_linear,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,0,1476,0.426475653445359,5.133047648241019e-11,0.06494198847746017,0.9000362832543468,1,2.7072905375616827e-102,5.941698032163921e-74,0.0,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,0,1476,,,,0.9014171875553214,1,9.530606009907758e-101,2.547831845392266e-69,0.0,0.4479833812341435,1.5578885305805362e-10,-0.3881530671304651,7.153891267715068e-12,8.874191055196688e-12,0.8361364483646085
LP_linear,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,1,1475,1.049090048314403,1.2265279596519734e-09,0.17264036195199461,0.8173356911698438,1,5.188650391742184e-157,2.750218765532875e-108,0.0,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,1,1475,,,,0.8195847579520512,1,2.554696450613669e-155,4.142784336427912e-101,0.0,1.1026618914442647,5.21009180428201e-09,-0.9535699654870547,8.486842435221152e-11,2.551478541332191e-10,2.0562318569313196
LP_linear,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,3,1473,2.301860005361397,3.829264047345896e-06,0.4981906104970825,0.6255677623999785,1,8.707942532308841e-248,3.030612148250611e-217,0.0,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,3,1473,,,,0.6284867999292617,1,5.992130428252451e-247,6.520657642970354e-212,0.0,2.4159004278782636,7.59978388719628e-06,-2.0983164825160348,6.069307864036578e-07,1.5821515742845965e-06,4.514216910394298
LP_linear,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,7,1469,3.067020161000186,9.541151057238251e-05,0.7860176324923923,0.3241506351274811,1,0.0,1.4083020439908946e-279,0.0,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,7,1469,,,,0.32545965475087635,1,0.0,4.0313610151095837e-278,0.0,3.1972749033879913,6.326539052214683e-05,-2.8347051229342384,0.00047054004460872484,0.00010027638745458134,6.03198002632223
LP_linear,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,14,1462,2.96038203102533,0.000470047512339438,0.8464839249269949,0.1481876947374261,1,0.0,1.6451485490498618e-297,0.0,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,14,1462,,,,0.14982230983661682,1,0.0,6.829417519366266e-297,0.0,3.178506233123388,0.00017253131744133281,-2.5707164572301258,0.013107616299492147,0.0008138817212042922,5.749222690353514
LP_linear,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,21,1455,2.6924617049410604,0.0017362207627314773,0.8596631240497447,0.10119034831862939,1,0.0,2.6204832981770194e-298,9.058665051058339e-230,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> FarmGateUA,reverse,processor_price,filled,pchip,21,1455,,,,0.10228257313383315,1,0.0,7.77437891753054e-298,9.090094508891056e-224,2.9148511320305883,0.00041794023193397273,-2.2949916959919,0.06377781615111704,0.004064185562366035,5.209842828022488
LP_linear,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,0,60,9.638019832188391,0.4630251442283231,13.133060200908222,0.03613854049903831,0,0.3341742124341881,0.4379105308013106,0.5231176108442341,,,,,,
LP_asymmetric,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,0,60,,,,0.09185204508891909,1,0.49125669634335023,0.83361145149795,0.3837063442624497,-5.2019496451855325,0.7069878473566007,-21.164501666513157,0.09594191441588176,0.47605079836198316,15.962552021327625
LP_linear,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,1,58,41.47023322340311,0.028870988949711174,18.97739587546349,0.12154909880549136,1,9.595113213573167e-05,0.6999236491217122,0.4450407715666631,,,,,,
LP_asymmetric,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,1,58,,,,0.2286817187594744,1,0.00048428093666707985,0.8087795408686185,0.5023831340821092,11.533771717524806,0.5872460277757,-63.75510962514329,3.5047378262779897e-06,0.006539678613815807,75.28888134266809
LP_linear,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,3,56,79.79838651009146,9.704100326192379e-07,16.293545623400988,0.2690999349298374,1,1.700689004793746e-05,0.8181783781963882,0.525810120134496,,,,,,
LP_asymmetric,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,3,56,,,,0.30736915582859325,1,1.4949857768762037e-05,0.5177357647014393,0.5951818790127892,55.98866111067625,0.02914914073569777,-97.4620379117209,6.081498909703151e-14,1.522574298831544e-07,153.45069902239715
LP_linear,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,7,55,2.536086186390307,0.8515135373225924,13.54836550671582,0.1352630952579955,0,3.5255180053816916e-15,0.016524896378331724,0.7015754831060521,,,,,,
LP_asymmetric,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,7,55,,,,0.13679189869643882,0,2.8938914186615428e-15,0.013312638481794054,0.6933521094815851,-2.538848152840278,0.9340272820988323,-6.37002840544238,0.792495444041392,0.8912926812006221,3.8311802526021017
LP_linear,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,14,49,26.506128532329683,0.09295340177074193,15.777268537864483,0.23448340310043092,1,0.0018095149951521965,0.022190154765751598,0.050628188934522776,,,,,,
LP_asymmetric,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,14,49,,,,0.25066162945659165,1,0.003439432276101295,0.021762046504898647,0.04094226906035115,11.113849897817001,0.7097476838361092,-36.98352845299932,0.03651201715833212,0.11989140672548586,48.09737835081633
LP_linear,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,21,45,27.097807507288415,0.12766724942592822,17.788117649323556,0.35999629714897463,0,6.2306110070619434e-06,0.47493360000635765,0.9237178611290031,,,,,,
LP_asymmetric,sour_cream,Sour cream,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,pchip,21,45,,,,0.36525566029649437,0,1.0642667258361596e-06,0.5272761616558358,0.9634138585035081,16.152120054782667,0.4788221410293354,-35.25187627738477,0.2730258868073694,0.06510631209032744,51.40399633216744
LP_linear,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,0,60,0.0012875414634676995,0.45545457732447137,0.0017251120215913793,0.8643013430934325,0,0.0004308328063498676,2.3646199292724495e-05,1.3051192130903342e-16,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,0,60,,,,0.8715149585673444,0,4.452409728680904e-05,2.016060771623484e-05,1.1605284171727667e-09,-0.002167751989672396,0.43434899416840245,-0.0058389425050964765,0.182355339371442,0.32446876981601797,0.0036711905154240805
LP_linear,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,1,60,0.0018946441501267036,0.69627174937743,0.0048536050308929345,0.7126959484336326,0,0.0002136955679078066,0.5840356911422735,5.331045363004111e-09,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,1,60,,,,0.7212189074398508,0,2.4768055594886412e-05,0.25244688006496785,6.049993882095149e-06,-0.005516743007291681,0.4958216486332322,-0.011657113151866494,0.25548353244791755,0.548211126433583,0.006140370144574812
LP_linear,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,3,60,0.0052636802347476985,0.7025089112263431,0.013781580209681815,0.4205007462684075,0,4.478083558849512e-06,1.3670814233900655e-06,0.001155947455977377,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,3,60,,,,0.42078366589516647,0,3.1430018498390116e-06,1.497656904464723e-06,0.0014840035075945517,0.0025683533395988827,0.8956002128416192,-0.008814033860118843,0.6751685710806452,0.68395108565445,0.011382387199717726
LP_linear,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,7,60,0.027132690222010467,0.36376326145124693,0.02987465768029827,0.16375375065762576,0,8.35623825026203e-09,0.0001574330279385776,0.06327029958223769,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,7,60,,,,0.1690495236314712,1,4.8129136404732794e-08,0.00023220607104941523,0.03743274196424488,0.05051078863256749,0.06515405703955342,0.0036615398196033367,0.9495150840232838,0.46040136484832206,0.04684924881296416
LP_linear,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,14,60,0.04653235514372275,0.25454376208368934,0.04083998652513211,0.18390177035825572,0,1.1774990705576693e-28,0.001809231163483611,0.5091424723737759,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,14,60,,,,0.20368597331537897,1,2.1127697518304604e-26,0.0268030090418527,0.7149482107477232,0.1171594904027716,0.01472523558937625,0.04649951648892899,0.4904800003153751,0.38036499317318595,0.0706599739138426
LP_linear,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,21,58,0.005601566785135667,0.8873863535830233,0.03955568781205512,0.2270655930354344,0,6.0970081614844296e-33,0.0009480488647039498,0.0367547804364072,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,pchip,21,58,,,,0.24302203731940963,0,5.408965740226659e-31,0.003543278430393253,0.048359271050784455,0.080619544590532,0.23198362643101755,0.09488843760013092,0.20187208651006583,0.852978397362179,-0.014268893009598924
LP_linear,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,0,268,-14.14521108830472,0.06852831373718246,7.7656214790943565,0.09786451946133135,1,0.006291937859096849,0.6575337473371372,0.003907553333521955,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,0,268,,,,0.09798207935821901,1,0.006306712632871078,0.6551334287581407,0.003611669017868513,-13.655735710958428,0.08678281513900195,15.102435924305839,0.09829363545722303,0.06927809700237648,-28.75817163526427
LP_linear,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,1,267,-13.85013822596074,0.01910042251685848,5.909858241925854,0.0744091331975768,1,3.7686645290279456e-22,0.0054882708725138875,0.39875086181515257,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,1,267,,,,0.07446672789679687,1,4.1631481764604524e-22,0.005535143690334041,0.39414177590060434,-14.260191122989,0.035503487384204294,13.04805237110868,0.11495287909082232,0.025343352328976568,-27.30824349409768
LP_linear,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,3,265,-13.255559530670348,0.11787860635377619,8.476830111757819,0.13587815066007902,0,2.008510088023595e-50,1.349967583403936e-09,0.46656723889040663,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,3,265,,,,0.13659924421550473,1,6.929020779728454e-50,1.286317173750474e-09,0.46801340162702076,-14.977902716796995,0.062459489316370416,9.8816981480343,0.46156193522593525,0.183895190137906,-24.859600864831293
LP_linear,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,7,261,6.075161737330004,0.3676333975418008,6.74332233926125,0.1536528362070173,0,9.900502732595036e-45,5.942929015335326e-10,0.2830293958414737,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,7,261,,,,0.15541293227847175,0,5.3054227422572025e-45,1.3140393604276282e-09,0.21545248724659039,8.502279352420784,0.25349447572114203,-1.3282412292091865,0.9076380656363329,0.4876120263540865,9.83052058162997
LP_linear,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,14,254,2.4383691622585704,0.6421065347172403,5.24656295152935,0.15036498893439876,0,1.2571150611455551e-20,1.2794619745737137e-07,0.6154561655996167,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,14,254,,,,0.15078095594539087,0,1.4139227204366378e-20,1.2823029975561051e-07,0.6273398445822076,1.2844808984190097,0.8226094213727956,-4.679272010847374,0.5973342510507003,0.5944910514833779,5.9637529092663835
LP_linear,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,21,247,-4.1681429588349435,0.5083343128830452,6.301680534827234,0.19759710159511845,0,9.333797384754535e-17,0.003638587060534497,0.3265921786180438,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProducerUA -> ProZorro,forward,procurement_price,not_applicable,pchip,21,247,,,,0.20356048205263555,0,1.6739302376232636e-16,0.001260133633411221,0.3260479635430008,-8.95810832069889,0.16885471311248879,-5.270620372400499,0.7176652413797246,0.8049468227352171,-3.6874879482983918
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,0,60,0.004625843149005299,0.8994975501062975,0.0366269699888235,0.014008345288900048,0,0.33230580696648715,0.4021105586539444,0.624748360960834,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,0,60,,,,0.014165676946189087,0,0.34970478382568904,0.4377740918085069,0.6130198999820171,-0.00011598364574608253,0.9987104422975474,-0.009155929699329279,0.8496228365664913,0.9032133374513384,0.009039946053583197
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,1,58,0.021020391312673255,0.6543311609107341,0.04694635528368629,0.01504042011590545,0,9.991231751144703e-05,0.09109504945631848,0.7574867716360149,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,1,58,,,,0.06035062238957534,1,0.0007008863914641386,0.6149431684531634,0.9495402762617763,-0.09503619858603665,0.3595829835505807,-0.13284544820014468,0.04523922869347535,0.6976185531044876,0.03780924961410803
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,3,56,0.07054970434440516,0.18520269173909987,0.053248881294567285,0.047050305659517955,0,3.344865431734448e-09,0.029847911772450303,0.8776152876917933,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,3,56,,,,0.07140333556381795,1,7.447877984151618e-09,0.08502479920297472,0.9368382892189359,-0.04636267518199341,0.7428722590216675,-0.18130193543001577,0.003030338592496332,0.28565733430693313,0.13493926024802236
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,7,55,-0.06492109938262534,0.2428963525285338,0.055593702959025985,0.12334622996175737,0,2.9635514262646124e-16,0.010703530615908794,0.7391069075977117,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,7,55,,,,0.13172798301404787,0,9.890360081884386e-16,0.0050459993287253575,0.8731426617700763,-0.1398318183958607,0.3978802212506213,-0.0017207567343811951,0.9865958483212143,0.27055688383421866,-0.13811106166147952
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,14,49,0.078136752264044,0.31185128877834545,0.07726022747538037,0.18821463523297144,0,0.0034020141005945284,0.13488709243814928,0.036796481960517304,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,14,49,,,,0.19524501482246637,1,0.005252278579467532,0.023497402245950726,0.01607832680766558,0.014109816717570473,0.9341872420734255,-0.13529108024331424,0.0010248531356605113,0.378768820784229,0.1494008969608847
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,21,45,-0.17885864385088154,9.035674619085922e-08,0.03346203926608409,0.24346973344512424,1,3.329182038577535e-06,0.1654196956392641,0.7809247548055789,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_observed,not_applicable,pchip,21,45,,,,0.26137723396858437,1,1.2221143553024957e-05,0.22429762161741512,0.9131241096319143,-0.344703204235038,0.06964246931578646,0.06566282413227008,0.6551810396117246,2.7167280842354485e-06,-0.41036602836730807
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,0,60,-0.021555721802025946,0.6137927244606248,0.04271276047157468,0.061807849478937804,0,0.08522136411384394,0.28523259131714707,0.8258025368551385,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,0,60,,,,0.06526474665984117,0,0.08672086281920584,0.11464075688972483,0.8585584244576229,0.0013035583465817353,0.9876069026621754,0.043104177859682555,0.35726352925401705,0.6234718905239389,-0.04180061951310082
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,1,58,0.005015362188619407,0.9129197672369598,0.04586251451229649,0.0616018164763652,0,6.518515507514539e-05,0.4841595140487166,0.75095181117728,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,1,58,,,,0.09130406362608467,1,0.0002805153125584677,0.4475618369411537,0.7208710252384682,-0.07920229574488943,0.4904868178512217,-0.08497385197154018,0.07588668064532601,0.9535953596829057,0.005771556226650751
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,3,56,0.008564349296544798,0.8271475362934645,0.039220985034755566,0.18129249838944173,0,7.507687301122102e-05,0.792604755235616,0.6236357599969051,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,3,56,,,,0.19888648458552982,1,0.00024295886224633874,0.9684467289421376,0.6576935420537808,-0.0680652360411011,0.5044113435172359,-0.08012209127232012,0.06872030438969227,0.8950799894427248,0.012056855231219021
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,7,55,-0.04748682449781032,0.2613955127129246,0.042281963266232035,0.2005779058942504,0,2.401385766271848e-08,0.21497049574374297,0.4065103978838819,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,7,55,,,,0.21194030820433218,0,3.80324174968148e-08,0.09558076783677297,0.4804476411038341,-0.11329813210659229,0.3635573293062948,-0.00971713499875932,0.8599634196176353,0.2919864991315375,-0.10358099710783297
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,14,49,0.03062390573924686,0.6026922017443453,0.058831834860425584,0.19905818909917505,0,0.05525788858939819,0.09840417335335469,0.30400805259448743,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,14,49,,,,0.20447640284208868,0,0.04919680761853336,0.11781006806028037,0.29374763885407734,0.08045412081248074,0.4459777533012257,0.013008255333800029,0.7219771319048329,0.5701349356162047,0.06744586547868071
LP_linear,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,21,45,-0.12522076078042538,0.0016740072356308084,0.039845037271367865,0.2299235877462068,1,0.01046776662516886,0.082743088895969,0.8275300589171034,,,,,,
LP_asymmetric,sour_cream,Sour cream,ProZorro -> Retail,forward,retail_baseline,not_applicable,pchip,21,45,,,,0.24793123451578636,1,0.0191996535838734,0.05882816254836362,0.8810165056009431,-0.2529851296395433,0.06351160345238792,0.039022199035910574,0.7653485205997489,4.095226086560205e-05,-0.29200732867545387
LP_linear,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,0,60,0.0666566971989723,0.9009457740305917,0.535538448402136,0.13586239062187377,0,0.1907854779907394,0.845604591611218,0.17943629901654998,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,0,60,,,,0.1391008443923234,0,0.14461732823909682,0.8519937754239852,0.2185237717954298,0.3711757343341217,0.6263005969033049,0.3251050996521069,0.7137017599804723,0.965848371770912,0.04607063468201483
LP_linear,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,1,60,-0.04433138123467106,0.9440762396264102,0.631973553655281,0.25131307171556094,0,4.779405880586872e-07,0.4394400269302537,0.25468011241535654,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,1,60,,,,0.25177589798341715,0,4.825387784339639e-07,0.45694418543603077,0.23148623788722777,0.09185266189082603,0.9242796730518793,0.21953128314954462,0.7665418393265854,0.9163026110649825,-0.1276786212587186
LP_linear,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,3,60,-0.5083396334806604,0.37858302968906077,0.5773240154632037,0.27905419840726475,0,0.0002216582938968266,0.632014502829414,0.19368267434250105,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,3,60,,,,0.2931884582279477,1,0.0007636018369651625,0.8130513218624752,0.058850897377100544,0.2756907275978262,0.8303193072564373,1.5169896867960126,0.04296618160941755,0.27950247338148454,-1.2412989591981864
LP_linear,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,7,60,0.12367161214549585,0.8080907862393061,0.5091676328601232,0.1538496751702958,0,0.36977816581988543,0.8030550044294891,0.9694034928950354,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,7,60,,,,0.15478774178921217,0,0.35865595291493446,0.8003981900668676,0.9630657737330781,-0.07394448369571235,0.9264265254922684,-0.3779034576215051,0.7738666856708212,0.7826166418583897,0.30395897392579274
LP_linear,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,14,58,-0.2604615499709026,0.6309044111720179,0.5421151710850666,0.17285632365472048,0,0.004701762214156154,0.7353809312796252,0.7366177105225908,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,14,58,,,,0.19865394601285957,1,0.0022057584666995184,0.4130287933154847,0.7055530465919498,0.8159927832532069,0.4444423657074227,1.6556648709137216,0.0526062641587427,0.44535246390089367,-0.8396720876605147
LP_linear,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,21,54,-0.45097671115974725,0.41717738246182223,0.5558501094001412,0.14959593499019497,0,0.0011247142344487182,0.9416408985813234,0.4402060647900885,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_observed,not_applicable,pchip,21,54,,,,0.1512507728520449,0,0.0009610800534561746,0.9526335919928638,0.4280444584227855,-0.14663730314203002,0.8553728607948666,0.8431925348422475,0.5199179090158711,0.40938869428762614,-0.9898298379842776
LP_linear,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,0,60,-0.3087422799945403,0.6055840946220956,0.5978892538156727,0.1356325892896686,0,0.2516692778224304,0.858137212434704,0.060914118375406154,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,0,60,,,,0.17963715523733448,1,0.18405364590362144,0.9436683772189598,0.1468125243305292,1.0967263313094577,0.22675592260010569,1.8484367038491623,0.03757198076305771,0.4952230847943334,-0.7517103725397045
LP_linear,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,1,60,0.012846775765305907,0.9807370741361843,0.5320712056981898,0.24663315880122005,0,1.099333644315319e-06,0.4859205619952398,0.29285386160441557,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,1,60,,,,0.271857352156634,1,3.868941369203884e-06,0.6183676192270677,0.31767834966378167,1.271634648897784,0.18131927835472128,1.3661585278676758,0.05260103320923807,0.9236807742214294,-0.09452387896989167
LP_linear,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,3,60,-0.5069103680492983,0.3894610947600794,0.589023081617677,0.28552016945505376,0,0.00013449508460909248,0.6203388539002999,0.1309477671462776,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,3,60,,,,0.2873108747582811,0,0.0002766773558827461,0.6649349066910534,0.1112088859364717,-0.15750056247947336,0.9152027648713345,0.889689695135687,0.36651896345496804,0.35683013716138234,-1.0471902576151604
LP_linear,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,7,60,-0.06675044310361379,0.8961188818670932,0.5112402852726446,0.13247065470591046,0,0.3290023128164025,0.8806395580887149,0.9784110437383319,,,,,,
LP_asymmetric,sour_cream,Sour cream,Retail -> ProZorro,reverse,retail_baseline,not_applicable,pchip,7,60,,,,0.13262202895339237,0,0.32367402551890984,0.8862510784718045,0.9825434202210851,-0.16614398241325337,0.8453776153532616,-0.04213543098235373,0.9770797755649734,0.9082166451395435,-0.12400855143089964
