product,left,right,metric,pearson,spearman,n_obs
Інше/невідомо,Львівська,Полтавська,dlog_price,0.664791395644671,0.41785714285714276,15
Інше/невідомо,Львівська,Хмельницька,dlog_price,0.2377377939278264,-0.04395604395604395,13
Інше/невідомо,Львівська,Черкаська,dlog_price,-0.045107721583838516,-0.4945054945054945,13
Інше/невідомо,Львівська,Чернігівська,dlog_price,-0.5947107310917205,-0.6,10
Інше/невідомо,Миколаївська,Полтавська,dlog_price,0.39337426782415225,0.33975533714409795,12
Інше/невідомо,Одеська,Полтавська,dlog_price,0.031087068502548783,0.056379849538295036,23
Інше/невідомо,Одеська,Рівненська,dlog_price,-0.43842424316388257,-0.3272727272727273,11
Інше/невідомо,Одеська,Тернопільська,dlog_price,-0.06926647732445966,0.1647058823529412,16
Інше/невідомо,Одеська,Хмельницька,dlog_price,0.23167988243495166,0.15384615384615385,12
Інше/невідомо,Одеська,Черкаська,dlog_price,0.21991740453414135,0.19999999999999998,10
Інше/невідомо,Одеська,Чернігівська,dlog_price,0.3069668899402672,0.43030303030303024,10
Інше/невідомо,Полтавська,Тернопільська,dlog_price,-0.203935240279267,-0.11188811188811189,12
Інше/невідомо,Полтавська,Хмельницька,dlog_price,0.11666785277035313,-0.0577717190274766,13
Інше/невідомо,Полтавська,Черкаська,dlog_price,0.14129433288038912,0.006593406593406593,14
Інше/невідомо,Полтавська,Чернігівська,dlog_price,-0.082749773868343,-0.11754385964912278,19
Інше/невідомо,Тернопільська,Хмельницька,dlog_price,-0.08052826516511144,-0.2606060606060606,10
Інше/невідомо,Хмельницька,Черкаська,dlog_price,0.34092653191038785,0.33571428571428563,15
Інше/невідомо,Хмельницька,Чернівецька,dlog_price,0.17028214777371178,0.2492412729088265,10
Інше/невідомо,Черкаська,Чернігівська,dlog_price,-0.11368858972448398,-0.10909090909090911,11
Вершки,-,Дніпропетровська,log_price,0.18730071497611386,0.06304738215045116,12
Вершки,-,Київська,log_price,0.3377456536780994,0.5896683773696627,10
Вершки,-,Одеська,log_price,0.4828715841659753,0.4236913042477308,11
Вершки,Івано-Франківська,Волинська,log_price,0.08698432256420344,0.1272727272727273,11
Вершки,Івано-Франківська,Вінницька,log_price,0.5381269462593165,0.4892857142857142,15
Вершки,Івано-Франківська,Дніпропетровська,log_price,-0.06733398415974824,-0.1610738469685994,18
Вершки,Івано-Франківська,Житомирська,log_price,-0.38274166874378884,-0.859772080979937,10
Вершки,Івано-Франківська,Київська,log_price,-0.007726955021638913,-0.03508771929824562,19
Вершки,Івано-Франківська,Кіровоградська,log_price,0.059606293036843026,-0.006993006993006993,12
Вершки,Івано-Франківська,Львівська,log_price,0.09474185819685835,-0.02696078431372549,17
Вершки,Івано-Франківська,Миколаївська,log_price,0.1308683569533455,0.09090909090909088,10
Вершки,Івано-Франківська,Одеська,log_price,-0.15356223734865104,-0.12544883447821445,15
Вершки,Івано-Франківська,Полтавська,log_price,-0.36616938384096437,-0.33636363636363636,11
Вершки,Івано-Франківська,Тернопільська,log_price,-0.15515337910626845,-0.2043956043956044,14
Вершки,Івано-Франківська,Харківська,log_price,-0.4964269860909023,-0.5,13
Вершки,Івано-Франківська,Черкаська,log_price,-0.233867710802562,-0.04615384615384615,14
Вершки,Волинська,Вінницька,log_price,-0.06902608356218523,0.0857142857142857,15
Вершки,Волинська,Дніпропетровська,log_price,-0.05563356612958295,-0.3103058255127767,22
Вершки,Волинська,Житомирська,log_price,-0.21398969509694793,0.05903408372690013,15
Вершки,Волинська,Київська,log_price,-0.10986349785154167,-0.15591922524863405,25
Вершки,Волинська,Кіровоградська,log_price,0.10148150745336021,0.2867132867132868,12
Вершки,Волинська,Львівська,log_price,-0.13366549233059508,-0.2896007299415542,19
Вершки,Волинська,Миколаївська,log_price,0.3918006370737125,0.3190320962434044,14
Вершки,Волинська,Одеська,log_price,-0.055279878364553954,-0.05860695391568842,16
Вершки,Волинська,Полтавська,log_price,-0.17490572150206732,-0.1553100354023114,17
Вершки,Волинська,Рівненська,log_price,-0.17326905462830472,-0.13186813186813187,13
Вершки,Волинська,Сумська,log_price,-0.5267033457942867,-0.6321601238159351,14
Вершки,Волинська,Тернопільська,log_price,-0.10401093556844677,-0.1431129302470306,15
Вершки,Волинська,Хмельницька,log_price,0.1399384683551555,0.3698668696315507,11
Вершки,Волинська,Черкаська,log_price,0.10235017538078138,0.11627906976744184,15
Вершки,Волинська,Чернівецька,log_price,-0.17811602118935935,-0.3216783216783217,12
Вершки,Волинська,Чернігівська,log_price,0.20468454796651825,0.10781084631673665,14
Вершки,Вінницька,Дніпропетровська,log_price,0.10420896716321651,0.22085417468257018,25
Вершки,Вінницька,Житомирська,log_price,0.32317935036848605,0.3957042024672191,15
Вершки,Вінницька,Київська,log_price,-0.15741381606231317,-0.023929587409264444,32
Вершки,Вінницька,Кіровоградська,log_price,0.20549304372325977,0.39683948569381144,19
Вершки,Вінницька,Львівська,log_price,0.538494222244613,0.48457486832204655,20
Вершки,Вінницька,Миколаївська,log_price,0.07806297450929053,0.13736263736263735,13
Вершки,Вінницька,Одеська,log_price,0.388870364168942,0.44943897308112746,29
Вершки,Вінницька,Полтавська,log_price,-0.002969445756393933,0.2571428571428571,21
Вершки,Вінницька,Рівненська,log_price,0.5427993931948164,0.8063328424153166,16
Вершки,Вінницька,Сумська,log_price,-0.19919779583393732,-0.3498351951910434,14
Вершки,Вінницька,Тернопільська,log_price,0.16113856434746915,0.26335179916044105,17
Вершки,Вінницька,Харківська,log_price,-0.026050538709384247,0.35294117647058826,17
Вершки,Вінницька,Хмельницька,log_price,0.5761097295381888,0.5349568784384567,10
Вершки,Вінницька,Черкаська,log_price,0.16530175462607996,0.3249540770190428,17
Вершки,Вінницька,Чернівецька,log_price,-0.5366796793412346,-0.5734265734265735,12
Вершки,Вінницька,Чернігівська,log_price,0.08110414401335347,0.44999999999999996,15
Вершки,Дніпропетровська,Житомирська,log_price,0.20010364266092914,-0.0852952591508729,25
Вершки,Дніпропетровська,Київська,log_price,0.16923911128680127,0.3411574759995865,48
Вершки,Дніпропетровська,Кіровоградська,log_price,-0.4567782568145633,-0.3462701747434126,20
Вершки,Дніпропетровська,Львівська,log_price,0.1137341443073223,0.49944997857535384,32
Вершки,Дніпропетровська,Миколаївська,log_price,-0.15000922820204232,-0.13132109131828737,20
Вершки,Дніпропетровська,Одеська,log_price,0.00923180229261643,-0.012643933955696138,47
Вершки,Дніпропетровська,Полтавська,log_price,0.016583990355465532,0.3856067431657136,33
Вершки,Дніпропетровська,Рівненська,log_price,0.15430892431488072,0.020264513813698412,19
Вершки,Дніпропетровська,Сумська,log_price,-0.008358412742996332,-0.06208468114226679,16
Вершки,Дніпропетровська,Тернопільська,log_price,-0.2650837756592628,-0.25172681222191756,29
Вершки,Дніпропетровська,Харківська,log_price,0.5483305153360668,0.20667570054537548,29
Вершки,Дніпропетровська,Хмельницька,log_price,-0.43851096390581334,-0.26379690949227375,14
Вершки,Дніпропетровська,Черкаська,log_price,-0.3948727591596838,-0.18233246301131417,24
Вершки,Дніпропетровська,Чернівецька,log_price,0.007628806833946696,-0.07218788848531553,23
Вершки,Дніпропетровська,Чернігівська,log_price,0.23738028831460375,0.30123162898659606,26
Вершки,Житомирська,Київська,log_price,0.12090525662531137,-0.293836047212573,26
Вершки,Житомирська,Кіровоградська,log_price,0.19576120566436592,0.1322610000874594,15
Вершки,Житомирська,Львівська,log_price,0.17126612542401692,0.0020682567504461337,18
Вершки,Житомирська,Одеська,log_price,-0.3306910556359202,-0.3119238544180037,17
Вершки,Житомирська,Полтавська,log_price,-0.1516163055122817,-0.08144833438445238,20
Вершки,Житомирська,Рівненська,log_price,-0.3874872845071072,-0.5438629970124405,12
Вершки,Житомирська,Сумська,log_price,-0.31976766354617997,-0.2621999963272148,10
Вершки,Житомирська,Тернопільська,log_price,0.24465776060283984,0.20773797716129602,14
Вершки,Житомирська,Харківська,log_price,-0.16086374377794777,0.19126749141875277,17
Вершки,Житомирська,Черкаська,log_price,-0.1521619510345513,-0.15469849363075233,13
Вершки,Житомирська,Чернівецька,log_price,-0.13761909222676974,-0.1898455260099464,16
Вершки,Житомирська,Чернігівська,log_price,-0.3357352777981,-0.3548424774826541,11
Вершки,Закарпатська,Київська,log_price,0.048167151015428566,0.2053663570691434,18
Вершки,Закарпатська,Львівська,log_price,0.03272287560670446,0.14835164835164835,13
Вершки,Закарпатська,Миколаївська,log_price,0.07604941882556678,0.33636363636363636,11
Вершки,Закарпатська,Одеська,log_price,-0.16170037598058526,0.06666666666666665,10
Вершки,Закарпатська,Полтавська,log_price,-0.3225304444506548,0.2414584852164488,11
Вершки,Закарпатська,Тернопільська,log_price,0.3456440710326551,0.3076923076923077,12
Вершки,Закарпатська,Чернігівська,log_price,-0.10207121980550034,-0.3292744139923163,10
Вершки,Запорізька,Київська,log_price,-0.26914599845844395,-0.30000000000000004,11
Вершки,Київська,Кіровоградська,log_price,0.21196037739654994,0.08946255758065336,30
Вершки,Київська,Львівська,log_price,-0.06572970853843173,-0.016352105190245752,34
Вершки,Київська,Миколаївська,log_price,-0.07018067590516008,-0.1358024978040119,21
Вершки,Київська,Одеська,log_price,0.20291249196474148,0.3432586541899728,48
Вершки,Київська,Полтавська,log_price,0.22807157085041352,0.329025382739337,37
Вершки,Київська,Рівненська,log_price,0.17591705470796523,0.45896035515786426,26
Вершки,Київська,Сумська,log_price,0.46030090027523496,0.4292011422059946,19
Вершки,Київська,Тернопільська,log_price,-0.1669805341936106,0.015130054583631977,36
Вершки,Київська,Харківська,log_price,-0.02835111721657456,-0.13525499301826135,29
Вершки,Київська,Хмельницька,log_price,-0.6165540867508353,-0.4356438279737522,14
Вершки,Київська,Черкаська,log_price,-0.0377598960517367,-0.08827124432577073,27
Вершки,Київська,Чернівецька,log_price,0.11527720464181952,0.11167373855776087,28
Вершки,Київська,Чернігівська,log_price,-0.19650845407319112,-0.038316806779834255,26
Вершки,Кіровоградська,Львівська,log_price,0.13526548296708718,0.1250766636073297,17
Вершки,Кіровоградська,Миколаївська,log_price,-0.0633921752764712,0.0022026431718061676,14
Вершки,Кіровоградська,Одеська,log_price,0.16533433052043586,-0.09094903339191565,19
Вершки,Кіровоградська,Полтавська,log_price,-0.23730986954582461,-0.37857142857142856,15
Вершки,Кіровоградська,Рівненська,log_price,-0.09959662083653636,0.024759308154632828,13
Вершки,Кіровоградська,Сумська,log_price,0.08994515810995105,-0.2377622377622378,12
Вершки,Кіровоградська,Тернопільська,log_price,-0.2828267429068956,-0.2895443515428165,15
Вершки,Кіровоградська,Харківська,log_price,-0.020370317253096078,-0.006993006993006993,12
Вершки,Кіровоградська,Черкаська,log_price,0.38904478219628574,0.42244249985333543,14
Вершки,Кіровоградська,Чернівецька,log_price,-0.5585279543999133,-0.5330578512396694,13
Вершки,Кіровоградська,Чернігівська,log_price,-0.18045604156447126,0.015243902439024393,10
Вершки,Львівська,Миколаївська,log_price,0.0379187994217619,0.011764705882352941,16
Вершки,Львівська,Одеська,log_price,0.32120182120347546,0.46337950255331856,29
Вершки,Львівська,Полтавська,log_price,0.04027224932883948,0.22619734982764547,25
Вершки,Львівська,Рівненська,log_price,-0.06371396682389359,-0.1212125811564599,13
Вершки,Львівська,Сумська,log_price,-0.15648488715171602,-0.31579141762012675,12
Вершки,Львівська,Тернопільська,log_price,0.09566716272788019,0.09725759789013971,22
Вершки,Львівська,Харківська,log_price,0.0034553705462174616,0.16397142942207213,20
Вершки,Львівська,Черкаська,log_price,0.12692500150935293,0.10161837377597506,20
Вершки,Львівська,Чернівецька,log_price,-0.2532099177145473,-0.09999999999999999,15
Вершки,Львівська,Чернігівська,log_price,0.14858127742475954,-0.06600664060208367,14
Вершки,Миколаївська,Одеська,log_price,-0.3447739503884958,-0.21694916793096744,20
Вершки,Миколаївська,Полтавська,log_price,-0.12278396313673619,-0.10479730482343629,16
Вершки,Миколаївська,Рівненська,log_price,-0.07011078078687186,-0.28484848484848485,10
Вершки,Миколаївська,Тернопільська,log_price,0.5456458596959279,0.5310349879051038,13
Вершки,Миколаївська,Харківська,log_price,-0.19226424663366004,-0.11818181818181818,11
Вершки,Миколаївська,Черкаська,log_price,-0.34190620426203366,-0.2927730575166789,12
Вершки,Одеська,Полтавська,log_price,0.04702019917614085,0.32464083237214575,30
Вершки,Одеська,Рівненська,log_price,0.2847149664239853,0.2909953484805698,24
Вершки,Одеська,Сумська,log_price,0.01644537039903794,0.34579853764476637,19
Вершки,Одеська,Тернопільська,log_price,0.30945899086718387,0.3929527305569156,30
Вершки,Одеська,Харківська,log_price,0.05785066719357559,-0.1892449584905582,26
Вершки,Одеська,Черкаська,log_price,-0.3514145108824411,-0.32323029182343327,22
Вершки,Одеська,Чернівецька,log_price,-0.4561312048962843,-0.36482176545573863,17
Вершки,Одеська,Чернігівська,log_price,0.051048289753621065,-0.14736297828335057,18
Вершки,Полтавська,Рівненська,log_price,0.45326955004742187,0.37665198237885467,14
Вершки,Полтавська,Сумська,log_price,0.4066383687377239,0.20661235424396576,13
Вершки,Полтавська,Тернопільська,log_price,0.3645083227957964,0.4238411743477874,16
Вершки,Полтавська,Харківська,log_price,-0.1591845335943245,-0.1632192669017874,20
Вершки,Полтавська,Черкаська,log_price,-0.027068416894300045,-0.0039011703511053317,21
Вершки,Полтавська,Чернівецька,log_price,-0.16862766733400014,-0.30143032541618203,14
Вершки,Полтавська,Чернігівська,log_price,-0.1728001274111033,-0.14486391571553994,19
Вершки,Рівненська,Сумська,log_price,0.09830843917259241,0.06748974310538336,10
Вершки,Рівненська,Тернопільська,log_price,0.055831736077985604,0.02857142857142857,14
Вершки,Рівненська,Харківська,log_price,0.07455096576635917,-0.07709269802633356,14
Вершки,Рівненська,Черкаська,log_price,-0.044940428271602904,0.011627906976744186,15
Вершки,Рівненська,Чернівецька,log_price,-0.41808731799033133,-0.4505494505494505,13
Вершки,Рівненська,Чернігівська,log_price,0.1877528938432475,0.24917324957140002,14
Вершки,Сумська,Тернопільська,log_price,0.1257258223293146,0.5560439560439561,14
Вершки,Сумська,Харківська,log_price,-0.5195389251631287,-0.6094580274543612,12
Вершки,Сумська,Хмельницька,log_price,-0.15223225062769183,-0.11818181818181818,11
Вершки,Сумська,Черкаська,log_price,0.044362269335363046,-0.028634361233480177,14
Вершки,Сумська,Чернівецька,log_price,0.22970787170198584,0.23636363636363636,11
Вершки,Сумська,Чернігівська,log_price,-0.04790042151136592,-0.04195804195804196,12
Вершки,Тернопільська,Харківська,log_price,-0.08377427224640785,-0.02706766917293233,20
Вершки,Тернопільська,Хмельницька,log_price,0.6925780238552381,0.06293706293706294,12
Вершки,Тернопільська,Черкаська,log_price,-0.010713321473913805,-0.013925480850781768,20
Вершки,Тернопільська,Чернівецька,log_price,0.43365760450821783,0.4128687975703124,15
Вершки,Тернопільська,Чернігівська,log_price,-0.23272988430415523,-0.3465061598976368,10
Вершки,Харківська,Черкаська,log_price,0.06918924588945272,0.18654896086688552,15
Вершки,Харківська,Чернівецька,log_price,-0.09104421246655403,-0.21806220298877205,14
Вершки,Харківська,Чернігівська,log_price,0.03333128207409794,0.4786585365853659,10
Вершки,Хмельницька,Черкаська,log_price,0.2282196894704428,0.23170731707317077,10
Вершки,Хмельницька,Чернігівська,log_price,0.04411323689126832,0.07294866524160776,10
Вершки,Черкаська,Чернівецька,log_price,0.000934393497490902,-0.07692307692307691,13
Вершки,Черкаська,Чернігівська,log_price,0.5283606238794172,0.3052650370327892,12
Вершки,Чернівецька,Чернігівська,log_price,0.38571178306754056,0.09890109890109891,13
Вершки,Дніпропетровська,Київська,dlog_price,0.04014262347339573,0.15714285714285714,15
Вершки,Київська,Одеська,dlog_price,0.08698541065935468,-0.08510677611520905,10
Вершки,Київська,Полтавська,dlog_price,0.25680154761399665,0.02727272727272728,11
Масло вершкове,-,Вінницька,log_price,-0.13250957209587175,-0.1857142857142857,15
Масло вершкове,-,Дніпропетровська,log_price,-0.07190116392642011,-0.02501840265247356,16
Масло вершкове,-,Житомирська,log_price,-0.11657495905971102,0.07142857142857142,13
Масло вершкове,-,Київська,log_price,0.3607678568143766,0.44852941176470595,17
Масло вершкове,-,Кіровоградська,log_price,0.43385291518668745,0.4424242424242424,10
Масло вершкове,-,Одеська,log_price,0.3703481076235903,0.6107296011476098,13
Масло вершкове,-,Полтавська,log_price,0.10589410199403758,0.09411764705882353,16
Масло вершкове,-,Тернопільська,log_price,-0.5181914059738871,-0.29696969696969694,10
Масло вершкове,-,Хмельницька,log_price,-0.4328060581752281,-0.41818181818181827,11
Масло вершкове,-,Черкаська,log_price,0.180341110147155,0.02097902097902098,12
Масло вершкове,Івано-Франківська,Волинська,log_price,0.35887517448363854,0.35037593984962395,20
Масло вершкове,Івано-Франківська,Вінницька,log_price,-0.39812519855226236,-0.49434941967012824,27
Масло вершкове,Івано-Франківська,Дніпропетровська,log_price,-0.01154460567292115,-0.09132790248537903,39
Масло вершкове,Івано-Франківська,Житомирська,log_price,-0.26600508845121323,-0.32381679389312973,27
Масло вершкове,Івано-Франківська,Закарпатська,log_price,0.06857332809392319,-0.01948684740645559,21
Масло вершкове,Івано-Франківська,Запорізька,log_price,-0.13818297181230477,-0.049450549450549455,13
Масло вершкове,Івано-Франківська,Київська,log_price,0.12904151433363012,0.09684832625292274,38
Масло вершкове,Івано-Франківська,Кіровоградська,log_price,0.03122948963574705,-0.03286180708940639,24
Масло вершкове,Івано-Франківська,Львівська,log_price,0.14400221501028176,0.10738714718298763,26
Масло вершкове,Івано-Франківська,Миколаївська,log_price,-0.057326500415001376,0.14360792600936098,12
Масло вершкове,Івано-Франківська,Одеська,log_price,0.40369267634777833,0.42100220636362345,28
Масло вершкове,Івано-Франківська,Полтавська,log_price,-0.10403944499930297,-0.17743589743589744,26
Масло вершкове,Івано-Франківська,Рівненська,log_price,-0.04164269124062155,-0.1297157795960163,18
Масло вершкове,Івано-Франківська,Сумська,log_price,-0.006080701024935921,0.09115285141162742,15
Масло вершкове,Івано-Франківська,Тернопільська,log_price,-0.02489415192821318,0.03659370725034199,26
Масло вершкове,Івано-Франківська,Харківська,log_price,-0.12403882951257278,-0.06473470441749479,20
Масло вершкове,Івано-Франківська,Хмельницька,log_price,0.22197725788308925,0.22139857359857165,23
Масло вершкове,Івано-Франківська,Черкаська,log_price,0.3310784933446322,0.3017254859251766,27
Масло вершкове,Івано-Франківська,Чернівецька,log_price,-0.07779560360116687,-0.12758145718158984,22
Масло вершкове,Івано-Франківська,Чернігівська,log_price,-0.12840528776207571,-0.12512031030652135,25
Масло вершкове,Волинська,Вінницька,log_price,-0.04246325684468873,-0.1375564117492237,33
Масло вершкове,Волинська,Дніпропетровська,log_price,0.03832432895496879,0.0877400995968698,37
Масло вершкове,Волинська,Житомирська,log_price,-0.3191824816251259,-0.2815804135413993,30
Масло вершкове,Волинська,Закарпатська,log_price,0.1202905983394402,0.3032356012672235,20
Масло вершкове,Волинська,Запорізька,log_price,0.1396714406905938,0.1663685152057245,15
Масло вершкове,Волинська,Київська,log_price,0.08452212643428865,0.06664285349798438,49
Масло вершкове,Волинська,Кіровоградська,log_price,-0.3966531857481135,-0.2969460688758934,21
Масло вершкове,Волинська,Львівська,log_price,-0.2366316805741609,-0.2028414298808433,32
Масло вершкове,Волинська,Миколаївська,log_price,-0.3564568987091727,-0.34050025217370616,19
Масло вершкове,Волинська,Одеська,log_price,0.11995682595487364,0.10012994692868571,34
Масло вершкове,Волинська,Полтавська,log_price,-0.21657048853797248,-0.32308029552690454,38
Масло вершкове,Волинська,Рівненська,log_price,0.35556574461436924,0.2199703679522346,23
Масло вершкове,Волинська,Сумська,log_price,0.47725894870221003,0.6032138626855132,23
Масло вершкове,Волинська,Тернопільська,log_price,-0.2574385037419477,-0.22686025869602533,31
Масло вершкове,Волинська,Харківська,log_price,-0.48594741852427553,-0.43706351846240477,28
Масло вершкове,Волинська,Хмельницька,log_price,0.09292869430798845,0.10026226355715172,31
Масло вершкове,Волинська,Черкаська,log_price,-0.002653051621329842,-0.11744407919686986,30
Масло вершкове,Волинська,Чернівецька,log_price,-0.12822464387413013,-0.041242944435339095,22
Масло вершкове,Волинська,Чернігівська,log_price,0.04406572115991619,0.3462374945628534,24
Масло вершкове,Вінницька,Дніпропетровська,log_price,0.16218816329781224,0.22159846906378727,59
Масло вершкове,Вінницька,Житомирська,log_price,0.1136478950131939,0.15021262410284186,47
Масло вершкове,Вінницька,Закарпатська,log_price,-0.01727620615384453,-0.02408809366987917,34
Масло вершкове,Вінницька,Запорізька,log_price,0.030485709909587422,0.11487481590574375,16
Масло вершкове,Вінницька,Київська,log_price,0.10530913523206631,0.13130277325209944,76
Масло вершкове,Вінницька,Кіровоградська,log_price,0.10717449913967089,0.16043652749800766,33
Масло вершкове,Вінницька,Львівська,log_price,-0.15990752896613591,-0.13454229577872012,48
Масло вершкове,Вінницька,Миколаївська,log_price,0.034514479352914705,0.0420693223606767,36
Масло вершкове,Вінницька,Одеська,log_price,-0.10779603097583415,-0.039316606969127935,52
Масло вершкове,Вінницька,Полтавська,log_price,0.069044103787664,0.030095186302832384,57
Масло вершкове,Вінницька,Рівненська,log_price,0.11232924986071097,0.02564879656417607,31
Масло вершкове,Вінницька,Сумська,log_price,0.1898483373965811,0.21288301429918063,34
Масло вершкове,Вінницька,Тернопільська,log_price,-0.12305674731524423,-0.13097603600420776,42
Масло вершкове,Вінницька,Харківська,log_price,0.20599057442233712,0.20785633295877096,38
Масло вершкове,Вінницька,Хмельницька,log_price,0.1806770298009572,0.28752177621533037,32
Масло вершкове,Вінницька,Черкаська,log_price,0.09174456137288915,0.06802721107868066,43
Масло вершкове,Вінницька,Чернівецька,log_price,0.3139999450548849,0.1062242571233151,30
Масло вершкове,Вінницька,Чернігівська,log_price,0.09767306575938733,0.03989910675866464,34
Масло вершкове,Дніпропетровська,Житомирська,log_price,-0.0904466891751522,-0.12345198735658117,57
Масло вершкове,Дніпропетровська,Закарпатська,log_price,0.0024694059750220427,-0.03908312609978362,36
Масло вершкове,Дніпропетровська,Запорізька,log_price,-0.10301368640013228,-0.15927704673549994,22
Масло вершкове,Дніпропетровська,Київська,log_price,0.03670045403629166,0.07488559076682641,83
Масло вершкове,Дніпропетровська,Кіровоградська,log_price,-0.15216747246785867,-0.19060564923704967,43
Масло вершкове,Дніпропетровська,Львівська,log_price,-0.012257308384364783,-0.12249566330215096,54
Масло вершкове,Дніпропетровська,Миколаївська,log_price,0.16260753408115508,0.0749215364149954,39
Масло вершкове,Дніпропетровська,Одеська,log_price,-0.07588984238849286,-0.032567247262338166,64
Масло вершкове,Дніпропетровська,Полтавська,log_price,0.0549792686225851,0.06542473014877905,58
Масло вершкове,Дніпропетровська,Рівненська,log_price,0.427098879376933,0.42387578140754173,31
Масло вершкове,Дніпропетровська,Сумська,log_price,0.125517089378875,0.11683102285869668,33
Масло вершкове,Дніпропетровська,Тернопільська,log_price,-0.0003486935897313543,0.0014487177212361504,51
Масло вершкове,Дніпропетровська,Харківська,log_price,0.06250988628155998,0.08906276390274648,42
Масло вершкове,Дніпропетровська,Хмельницька,log_price,0.14289240329856057,-0.02108079760862383,42
Масло вершкове,Дніпропетровська,Черкаська,log_price,0.1607073734975843,0.1565403156965582,52
Масло вершкове,Дніпропетровська,Чернівецька,log_price,0.36070140830713565,0.2915001919969968,38
Масло вершкове,Дніпропетровська,Чернігівська,log_price,-0.09301386397516873,-0.03955435736939903,45
Масло вершкове,Житомирська,Закарпатська,log_price,0.04314125489614332,0.07651376275589199,32
Масло вершкове,Житомирська,Запорізька,log_price,0.018744721818731543,-0.04399406821552151,23
Масло вершкове,Житомирська,Київська,log_price,0.11121002325285359,0.12438855920407973,70
Масло вершкове,Житомирська,Кіровоградська,log_price,0.20025304668722546,0.17698945435956026,36
Масло вершкове,Житомирська,Львівська,log_price,-0.037472370268089666,-0.022574989955978696,50
Масло вершкове,Житомирська,Миколаївська,log_price,-0.19422630187470902,-0.13038167938931297,27
Масло вершкове,Житомирська,Одеська,log_price,0.15632104829350088,0.14495342648070514,49
Масло вершкове,Житомирська,Полтавська,log_price,0.31509990654062486,0.3054703408211339,48
Масло вершкове,Житомирська,Рівненська,log_price,0.22794727187805636,0.09376567070633596,33
Масло вершкове,Житомирська,Сумська,log_price,0.19257865969476545,0.2050993213593586,37
Масло вершкове,Житомирська,Тернопільська,log_price,0.28073697002086445,0.2873470752055042,44
Масло вершкове,Житомирська,Харківська,log_price,0.05500927395844616,0.08293622354989119,33
Масло вершкове,Житомирська,Хмельницька,log_price,0.3314208339877076,0.3857092904791327,35
Масло вершкове,Житомирська,Черкаська,log_price,0.3152344116685897,0.3352419425917536,40
Масло вершкове,Житомирська,Чернівецька,log_price,-0.10985931884670308,-0.06901142033332526,35
Масло вершкове,Житомирська,Чернігівська,log_price,0.10418032536803001,0.09970372278758213,36
Масло вершкове,Закарпатська,Запорізька,log_price,0.12193760665908102,0.06093229103227559,15
Масло вершкове,Закарпатська,Київська,log_price,0.09874652379216264,0.1167551836852772,42
Масло вершкове,Закарпатська,Кіровоградська,log_price,-0.008056147942219856,-0.03767423032111499,24
Масло вершкове,Закарпатська,Львівська,log_price,0.19452805940804216,0.1542704350480358,33
Масло вершкове,Закарпатська,Миколаївська,log_price,-0.4111246362895783,-0.3632254234059053,20
Масло вершкове,Закарпатська,Одеська,log_price,-0.17332562592689515,-0.1493560879679252,33
Масло вершкове,Закарпатська,Полтавська,log_price,-0.07074448769350354,-0.08194167938229802,30
Масло вершкове,Закарпатська,Рівненська,log_price,-0.22378415539974794,-0.12302036199095019,22
Масло вершкове,Закарпатська,Сумська,log_price,0.23933547950413545,0.23676623093311097,25
Масло вершкове,Закарпатська,Тернопільська,log_price,-0.11758938571642696,-0.14275147928994078,29
Масло вершкове,Закарпатська,Харківська,log_price,-0.28180431075793866,-0.29100019811911815,25
Масло вершкове,Закарпатська,Хмельницька,log_price,-0.18885522195293644,-0.08549975078092438,25
Масло вершкове,Закарпатська,Черкаська,log_price,-0.008096100370825995,0.013420981056693246,28
Масло вершкове,Закарпатська,Чернівецька,log_price,0.1452798342271203,0.20138547739892554,23
Масло вершкове,Закарпатська,Чернігівська,log_price,0.09970305707113233,0.14296851118889622,30
Масло вершкове,Запорізька,Київська,log_price,-0.04004919681370578,-0.07588739712902931,30
Масло вершкове,Запорізька,Кіровоградська,log_price,0.3980092520991567,0.3622291021671827,18
Масло вершкове,Запорізька,Львівська,log_price,-0.12019228931391873,-0.07175141242937853,22
Масло вершкове,Запорізька,Миколаївська,log_price,0.4931851629764606,0.5722151217959586,13
Масло вершкове,Запорізька,Одеська,log_price,-0.3045098907847725,-0.42134991795986865,22
Масло вершкове,Запорізька,Полтавська,log_price,-0.27919027800962215,-0.15919965202261854,24
Масло вершкове,Запорізька,Рівненська,log_price,0.08927127064719324,0.005891016200294551,16
Масло вершкове,Запорізька,Сумська,log_price,0.16289003822006257,0.01715686274509804,17
Масло вершкове,Запорізька,Тернопільська,log_price,0.009290172923461073,-0.020771515893362576,23
Масло вершкове,Запорізька,Харківська,log_price,0.2059271283252633,0.2060339041968411,16
Масло вершкове,Запорізька,Хмельницька,log_price,0.11973152833697051,0.07731958762886598,16
Масло вершкове,Запорізька,Черкаська,log_price,-0.2658608314242429,-0.33347962841754725,19
Масло вершкове,Запорізька,Чернігівська,log_price,-0.234125825361912,-0.10841508930578805,18
Масло вершкове,Київська,Кіровоградська,log_price,0.2499153273198554,0.18400271528638343,51
Масло вершкове,Київська,Львівська,log_price,0.018958139630156114,-0.010142474764572992,63
Масло вершкове,Київська,Миколаївська,log_price,-0.04550455492811049,-0.07103604446554261,47
Масло вершкове,Київська,Одеська,log_price,0.211998378267678,0.04285378957983048,75
