dataset,product,left,right,metric,pearson,spearman,n_obs
Silpo,Інше/невідомо,Latteria,Чумак,log_price,0.0317123068903704,0.10288598251690897,48
Silpo,Інше/невідомо,Latteria,Яготинська,log_price,-0.2789259896570316,-0.18289709006264282,48
Silpo,Інше/невідомо,Latteria,Яготинський,log_price,,,24
Silpo,Інше/невідомо,Latteria,Яйця,log_price,-0.047254994042708415,-0.031425949470472773,48
Silpo,Інше/невідомо,Latteria,Ясенсвіт,log_price,-0.06202358229059465,-0.02188163148709477,48
Silpo,Інше/невідомо,Muller,Organick,log_price,0.06867355464546782,0.07158828327491717,48
Silpo,Інше/невідомо,Muller,Premialle,log_price,-0.4414787478775607,-0.15640348575818785,48
Silpo,Інше/невідомо,Muller,Агрокомплекс Фенікс,log_price,0.06196836532842098,0.16033899599538337,48
Silpo,Інше/невідомо,Muller,Айран,log_price,0.23697777442369167,0.22710332618439774,48
Silpo,Інше/невідомо,Muller,Бариста,log_price,0.34862265768397876,0.39591666024303873,48
Silpo,Інше/невідомо,Muller,Бісквіт,log_price,0.13597985268897017,-0.0328220841789872,48
Silpo,Інше/невідомо,Muller,Волошкове поле,log_price,,,48
Silpo,Інше/невідомо,Muller,Волошковое поле,log_price,-0.2658686094944678,-0.010572567571581022,48
Silpo,Інше/невідомо,Muller,Від доброї курки,log_price,-0.30617703279414493,-0.20475918106210408,48
Silpo,Інше/невідомо,Muller,ДанКолекція,log_price,-0.00865656981682527,0.02182820666773993,48
Silpo,Інше/невідомо,Muller,Даніссімо,log_price,-0.440450156160762,-0.3409397263886033,48
Silpo,Інше/невідомо,Muller,Деліссімо,log_price,-0.09298096710907656,0.07131859487563315,48
Silpo,Інше/невідомо,Muller,Дольче,log_price,0.20151036363456465,0.08564760431817,48
Silpo,Інше/невідомо,Muller,Закваска,log_price,0.04500958416569857,-0.05742305296892443,48
Silpo,Інше/невідомо,Muller,Злагода,log_price,-0.16913646567248555,-0.12937517819306463,48
Silpo,Інше/невідомо,Muller,Карамель,log_price,0.6006861636065777,0.2399643949864518,48
Silpo,Інше/невідомо,Muller,Квочка,log_price,0.21779854833518708,0.16736357861599932,48
Silpo,Інше/невідомо,Muller,Коктейль,log_price,0.08970932501853077,0.006617681961732599,48
Silpo,Інше/невідомо,Muller,Лавка Традицій,log_price,0.4570073227750011,0.4297650220004394,48
Silpo,Інше/невідомо,Muller,Лавка традицій,log_price,0.11614182239940031,0.16824046622295988,48
Silpo,Інше/невідомо,Muller,Малина,log_price,-0.18157012665599587,-0.2191243370539018,48
Silpo,Інше/невідомо,Muller,Мацоні,log_price,-0.12096668198892585,-0.13859830816184515,48
Silpo,Інше/невідомо,Muller,Напій,log_price,-0.06551062207780542,-0.19670354517034586,48
Silpo,Інше/невідомо,Muller,Персик і маракуя,log_price,7.031847404769636e-15,,48
Silpo,Інше/невідомо,Muller,Повна Чаша,log_price,-0.18337392875116346,-0.22722137508483956,48
Silpo,Інше/невідомо,Muller,Полуниця,log_price,-0.0502397209716139,-0.1855818703821941,48
Silpo,Інше/невідомо,Muller,Премія,log_price,-0.2306362317426521,-0.2682580658629027,48
Silpo,Інше/невідомо,Muller,ПростоНаше,log_price,-0.08790358982775935,-0.1729804735735883,48
Silpo,Інше/невідомо,Muller,РадиМо,log_price,-0.003424512349585542,0.25810074782024595,48
Silpo,Інше/невідомо,Muller,Слов'яночка,log_price,-0.27027401360273784,-0.14946139473146666,48
Silpo,Інше/невідомо,Muller,Снек,log_price,0.20942268771911896,0.09657607052251171,47
Silpo,Інше/невідомо,Muller,Сільпо,log_price,0.029650539845276384,0.037629838809712095,41
Silpo,Інше/невідомо,Muller,Турецький,log_price,-0.12342004895320971,-0.004823767528073632,48
Silpo,Інше/невідомо,Muller,Тістечко,log_price,0.3698927788051091,0.2136842124424321,48
Silpo,Інше/невідомо,Muller,Ферма,log_price,0.1263644534151508,0.20911855493338108,48
Silpo,Інше/невідомо,Muller,Це – яйце!,log_price,0.19161400046941557,0.1642145423734344,47
Silpo,Інше/невідомо,Muller,Це-Яйце!,log_price,0.009450187336514785,0.21455933036940342,48
Silpo,Інше/невідомо,Muller,Чарівний Птах,log_price,-0.38234779768818117,0.0398549287503509,48
Silpo,Інше/невідомо,Muller,Чарівний птах,log_price,0.2518602236520061,0.26170348977367625,47
Silpo,Інше/невідомо,Muller,Чумак,log_price,0.2142562854671546,0.26439391150977115,48
Silpo,Інше/невідомо,Muller,Яготинська,log_price,0.06351330487020536,-0.08917933135803906,48
Silpo,Інше/невідомо,Muller,Яготинський,log_price,,,24
Silpo,Інше/невідомо,Muller,Яйця,log_price,-0.005147615411449515,-0.12159855582336526,48
Silpo,Інше/невідомо,Muller,Ясенсвіт,log_price,0.08671674039107714,0.08330838865679438,48
Silpo,Інше/невідомо,Organick,Premialle,log_price,-0.12416066516013737,0.0474884416036584,48
Silpo,Інше/невідомо,Organick,Агрокомплекс Фенікс,log_price,0.20855094227734317,0.24220773388154007,48
Silpo,Інше/невідомо,Organick,Айран,log_price,-0.04414202469815805,-0.06348708581136894,48
Silpo,Інше/невідомо,Organick,Бариста,log_price,0.13943846517757455,0.27247454732521253,48
Silpo,Інше/невідомо,Organick,Бісквіт,log_price,0.03709737280643223,0.05942099866682664,48
Silpo,Інше/невідомо,Organick,Волошкове поле,log_price,,,48
Silpo,Інше/невідомо,Organick,Волошковое поле,log_price,0.039953361432581935,0.05611389331213605,48
Silpo,Інше/невідомо,Organick,Від доброї курки,log_price,-0.03819668840039129,-0.03056484228241171,48
Silpo,Інше/невідомо,Organick,ДанКолекція,log_price,-0.04276711241693417,-0.047258016833198746,48
Silpo,Інше/невідомо,Organick,Даніссімо,log_price,-0.17725077044105608,0.04044572132233132,48
Silpo,Інше/невідомо,Organick,Деліссімо,log_price,0.13003892138330517,0.15462518130047878,48
Silpo,Інше/невідомо,Organick,Дольче,log_price,-0.09129689526433189,-0.05031189406656253,48
Silpo,Інше/невідомо,Organick,Закваска,log_price,-0.30874783161518676,-0.2331668145620628,48
Silpo,Інше/невідомо,Organick,Злагода,log_price,0.0372371230729445,-0.009882710817488458,48
Silpo,Інше/невідомо,Organick,Карамель,log_price,0.29401013945392757,0.44383411397364625,48
Silpo,Інше/невідомо,Organick,Квочка,log_price,-0.03313639931949051,0.07954263469190753,48
Silpo,Інше/невідомо,Organick,Коктейль,log_price,0.12472234950888068,0.20703518512105584,48
Silpo,Інше/невідомо,Organick,Лавка Традицій,log_price,0.049683235014065734,0.02941469428389863,48
Silpo,Інше/невідомо,Organick,Лавка традицій,log_price,0.062272572512265964,-0.007058504350775345,48
Silpo,Інше/невідомо,Organick,Малина,log_price,-0.27424990594435095,-0.2813628660086497,48
Silpo,Інше/невідомо,Organick,Мацоні,log_price,-0.04613974392154391,-0.06253223792479987,48
Silpo,Інше/невідомо,Organick,Напій,log_price,0.13025940595498803,0.17294376414989157,48
Silpo,Інше/невідомо,Organick,Персик і маракуя,log_price,3.6618317106375515e-16,,48
Silpo,Інше/невідомо,Organick,Повна Чаша,log_price,-0.08322596317111691,-0.11209437948928927,48
Silpo,Інше/невідомо,Organick,Полуниця,log_price,-0.06332578108969857,-0.27643940653820664,48
Silpo,Інше/невідомо,Organick,Премія,log_price,-0.27438270571623846,-0.28046498374911744,48
Silpo,Інше/невідомо,Organick,ПростоНаше,log_price,-0.20545397967804657,-0.29976644574242794,48
Silpo,Інше/невідомо,Organick,РадиМо,log_price,-0.10629951966768031,-0.018595308097260132,48
Silpo,Інше/невідомо,Organick,Слов'яночка,log_price,-0.08016336942908457,-0.06665090355026493,48
Silpo,Інше/невідомо,Organick,Снек,log_price,0.3382818093141965,0.29788103918792896,47
Silpo,Інше/невідомо,Organick,Сільпо,log_price,0.1527899508102516,0.12843031794884002,41
Silpo,Інше/невідомо,Organick,Турецький,log_price,0.2976391734618442,0.19377172281432725,48
Silpo,Інше/невідомо,Organick,Тістечко,log_price,0.010680653166566675,-0.0329595748900045,48
Silpo,Інше/невідомо,Organick,Ферма,log_price,-0.1272279849930594,0.06152718173548912,48
Silpo,Інше/невідомо,Organick,Це – яйце!,log_price,-0.04677992526038038,-0.04000000041825932,47
Silpo,Інше/невідомо,Organick,Це-Яйце!,log_price,-0.02294173227856928,0.192014834338634,48
Silpo,Інше/невідомо,Organick,Чарівний Птах,log_price,-0.13224708213597777,-0.1833972397351145,48
Silpo,Інше/невідомо,Organick,Чарівний птах,log_price,0.17859473927647632,0.13290991297761737,47
Silpo,Інше/невідомо,Organick,Чумак,log_price,-0.0595035967650713,0.10948101123080656,48
Silpo,Інше/невідомо,Organick,Яготинська,log_price,0.2019964678198693,0.191975493351877,48
Silpo,Інше/невідомо,Organick,Яготинський,log_price,,,24
Silpo,Інше/невідомо,Organick,Яйця,log_price,-0.27359040667458695,-0.25902699204628754,48
Silpo,Інше/невідомо,Organick,Ясенсвіт,log_price,-0.07168072805082487,-0.10266087489273425,48
Silpo,Інше/невідомо,Premialle,Агрокомплекс Фенікс,log_price,-0.07157704430043658,0.10200122369945111,48
Silpo,Інше/невідомо,Premialle,Айран,log_price,0.030110288509559782,-0.04624568757561197,48
Silpo,Інше/невідомо,Premialle,Бариста,log_price,-0.161538961665456,-0.31438929296103796,48
Silpo,Інше/невідомо,Premialle,Бісквіт,log_price,-0.10793559895590793,-0.020242699274585003,48
Silpo,Інше/невідомо,Premialle,Волошкове поле,log_price,,,48
Silpo,Інше/невідомо,Premialle,Волошковое поле,log_price,0.3561502181537131,0.018842378597514767,48
Silpo,Інше/невідомо,Premialle,Від доброї курки,log_price,-0.013755327634931529,-0.08071409235559708,48
Silpo,Інше/невідомо,Premialle,ДанКолекція,log_price,-0.017859547182530477,0.06175298837762117,48
Silpo,Інше/невідомо,Premialle,Даніссімо,log_price,0.15936372619618638,0.03994651606462392,48
Silpo,Інше/невідомо,Premialle,Деліссімо,log_price,0.0015226448579464262,-0.0348008282171268,48
Silpo,Інше/невідомо,Premialle,Дольче,log_price,0.13458438552195243,-0.12228007081667547,48
Silpo,Інше/невідомо,Premialle,Закваска,log_price,0.18502466445986412,0.02637495330546789,48
Silpo,Інше/невідомо,Premialle,Злагода,log_price,0.11510473908457547,0.13972066372358735,48
Silpo,Інше/невідомо,Premialle,Карамель,log_price,-0.03040304275199016,0.0359418476708257,48
Silpo,Інше/невідомо,Premialle,Квочка,log_price,-0.16419202820098758,-0.19208052648151475,48
Silpo,Інше/невідомо,Premialle,Коктейль,log_price,-0.4083159327497663,-0.10004517919600942,48
Silpo,Інше/невідомо,Premialle,Лавка Традицій,log_price,-0.03661808859829792,-0.23096385898990932,48
Silpo,Інше/невідомо,Premialle,Лавка традицій,log_price,-0.010888504221486501,-0.10589651271268448,48
Silpo,Інше/невідомо,Premialle,Малина,log_price,-0.08193494584310555,0.20508162631874688,48
Silpo,Інше/невідомо,Premialle,Мацоні,log_price,0.06117084915804609,0.27783781095109467,48
Silpo,Інше/невідомо,Premialle,Напій,log_price,-0.09493047883082824,-0.14110054407507172,48
Silpo,Інше/невідомо,Premialle,Персик і маракуя,log_price,8.367240696833529e-16,,48
Silpo,Інше/невідомо,Premialle,Повна Чаша,log_price,0.02133878422429761,-0.030311961005658083,48
Silpo,Інше/невідомо,Premialle,Полуниця,log_price,-0.19396943579994014,-0.2847675363354845,48
Silpo,Інше/невідомо,Premialle,Премія,log_price,0.06946084407203776,0.06674105961551578,48
Silpo,Інше/невідомо,Premialle,ПростоНаше,log_price,-0.1468891846735199,-0.16063841613179258,48
Silpo,Інше/невідомо,Premialle,РадиМо,log_price,0.05730047990220744,-0.10983709630808548,48
Silpo,Інше/невідомо,Premialle,Слов'яночка,log_price,0.30803065503025506,0.19331241204566568,48
Silpo,Інше/невідомо,Premialle,Снек,log_price,-0.0827078314386008,-0.0005280452087350026,47
Silpo,Інше/невідомо,Premialle,Сільпо,log_price,0.10951712622598225,0.5787664535865885,41
Silpo,Інше/невідомо,Premialle,Турецький,log_price,-0.1241169059288645,-0.3838409779625613,48
Silpo,Інше/невідомо,Premialle,Тістечко,log_price,-0.25716642850067795,-0.27335406057498696,48
Silpo,Інше/невідомо,Premialle,Ферма,log_price,0.1297713566142629,-0.01103627238131657,48
Silpo,Інше/невідомо,Premialle,Це – яйце!,log_price,-0.13033722243753643,-0.12766626141717824,47
Silpo,Інше/невідомо,Premialle,Це-Яйце!,log_price,-0.042823460160889504,-0.3308153212177597,48
Silpo,Інше/невідомо,Premialle,Чарівний Птах,log_price,0.2951168245070951,0.02469512414193923,48
Silpo,Інше/невідомо,Premialle,Чарівний птах,log_price,0.04885959344110596,0.04926389977180626,47
Silpo,Інше/невідомо,Premialle,Чумак,log_price,-0.33906904698977497,-0.22815142194239088,48
Silpo,Інше/невідомо,Premialle,Яготинська,log_price,-0.00854562127132049,0.24541101105742438,48
Silpo,Інше/невідомо,Premialle,Яготинський,log_price,,,24
Silpo,Інше/невідомо,Premialle,Яйця,log_price,0.11103068263842919,0.11284740584680411,48
Silpo,Інше/невідомо,Premialle,Ясенсвіт,log_price,0.11059654373512576,0.06812693168325792,48
