"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Ukraine","2016","Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter","Export","131930.54","117183.5","Weight in kilograms","117183.5"
"Ukraine","2016","Honey; natural","Export","97257592.02","56968463.11","Weight in kilograms","56968463.11"
"Ukraine","2016","Honey; natural","Import","309021.86","117844.33","Weight in kilograms","117844.33"
"Ukraine","2016","Animal products; edible, n.e.c. in this or other chapters","Export","35068.81","27060","Weight in kilograms","27060"
"Ukraine","2016","Animal products; edible, n.e.c. in this or other chapters","Import","9931.92","300","Weight in kilograms","300"
"Ukraine","2015","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Export","190402","797265","Weight in kilograms","797265"
"Ukraine","2015","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Import","525","1478","Weight in kilograms","1478"
"Ukraine","2015","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Export","3953344","7662994","Weight in kilograms","7662994"
"Ukraine","2015","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Import","39310","34391","Weight in kilograms","34391"
"Ukraine","2015","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 6% but not exceeding 10%","Export","9996","9392","Weight in kilograms","9392"
"Ukraine","2015","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 6% but not exceeding 10%","Import","554347","288244","Weight in kilograms","288244"
"Ukraine","2015","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 10%","Export","465327","363242","Weight in kilograms","363242"
"Ukraine","2015","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 10%","Import","235198","83328","Weight in kilograms","83328"
"Ukraine","2015","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Export","62959407","34498564","Weight in kilograms","34498564"
"Ukraine","2015","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Import","441429","185484","Weight in kilograms","185484"
"Ukraine","2015","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","5757804","2485384","Weight in kilograms","2485384"
"Ukraine","2015","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","188679","54290","Weight in kilograms","54290"
"Ukraine","2015","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","97","22","Weight in kilograms","22"
"Ukraine","2015","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","185810","51408","Weight in kilograms","51408"
"Ukraine","2015","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","93","14","Weight in kilograms","14"
"Ukraine","2015","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","20583432","22040282","Weight in kilograms","22040282"
"Ukraine","2015","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","850520","474968","Weight in kilograms","474968"
"Ukraine","2015","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Export","1538594","1599709","Weight in kilograms","1599709"
"Ukraine","2015","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Import","1414097","702262","Weight in kilograms","702262"
"Ukraine","2015","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","1795437","2153267","Weight in kilograms","2153267"
"Ukraine","2015","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Import","2243355","1952340","Weight in kilograms","1952340"
"Ukraine","2015","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Export","15245824","26197408","Weight in kilograms","26197408"
"Ukraine","2015","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Import","1047921","851965","Weight in kilograms","851965"
"Ukraine","2015","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Export","264828","325180","Weight in kilograms","325180"
"Ukraine","2015","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Import","1048317","255437","Weight in kilograms","255437"
"Ukraine","2015","Dairy produce; derived from milk, butter","Export","26036805","9985070","Weight in kilograms","9985070"
"Ukraine","2015","Dairy produce; derived from milk, butter","Import","929535","215505","Weight in kilograms","215505"
"Ukraine","2015","Dairy produce; dairy spreads","Export","3330925","1331399","Weight in kilograms","1331399"
"Ukraine","2015","Dairy produce; dairy spreads","Import","632068","267572","Weight in kilograms","267572"
"Ukraine","2015","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Export","577600","432040","Weight in kilograms","432040"
"Ukraine","2015","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Import","1014054","235901","Weight in kilograms","235901"
"Ukraine","2015","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","2835811","1556102","Weight in kilograms","1556102"
"Ukraine","2015","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","4025655","1241073","Weight in kilograms","1241073"
"Ukraine","2015","Dairy produce; cheese of all kinds, grated or powdered","Export","117","27","Weight in kilograms","27"
"Ukraine","2015","Dairy produce; cheese of all kinds, grated or powdered","Import","136545","14763","Weight in kilograms","14763"
"Ukraine","2015","Dairy produce; cheese, processed (not grated or powdered)","Export","1146560","527801","Weight in kilograms","527801"
"Ukraine","2015","Dairy produce; cheese, processed (not grated or powdered)","Import","5896194","1594927","Weight in kilograms","1594927"
"Ukraine","2015","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Export","9825","988","Weight in kilograms","988"
"Ukraine","2015","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Import","1708776","241095","Weight in kilograms","241095"
"Ukraine","2015","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Export","30939368","8729754","Weight in kilograms","8729754"
"Ukraine","2015","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Import","11616029","2279843","Weight in kilograms","2279843"
"Ukraine","2015","Birds' eggs, in shell; fresh, fertilised eggs for incubation, of fowls of the species Gallus domesticus (domestic hens)","Export","650","368","Weight in kilograms","368"
"Ukraine","2015","Birds' eggs, in shell; fresh, fertilised eggs for incubation, of fowls of the species Gallus domesticus (domestic hens)","Import","44406242","9850451","Weight in kilograms","9850451"
"Ukraine","2015","Birds' eggs, in shell; fresh, fertilised eggs for incubation, other than fowls of the species Gallus domesticus (domestic hens)","Import","714613","170813","Weight in kilograms","170813"
"Ukraine","2015","Birds' eggs, in shell; fresh, not for incubation, of fowls of the species Gallus domesticus (domestic hens)","Export","77449934","59291278","Weight in kilograms","59291278"
"Ukraine","2015","Birds' eggs, in shell; fresh, not for incubation, of fowls of the species Gallus domesticus (domestic hens)","Import","4591","5136","Weight in kilograms","5136"
"Ukraine","2015","Birds' eggs, in shell; fresh, not for incubation, other than fowls of the species Gallus domesticus (domestic hens)","Export","210","125","Weight in kilograms","125"
"Ukraine","2015","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Export","10756277","691180","Weight in kilograms","691180"
"Ukraine","2015","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Import","247379","38725","Weight in kilograms","38725"
"Ukraine","2015","Eggs; birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter","Export","20580","7826","Weight in kilograms","7826"
