date,period,territory,source,stage,product,Тип товарів і послуг,price_raw,price_uah_kg,unit_raw,unit_clean,quality_flag
2024-10-01,2024-M10,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,196.29,196.29,Кілограм,UAH/kg,ok
2024-11-01,2024-M11,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,207.04,207.04,Кілограм,UAH/kg,ok
2024-12-01,2024-M12,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,216.23,216.23,Кілограм,UAH/kg,ok
2025-01-01,2025-M01,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,221.55,221.55,Кілограм,UAH/kg,ok
2025-02-01,2025-M02,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,223.93,223.93,Кілограм,UAH/kg,ok
2025-03-01,2025-M03,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,227.28,227.28,Кілограм,UAH/kg,ok
2025-04-01,2025-M04,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,229.51,229.51,Кілограм,UAH/kg,ok
2025-05-01,2025-M05,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,225.6,225.6,Кілограм,UAH/kg,ok
2025-06-01,2025-M06,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,227.93,227.93,Кілограм,UAH/kg,ok
2025-07-01,2025-M07,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,227.06,227.06,Кілограм,UAH/kg,ok
2025-08-01,2025-M08,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,228.62,228.62,Кілограм,UAH/kg,ok
2025-09-01,2025-M09,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,230.26,230.26,Кілограм,UAH/kg,ok
2025-10-01,2025-M10,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,232.48,232.48,Кілограм,UAH/kg,ok
2025-11-01,2025-M11,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,236.62,236.62,Кілограм,UAH/kg,ok
2025-12-01,2025-M12,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,240.13,240.13,Кілограм,UAH/kg,ok
2026-01-01,2026-M01,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,240.13,240.13,Кілограм,UAH/kg,ok
2026-02-01,2026-M02,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,240.84,240.84,Кілограм,UAH/kg,ok
2026-03-01,2026-M03,Закарпатська,SSSU consumer prices raw workbook,official_consumer,soft_cheese,Сири м’які жирні,240.93,240.93,Кілограм,UAH/kg,ok
2017-01-01,2017-M01,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,42.09,42.09,Кілограм,UAH/kg,ok
2017-02-01,2017-M02,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,43.67,43.67,Кілограм,UAH/kg,ok
2017-03-01,2017-M03,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,43.39,43.39,Кілограм,UAH/kg,ok
2017-04-01,2017-M04,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,44.65,44.65,Кілограм,UAH/kg,ok
2017-05-01,2017-M05,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,45.34,45.34,Кілограм,UAH/kg,ok
2017-06-01,2017-M06,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,45.16,45.16,Кілограм,UAH/kg,ok
2017-07-01,2017-M07,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,45.39,45.39,Кілограм,UAH/kg,ok
2017-08-01,2017-M08,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,45.62,45.62,Кілограм,UAH/kg,ok
2017-09-01,2017-M09,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,46.4,46.4,Кілограм,UAH/kg,ok
2017-10-01,2017-M10,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,48.25,48.25,Кілограм,UAH/kg,ok
2017-11-01,2017-M11,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,49.63,49.63,Кілограм,UAH/kg,ok
2017-12-01,2017-M12,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,49.98,49.98,Кілограм,UAH/kg,ok
2018-01-01,2018-M01,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,51.22,51.22,Кілограм,UAH/kg,ok
2018-02-01,2018-M02,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,52.5,52.5,Кілограм,UAH/kg,ok
2018-03-01,2018-M03,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,55.06,55.06,Кілограм,UAH/kg,ok
2018-04-01,2018-M04,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,55.1,55.1,Кілограм,UAH/kg,ok
2018-05-01,2018-M05,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,54.97,54.97,Кілограм,UAH/kg,ok
2018-06-01,2018-M06,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,52.07,52.07,Кілограм,UAH/kg,ok
2018-07-01,2018-M07,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,53.03,53.03,Кілограм,UAH/kg,ok
2018-08-01,2018-M08,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,53.24,53.24,Кілограм,UAH/kg,ok
2018-09-01,2018-M09,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,53.74,53.74,Кілограм,UAH/kg,ok
2018-10-01,2018-M10,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,55.12,55.12,Кілограм,UAH/kg,ok
2018-11-01,2018-M11,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,55.31,55.31,Кілограм,UAH/kg,ok
2018-12-01,2018-M12,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,56.93,56.93,Кілограм,UAH/kg,ok
2019-01-01,2019-M01,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,58.08,58.08,Кілограм,UAH/kg,ok
2019-02-01,2019-M02,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,57.97,57.97,Кілограм,UAH/kg,ok
2019-03-01,2019-M03,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,58.55,58.55,Кілограм,UAH/kg,ok
2019-04-01,2019-M04,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,59.28,59.28,Кілограм,UAH/kg,ok
2019-05-01,2019-M05,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,59.26,59.26,Кілограм,UAH/kg,ok
2019-06-01,2019-M06,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,59.37,59.37,Кілограм,UAH/kg,ok
2019-07-01,2019-M07,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,59.47,59.47,Кілограм,UAH/kg,ok
2019-08-01,2019-M08,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,59.22,59.22,Кілограм,UAH/kg,ok
2019-09-01,2019-M09,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,60.12,60.12,Кілограм,UAH/kg,ok
2019-10-01,2019-M10,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,60.49,60.49,Кілограм,UAH/kg,ok
2019-11-01,2019-M11,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,62.67,62.67,Кілограм,UAH/kg,ok
2019-12-01,2019-M12,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,61.83,61.83,Кілограм,UAH/kg,ok
2020-01-01,2020-M01,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,63.7,63.7,Кілограм,UAH/kg,ok
2020-02-01,2020-M02,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,64.46,64.46,Кілограм,UAH/kg,ok
2020-03-01,2020-M03,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,64.62,64.62,Кілограм,UAH/kg,ok
2020-04-01,2020-M04,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,64.71,64.71,Кілограм,UAH/kg,ok
2020-05-01,2020-M05,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,64.05,64.05,Кілограм,UAH/kg,ok
2020-06-01,2020-M06,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,64.05,64.05,Кілограм,UAH/kg,ok
2020-07-01,2020-M07,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,64.58,64.58,Кілограм,UAH/kg,ok
2020-08-01,2020-M08,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,64.58,64.58,Кілограм,UAH/kg,ok
2020-09-01,2020-M09,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,65.1,65.1,Кілограм,UAH/kg,ok
2020-10-01,2020-M10,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,65.62,65.62,Кілограм,UAH/kg,ok
2020-11-01,2020-M11,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,65.62,65.62,Кілограм,UAH/kg,ok
2020-12-01,2020-M12,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,66.18,66.18,Кілограм,UAH/kg,ok
2021-01-01,2021-M01,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,66.71,66.71,Кілограм,UAH/kg,ok
2021-02-01,2021-M02,Закарпатська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,68.53,68.53,Кілограм,UAH/kg,ok
