date,product,territory,price_median_uah_kg,n_lots
2025-10-01,hard_cheese,Чернівецька,240.0,3
2025-10-01,hard_cheese,Чернігівська,250.0,1
2025-10-01,kefir,Волинська,75.0,1
2025-10-01,kefir,Вінницька,40.0,1
2025-10-01,kefir,Дніпропетровська,42.5,2
2025-10-01,kefir,Закарпатська,62.0,1
2025-10-01,kefir,Київська,39.0,1
2025-10-01,kefir,Кіровоградська,51.5,2
2025-10-01,kefir,Миколаївська,50.0,1
2025-10-01,kefir,Сумська,47.0,1
2025-10-01,kefir,Харківська,58.0,1
2025-10-01,kefir,Чернівецька,40.0,1
2025-10-01,other_dairy,Донецька,310.0,1
2025-10-01,other_dairy,Чернівецька,222.0,1
2025-10-01,soft_cheese,Вінницька,296.0,1
2025-10-01,soft_cheese,Львівська,379.0,1
2025-10-01,soft_cheese,Полтавська,321.0,2
2025-11-01,butter,Івано-Франківська,354.0,5
2025-11-01,butter,Волинська,439.0,8
2025-11-01,butter,Вінницька,324.0,7
2025-11-01,butter,Дніпропетровська,397.0,14
2025-11-01,butter,Житомирська,360.0,13
2025-11-01,butter,Запорізька,234.5,4
2025-11-01,butter,Київська,341.0,19
2025-11-01,butter,Кіровоградська,344.0,4
2025-11-01,butter,Львівська,325.0,8
2025-11-01,butter,Миколаївська,426.0,3
2025-11-01,butter,Одеська,480.0,11
2025-11-01,butter,Полтавська,333.0,11
2025-11-01,butter,Рівненська,325.0,6
2025-11-01,butter,Сумська,390.0,5
2025-11-01,butter,Тернопільська,360.0,8
2025-11-01,butter,Харківська,290.0,7
2025-11-01,butter,Хмельницька,350.0,5
2025-11-01,butter,Черкаська,560.0,9
2025-11-01,butter,Чернівецька,361.0,4
2025-11-01,butter,Чернігівська,300.0,2
2025-11-01,condensed_milk,Вінницька,115.5,2
2025-11-01,condensed_milk,Дніпропетровська,90.0,1
2025-11-01,condensed_milk,Закарпатська,89.0,1
2025-11-01,condensed_milk,Запорізька,97.0,1
2025-11-01,condensed_milk,Київська,114.0,1
2025-11-01,condensed_milk,Кіровоградська,110.0,1
2025-11-01,condensed_milk,Полтавська,114.5,4
2025-11-01,condensed_milk,Харківська,138.0,3
2025-11-01,cottage_cheese,Івано-Франківська,134.0,1
2025-11-01,cottage_cheese,Дніпропетровська,81.0,5
2025-11-01,cottage_cheese,Житомирська,183.0,2
2025-11-01,cottage_cheese,Запорізька,131.0,1
2025-11-01,cottage_cheese,Київська,153.5,10
2025-11-01,cottage_cheese,Львівська,185.0,5
2025-11-01,cottage_cheese,Миколаївська,254.0,1
2025-11-01,cottage_cheese,Одеська,191.5,4
2025-11-01,cottage_cheese,Полтавська,164.0,4
2025-11-01,cottage_cheese,Рівненська,111.0,4
2025-11-01,cottage_cheese,Сумська,142.0,1
2025-11-01,cottage_cheese,Тернопільська,125.0,3
2025-11-01,cottage_cheese,Харківська,112.5,2
2025-11-01,cottage_cheese,Хмельницька,144.5,2
2025-11-01,cottage_cheese,Черкаська,101.5,2
2025-11-01,cottage_cheese,Чернівецька,120.0,1
2025-11-01,cottage_cheese,Чернігівська,133.5,2
2025-11-01,cream,Львівська,190.0,1
2025-11-01,drinking_milk,Івано-Франківська,36.0,5
2025-11-01,drinking_milk,Волинська,37.5,4
2025-11-01,drinking_milk,Вінницька,42.0,14
2025-11-01,drinking_milk,Дніпропетровська,37.5,18
2025-11-01,drinking_milk,Житомирська,40.0,8
2025-11-01,drinking_milk,Запорізька,38.0,1
2025-11-01,drinking_milk,Київська,37.0,23
2025-11-01,drinking_milk,Кіровоградська,37.0,4
2025-11-01,drinking_milk,Львівська,39.5,10
2025-11-01,drinking_milk,Миколаївська,46.0,3
2025-11-01,drinking_milk,Одеська,56.0,11
2025-11-01,drinking_milk,Полтавська,34.0,9
2025-11-01,drinking_milk,Рівненська,33.0,6
2025-11-01,drinking_milk,Сумська,38.5,4
2025-11-01,drinking_milk,Тернопільська,43.0,10
2025-11-01,drinking_milk,Харківська,36.5,12
2025-11-01,drinking_milk,Хмельницька,30.5,2
2025-11-01,drinking_milk,Черкаська,44.5,4
2025-11-01,drinking_milk,Чернівецька,32.0,7
2025-11-01,drinking_milk,Чернігівська,36.0,2
2025-11-01,hard_cheese,Вінницька,273.5,4
2025-11-01,hard_cheese,Дніпропетровська,229.0,6
2025-11-01,hard_cheese,Житомирська,311.0,9
2025-11-01,hard_cheese,Закарпатська,255.0,1
2025-11-01,hard_cheese,Запорізька,259.0,3
2025-11-01,hard_cheese,Київська,264.5,4
2025-11-01,hard_cheese,Кіровоградська,350.0,5
2025-11-01,hard_cheese,Львівська,327.0,2
2025-11-01,hard_cheese,Миколаївська,339.0,3
2025-11-01,hard_cheese,Одеська,293.0,5
2025-11-01,hard_cheese,Полтавська,228.0,7
2025-11-01,hard_cheese,Рівненська,252.0,4
2025-11-01,hard_cheese,Сумська,310.5,4
2025-11-01,hard_cheese,Тернопільська,280.0,1
2025-11-01,hard_cheese,Харківська,246.0,3
2025-11-01,hard_cheese,Черкаська,322.0,4
2025-11-01,hard_cheese,Чернівецька,185.0,1
2025-11-01,hard_cheese,Чернігівська,287.0,3
2025-11-01,kefir,Вінницька,51.0,2
2025-11-01,kefir,Дніпропетровська,36.5,2
2025-11-01,kefir,Житомирська,48.0,1
2025-11-01,kefir,Запорізька,33.0,1
2025-11-01,kefir,Київська,40.0,3
2025-11-01,kefir,Кіровоградська,62.0,1
2025-11-01,kefir,Львівська,49.0,1
2025-11-01,kefir,Миколаївська,46.0,2
2025-11-01,kefir,Полтавська,54.0,1
2025-11-01,kefir,Сумська,50.0,1
2025-11-01,kefir,Харківська,60.0,1
2025-11-01,kefir,Чернівецька,37.0,1
2025-11-01,skim_milk_powder,Житомирська,132.0,1
2025-11-01,soft_cheese,Вінницька,233.0,1
2025-11-01,soft_cheese,Житомирська,420.0,1
2025-11-01,soft_cheese,Львівська,260.0,1
2025-12-01,butter,Івано-Франківська,330.0,19
2025-12-01,butter,Волинська,392.0,28
2025-12-01,butter,Вінницька,405.0,14
2025-12-01,butter,Дніпропетровська,324.0,29
2025-12-01,butter,Донецька,406.5,2
2025-12-01,butter,Житомирська,342.0,18
2025-12-01,butter,Закарпатська,245.0,6
2025-12-01,butter,Запорізька,299.0,5
2025-12-01,butter,Київська,343.0,54
2025-12-01,butter,Кіровоградська,409.5,16
2025-12-01,butter,Львівська,399.0,22
2025-12-01,butter,Миколаївська,343.0,9
2025-12-01,butter,Одеська,512.0,10
2025-12-01,butter,Полтавська,366.0,18
2025-12-01,butter,Рівненська,319.5,14
2025-12-01,butter,Сумська,339.0,19
2025-12-01,butter,Тернопільська,330.0,12
2025-12-01,butter,Харківська,425.0,15
2025-12-01,butter,Хмельницька,360.0,21
2025-12-01,butter,Черкаська,427.0,24
2025-12-01,butter,Чернівецька,324.0,15
2025-12-01,butter,Чернігівська,360.0,9
2025-12-01,condensed_milk,Вінницька,118.5,2
2025-12-01,condensed_milk,Дніпропетровська,88.0,1
2025-12-01,condensed_milk,Житомирська,96.0,1
2025-12-01,condensed_milk,Закарпатська,86.0,1
2025-12-01,condensed_milk,Київська,189.0,1
2025-12-01,condensed_milk,Миколаївська,176.0,1
2025-12-01,condensed_milk,Одеська,111.0,1
2025-12-01,condensed_milk,Полтавська,59.0,1
2025-12-01,condensed_milk,Тернопільська,110.0,1
2025-12-01,condensed_milk,Хмельницька,144.0,1
2025-12-01,cottage_cheese,Івано-Франківська,115.5,12
2025-12-01,cottage_cheese,Волинська,85.0,1
2025-12-01,cottage_cheese,Вінницька,134.5,4
2025-12-01,cottage_cheese,Дніпропетровська,70.0,5
2025-12-01,cottage_cheese,Житомирська,191.0,6
2025-12-01,cottage_cheese,Закарпатська,128.0,1
2025-12-01,cottage_cheese,Київська,123.0,21
2025-12-01,cottage_cheese,Кіровоградська,81.0,1
2025-12-01,cottage_cheese,Львівська,126.0,3
2025-12-01,cottage_cheese,Миколаївська,84.0,5
2025-12-01,cottage_cheese,Одеська,115.0,5
2025-12-01,cottage_cheese,Полтавська,123.0,12
2025-12-01,cottage_cheese,Рівненська,99.0,3
2025-12-01,cottage_cheese,Сумська,137.5,2
2025-12-01,cottage_cheese,Тернопільська,121.0,3
2025-12-01,cottage_cheese,Харківська,120.0,2
2025-12-01,cottage_cheese,Хмельницька,124.0,1
2025-12-01,cottage_cheese,Черкаська,170.0,5
2025-12-01,cottage_cheese,Чернівецька,78.0,1
2025-12-01,cottage_cheese,Чернігівська,147.0,2
2025-12-01,cream,Дніпропетровська,183.0,1
2025-12-01,cream,Київська,340.0,1
2025-12-01,drinking_milk,Івано-Франківська,34.0,20
2025-12-01,drinking_milk,Волинська,36.5,24
2025-12-01,drinking_milk,Вінницька,38.5,18
2025-12-01,drinking_milk,Дніпропетровська,42.0,29
2025-12-01,drinking_milk,Житомирська,40.0,16
2025-12-01,drinking_milk,Закарпатська,34.5,6
2025-12-01,drinking_milk,Запорізька,35.5,4
2025-12-01,drinking_milk,Київська,26.0,55
2025-12-01,drinking_milk,Кіровоградська,35.0,18
2025-12-01,drinking_milk,Львівська,37.0,20
2025-12-01,drinking_milk,Миколаївська,38.5,8
2025-12-01,drinking_milk,Одеська,38.0,15
2025-12-01,drinking_milk,Полтавська,35.0,25
2025-12-01,drinking_milk,Рівненська,31.0,16
2025-12-01,drinking_milk,Сумська,36.0,21
2025-12-01,drinking_milk,Тернопільська,34.0,14
2025-12-01,drinking_milk,Харківська,41.0,18
2025-12-01,drinking_milk,Хмельницька,39.0,17
2025-12-01,drinking_milk,Черкаська,40.0,29
2025-12-01,drinking_milk,Чернівецька,29.0,17
2025-12-01,drinking_milk,Чернігівська,37.0,13
2025-12-01,hard_cheese,Івано-Франківська,279.0,10
2025-12-01,hard_cheese,Дніпропетровська,197.0,10
2025-12-01,hard_cheese,Житомирська,469.0,25
2025-12-01,hard_cheese,Київська,278.0,11
2025-12-01,hard_cheese,Кіровоградська,318.0,3
2025-12-01,hard_cheese,Львівська,257.5,2
2025-12-01,hard_cheese,Миколаївська,192.0,3
2025-12-01,hard_cheese,Одеська,351.0,4
2025-12-01,hard_cheese,Полтавська,250.0,11
2025-12-01,hard_cheese,Рівненська,222.0,2
2025-12-01,hard_cheese,Сумська,299.0,3
2025-12-01,hard_cheese,Тернопільська,251.5,4
2025-12-01,hard_cheese,Харківська,234.0,3
2025-12-01,hard_cheese,Хмельницька,261.5,2
2025-12-01,hard_cheese,Черкаська,381.5,4
2025-12-01,hard_cheese,Чернівецька,286.0,2
2025-12-01,hard_cheese,Чернігівська,262.0,2
2025-12-01,kefir,Волинська,51.0,3
2025-12-01,kefir,Вінницька,66.0,1
2025-12-01,kefir,Дніпропетровська,40.0,3
2025-12-01,kefir,Житомирська,45.0,1
2025-12-01,kefir,Київська,26.5,6
2025-12-01,kefir,Кіровоградська,37.0,1
2025-12-01,kefir,Миколаївська,38.0,2
2025-12-01,kefir,Полтавська,43.0,3
2025-12-01,kefir,Рівненська,46.0,2
2025-12-01,kefir,Сумська,41.0,2
2025-12-01,kefir,Тернопільська,41.0,1
2025-12-01,kefir,Харківська,105.0,2
2025-12-01,kefir,Черкаська,41.0,2
2025-12-01,skim_milk_powder,Херсонська,154.0,1
2025-12-01,skim_milk_powder,Чернігівська,140.0,1
2025-12-01,soft_cheese,Полтавська,290.0,1
2026-01-01,butter,Івано-Франківська,320.0,17
2026-01-01,butter,Волинська,363.5,28
2026-01-01,butter,Вінницька,436.0,40
2026-01-01,butter,Дніпропетровська,486.0,74
2026-01-01,butter,Донецька,400.0,3
2026-01-01,butter,Житомирська,357.0,24
2026-01-01,butter,Закарпатська,305.0,21
2026-01-01,butter,Запорізька,265.0,6
2026-01-01,butter,Київська,312.0,57
2026-01-01,butter,Кіровоградська,354.5,34
2026-01-01,butter,Львівська,375.0,63
2026-01-01,butter,Миколаївська,522.0,21
2026-01-01,butter,Одеська,470.0,51
2026-01-01,butter,Полтавська,389.5,44
2026-01-01,butter,Рівненська,298.0,17
2026-01-01,butter,Сумська,359.5,20
2026-01-01,butter,Тернопільська,335.0,20
2026-01-01,butter,Харківська,463.0,14
2026-01-01,butter,Херсонська,372.0,2
2026-01-01,butter,Хмельницька,343.5,20
2026-01-01,butter,Черкаська,445.0,31
2026-01-01,butter,Чернівецька,372.5,34
2026-01-01,butter,Чернігівська,348.0,21
2026-01-01,condensed_milk,Дніпропетровська,97.5,2
2026-01-01,condensed_milk,Житомирська,126.0,1
2026-01-01,condensed_milk,Полтавська,115.5,2
2026-01-01,cottage_cheese,Івано-Франківська,97.0,6
2026-01-01,cottage_cheese,Вінницька,135.0,1
2026-01-01,cottage_cheese,Дніпропетровська,98.5,6
2026-01-01,cottage_cheese,Житомирська,125.0,9
2026-01-01,cottage_cheese,Закарпатська,94.0,3
2026-01-01,cottage_cheese,Запорізька,74.5,2
2026-01-01,cottage_cheese,Київська,123.0,11
2026-01-01,cottage_cheese,Кіровоградська,119.0,3
2026-01-01,cottage_cheese,Львівська,146.0,4
2026-01-01,cottage_cheese,Миколаївська,180.0,5
2026-01-01,cottage_cheese,Одеська,180.0,3
2026-01-01,cottage_cheese,Полтавська,120.0,16
2026-01-01,cottage_cheese,Рівненська,71.0,1
2026-01-01,cottage_cheese,Сумська,128.5,2
2026-01-01,cottage_cheese,Тернопільська,113.0,3
2026-01-01,cottage_cheese,Харківська,108.0,5
2026-01-01,cottage_cheese,Херсонська,163.0,1
2026-01-01,cottage_cheese,Хмельницька,108.0,3
2026-01-01,cottage_cheese,Черкаська,175.0,4
2026-01-01,cottage_cheese,Чернівецька,117.5,2
2026-01-01,cottage_cheese,Чернігівська,129.0,1
2026-01-01,drinking_milk,Івано-Франківська,30.5,8
2026-01-01,drinking_milk,Волинська,38.5,24
2026-01-01,drinking_milk,Вінницька,40.0,21
2026-01-01,drinking_milk,Дніпропетровська,50.5,44
2026-01-01,drinking_milk,Житомирська,38.5,18
2026-01-01,drinking_milk,Закарпатська,33.0,15
2026-01-01,drinking_milk,Запорізька,35.0,3
2026-01-01,drinking_milk,Київська,32.0,53
2026-01-01,drinking_milk,Кіровоградська,38.5,24
2026-01-01,drinking_milk,Львівська,38.0,59
2026-01-01,drinking_milk,Миколаївська,47.0,23
2026-01-01,drinking_milk,Одеська,50.0,45
2026-01-01,drinking_milk,Полтавська,35.0,39
2026-01-01,drinking_milk,Рівненська,33.0,20
2026-01-01,drinking_milk,Сумська,41.5,12
2026-01-01,drinking_milk,Тернопільська,33.0,19
2026-01-01,drinking_milk,Харківська,39.0,11
2026-01-01,drinking_milk,Херсонська,41.0,2
2026-01-01,drinking_milk,Хмельницька,36.0,11
2026-01-01,drinking_milk,Черкаська,42.0,27
2026-01-01,drinking_milk,Чернівецька,35.0,32
2026-01-01,drinking_milk,Чернігівська,38.0,16
2026-01-01,hard_cheese,Івано-Франківська,305.0,4
2026-01-01,hard_cheese,Волинська,258.5,2
2026-01-01,hard_cheese,Вінницька,240.0,5
2026-01-01,hard_cheese,Дніпропетровська,267.5,6
2026-01-01,hard_cheese,Житомирська,469.0,14
2026-01-01,hard_cheese,Закарпатська,258.0,5
2026-01-01,hard_cheese,Запорізька,193.0,1
2026-01-01,hard_cheese,Київська,255.0,17
2026-01-01,hard_cheese,Кіровоградська,301.0,3
2026-01-01,hard_cheese,Львівська,276.5,6
2026-01-01,hard_cheese,Миколаївська,284.0,6
2026-01-01,hard_cheese,Одеська,419.0,7
2026-01-01,hard_cheese,Полтавська,240.0,15
2026-01-01,hard_cheese,Рівненська,297.0,1
2026-01-01,hard_cheese,Сумська,345.0,4
2026-01-01,hard_cheese,Тернопільська,360.0,3
2026-01-01,hard_cheese,Харківська,241.0,4
2026-01-01,hard_cheese,Хмельницька,272.0,4
2026-01-01,hard_cheese,Черкаська,338.0,4
2026-01-01,hard_cheese,Чернівецька,244.0,3
2026-01-01,hard_cheese,Чернігівська,280.5,4
2026-01-01,kefir,Вінницька,32.0,1
2026-01-01,kefir,Запорізька,44.5,2
2026-01-01,kefir,Львівська,43.0,1
2026-01-01,kefir,Миколаївська,52.5,2
2026-01-01,kefir,Полтавська,36.0,5
2026-01-01,kefir,Харківська,48.0,1
2026-01-01,kefir,Черкаська,42.0,1
2026-01-01,kefir,Чернівецька,36.0,1
2026-01-01,kefir,Чернігівська,50.0,1
2026-01-01,other_dairy,Чернівецька,250.0,1
2026-01-01,skim_milk_powder,Дніпропетровська,180.0,3
2026-01-01,skim_milk_powder,Житомирська,119.0,1
2026-01-01,skim_milk_powder,Харківська,349.0,1
2026-01-01,skim_milk_powder,Чернігівська,170.0,1
2026-01-01,soft_cheese,Вінницька,320.0,3
2026-01-01,soft_cheese,Закарпатська,330.0,1
2026-01-01,soft_cheese,Полтавська,323.0,1
2026-02-01,butter,Івано-Франківська,300.0,3
2026-02-01,butter,Волинська,415.5,2
2026-02-01,butter,Вінницька,282.0,6
2026-02-01,butter,Дніпропетровська,296.5,12
2026-02-01,butter,Донецька,350.0,3
2026-02-01,butter,Житомирська,287.5,8
2026-02-01,butter,Закарпатська,299.0,9
2026-02-01,butter,Запорізька,272.0,4
2026-02-01,butter,Київська,273.0,20
2026-02-01,butter,Кіровоградська,317.5,8
2026-02-01,butter,Луганська,316.0,1
2026-02-01,butter,Львівська,286.0,9
2026-02-01,butter,Миколаївська,440.0,17
2026-02-01,butter,Одеська,403.0,15
2026-02-01,butter,Полтавська,202.0,7
2026-02-01,butter,Рівненська,350.0,2
2026-02-01,butter,Сумська,320.0,9
2026-02-01,butter,Тернопільська,360.0,7
2026-02-01,butter,Харківська,270.0,5
2026-02-01,butter,Херсонська,255.5,2
2026-02-01,butter,Хмельницька,271.0,2
2026-02-01,butter,Черкаська,307.5,6
2026-02-01,butter,Чернівецька,295.0,5
2026-02-01,butter,Чернігівська,265.0,5
2026-02-01,condensed_milk,Запорізька,99.0,1
2026-02-01,condensed_milk,Одеська,114.0,1
2026-02-01,condensed_milk,Харківська,105.0,1
2026-02-01,cottage_cheese,Івано-Франківська,97.0,1
2026-02-01,cottage_cheese,Вінницька,122.5,2
2026-02-01,cottage_cheese,Закарпатська,119.0,3
2026-02-01,cottage_cheese,Київська,107.5,6
2026-02-01,cottage_cheese,Кіровоградська,89.0,1
2026-02-01,cottage_cheese,Львівська,99.0,3
2026-02-01,cottage_cheese,Миколаївська,91.0,3
2026-02-01,cottage_cheese,Одеська,135.5,2
2026-02-01,cottage_cheese,Полтавська,70.0,1
2026-02-01,cottage_cheese,Рівненська,125.0,1
2026-02-01,cottage_cheese,Тернопільська,120.0,1
2026-02-01,cottage_cheese,Харківська,78.0,1
2026-02-01,cream,Дніпропетровська,194.0,1
2026-02-01,cream,Київська,324.0,1
2026-02-01,drinking_milk,Івано-Франківська,34.0,3
2026-02-01,drinking_milk,Волинська,34.0,3
2026-02-01,drinking_milk,Вінницька,32.0,5
2026-02-01,drinking_milk,Дніпропетровська,36.0,9
2026-02-01,drinking_milk,Донецька,55.0,2
2026-02-01,drinking_milk,Житомирська,32.0,1
2026-02-01,drinking_milk,Закарпатська,27.5,2
2026-02-01,drinking_milk,Київська,41.0,11
2026-02-01,drinking_milk,Кіровоградська,41.0,4
2026-02-01,drinking_milk,Львівська,33.5,8
2026-02-01,drinking_milk,Миколаївська,42.0,9
2026-02-01,drinking_milk,Одеська,46.0,11
2026-02-01,drinking_milk,Полтавська,34.0,1
2026-02-01,drinking_milk,Рівненська,38.0,1
2026-02-01,drinking_milk,Сумська,48.0,3
2026-02-01,drinking_milk,Тернопільська,30.0,6
2026-02-01,drinking_milk,Харківська,36.0,7
2026-02-01,drinking_milk,Херсонська,44.0,1
2026-02-01,drinking_milk,Хмельницька,37.0,4
2026-02-01,drinking_milk,Черкаська,48.0,1
2026-02-01,drinking_milk,Чернівецька,30.5,4
2026-02-01,drinking_milk,Чернігівська,36.0,5
2026-02-01,hard_cheese,Івано-Франківська,233.0,4
2026-02-01,hard_cheese,Волинська,205.0,1
2026-02-01,hard_cheese,Вінницька,282.0,1
2026-02-01,hard_cheese,Дніпропетровська,355.0,3
2026-02-01,hard_cheese,Донецька,330.0,1
2026-02-01,hard_cheese,Житомирська,384.0,6
2026-02-01,hard_cheese,Запорізька,236.0,2
2026-02-01,hard_cheese,Київська,250.0,9
2026-02-01,hard_cheese,Львівська,232.5,4
2026-02-01,hard_cheese,Миколаївська,243.0,3
2026-02-01,hard_cheese,Одеська,272.0,4
2026-02-01,hard_cheese,Полтавська,159.0,3
2026-02-01,hard_cheese,Сумська,269.0,3
2026-02-01,hard_cheese,Тернопільська,449.0,1
2026-02-01,hard_cheese,Харківська,234.0,3
2026-02-01,hard_cheese,Черкаська,266.0,2
2026-02-01,hard_cheese,Чернівецька,174.0,1
2026-02-01,hard_cheese,Чернігівська,248.0,2
2026-02-01,kefir,Івано-Франківська,36.0,1
2026-02-01,kefir,Закарпатська,54.0,1
2026-02-01,kefir,Київська,39.0,1
2026-02-01,kefir,Львівська,37.0,1
2026-02-01,kefir,Миколаївська,54.5,2
2026-02-01,kefir,Одеська,55.0,2
2026-02-01,kefir,Хмельницька,59.0,1
2026-02-01,kefir,Чернівецька,36.0,1
2026-02-01,other_dairy,Полтавська,259.0,1
2026-02-01,skim_milk_powder,Запорізька,185.0,1
2026-02-01,skim_milk_powder,Одеська,375.0,1
2026-02-01,soft_cheese,Одеська,320.0,1
2026-02-01,soft_cheese,Хмельницька,248.0,1
2026-03-01,butter,Івано-Франківська,306.0,5
2026-03-01,butter,Волинська,310.0,3
2026-03-01,butter,Вінницька,251.0,3
2026-03-01,butter,Дніпропетровська,311.5,8
2026-03-01,butter,Донецька,368.0,2
2026-03-01,butter,Житомирська,309.0,7
2026-03-01,butter,Закарпатська,287.5,4
2026-03-01,butter,Запорізька,293.0,3
2026-03-01,butter,Київська,225.0,19
2026-03-01,butter,Кіровоградська,277.5,4
2026-03-01,butter,Львівська,300.0,5
2026-03-01,butter,Миколаївська,375.0,7
2026-03-01,butter,Одеська,460.0,11
2026-03-01,butter,Полтавська,234.0,7
2026-03-01,butter,Рівненська,289.0,3
2026-03-01,butter,Сумська,273.0,2
2026-03-01,butter,Тернопільська,359.5,2
2026-03-01,butter,Харківська,291.0,7
2026-03-01,butter,Херсонська,234.5,2
2026-03-01,butter,Хмельницька,342.0,5
2026-03-01,butter,Черкаська,311.0,5
2026-03-01,butter,Чернівецька,252.0,2
2026-03-01,butter,Чернігівська,249.0,2
2026-03-01,condensed_milk,Вінницька,108.0,1
2026-03-01,condensed_milk,Київська,99.0,1
2026-03-01,condensed_milk,Миколаївська,195.0,1
2026-03-01,condensed_milk,Чернігівська,100.0,1
2026-03-01,cottage_cheese,Івано-Франківська,107.0,1
2026-03-01,cottage_cheese,Вінницька,106.0,2
2026-03-01,cottage_cheese,Дніпропетровська,170.0,2
2026-03-01,cottage_cheese,Житомирська,128.5,4
2026-03-01,cottage_cheese,Закарпатська,121.0,1
2026-03-01,cottage_cheese,Запорізька,77.0,1
2026-03-01,cottage_cheese,Київська,194.5,6
2026-03-01,cottage_cheese,Львівська,128.5,2
2026-03-01,cottage_cheese,Миколаївська,267.0,1
2026-03-01,cottage_cheese,Одеська,179.0,5
2026-03-01,cottage_cheese,Полтавська,93.0,4
2026-03-01,cottage_cheese,Сумська,90.0,1
2026-03-01,cottage_cheese,Тернопільська,135.0,1
2026-03-01,cottage_cheese,Харківська,126.0,1
2026-03-01,cottage_cheese,Херсонська,85.0,1
2026-03-01,cottage_cheese,Хмельницька,120.0,1
2026-03-01,cottage_cheese,Черкаська,102.0,3
2026-03-01,cottage_cheese,Чернівецька,98.0,1
2026-03-01,drinking_milk,Івано-Франківська,30.0,2
2026-03-01,drinking_milk,Волинська,46.0,2
2026-03-01,drinking_milk,Вінницька,39.0,3
2026-03-01,drinking_milk,Дніпропетровська,41.0,6
2026-03-01,drinking_milk,Житомирська,40.0,5
2026-03-01,drinking_milk,Закарпатська,33.0,1
2026-03-01,drinking_milk,Запорізька,33.0,1
2026-03-01,drinking_milk,Київська,33.0,11
2026-03-01,drinking_milk,Кіровоградська,43.0,2
2026-03-01,drinking_milk,Львівська,34.5,2
2026-03-01,drinking_milk,Миколаївська,50.0,4
2026-03-01,drinking_milk,Одеська,58.0,15
2026-03-01,drinking_milk,Полтавська,34.0,4
2026-03-01,drinking_milk,Рівненська,45.0,1
2026-03-01,drinking_milk,Сумська,34.0,1
2026-03-01,drinking_milk,Тернопільська,43.5,2
2026-03-01,drinking_milk,Харківська,38.0,2
2026-03-01,drinking_milk,Херсонська,31.0,1
2026-03-01,drinking_milk,Хмельницька,37.0,2
2026-03-01,drinking_milk,Черкаська,31.0,3
2026-03-01,drinking_milk,Чернівецька,30.0,3
2026-03-01,drinking_milk,Чернігівська,33.0,1
2026-03-01,hard_cheese,Волинська,294.0,1
2026-03-01,hard_cheese,Вінницька,251.0,1
2026-03-01,hard_cheese,Дніпропетровська,345.5,2
2026-03-01,hard_cheese,Донецька,325.5,2
2026-03-01,hard_cheese,Житомирська,298.0,2
2026-03-01,hard_cheese,Закарпатська,232.0,1
2026-03-01,hard_cheese,Київська,275.0,8
2026-03-01,hard_cheese,Львівська,259.0,1
2026-03-01,hard_cheese,Миколаївська,366.0,3
2026-03-01,hard_cheese,Одеська,260.0,2
2026-03-01,hard_cheese,Полтавська,230.0,5
2026-03-01,hard_cheese,Тернопільська,301.5,4
2026-03-01,hard_cheese,Харківська,216.0,2
2026-03-01,hard_cheese,Хмельницька,294.0,1
2026-03-01,hard_cheese,Черкаська,352.5,4
2026-03-01,hard_cheese,Чернівецька,249.0,1
2026-03-01,hard_cheese,Чернігівська,265.0,1
2026-03-01,kefir,Житомирська,49.0,1
2026-03-01,kefir,Запорізька,37.0,1
2026-03-01,kefir,Київська,36.0,3
2026-03-01,kefir,Львівська,43.0,1
2026-03-01,kefir,Полтавська,42.0,1
2026-03-01,kefir,Сумська,42.0,1
2026-03-01,skim_milk_powder,Дніпропетровська,175.0,1
2026-03-01,skim_milk_powder,Запорізька,145.0,1
2026-03-01,skim_milk_powder,Київська,129.0,1
2026-03-01,skim_milk_powder,Миколаївська,137.0,1
2026-03-01,skim_milk_powder,Херсонська,158.0,1
2026-03-01,soft_cheese,Вінницька,287.5,2
2026-03-01,soft_cheese,Полтавська,291.0,1
2026-03-01,soft_cheese,Сумська,360.0,1
2026-04-01,butter,Івано-Франківська,315.0,5
2026-04-01,butter,Волинська,318.0,3
2026-04-01,butter,Вінницька,342.0,3
2026-04-01,butter,Дніпропетровська,259.0,7
2026-04-01,butter,Донецька,405.0,2
2026-04-01,butter,Житомирська,342.0,2
2026-04-01,butter,Закарпатська,245.0,3
2026-04-01,butter,Запорізька,334.5,2
2026-04-01,butter,Київська,289.0,9
2026-04-01,butter,Кіровоградська,490.0,1
2026-04-01,butter,Львівська,300.0,2
2026-04-01,butter,Миколаївська,349.0,2
2026-04-01,butter,Одеська,347.0,10
2026-04-01,butter,Полтавська,254.5,8
2026-04-01,butter,Рівненська,320.0,6
2026-04-01,butter,Тернопільська,327.0,5
2026-04-01,butter,Харківська,270.0,1
2026-04-01,butter,Херсонська,310.0,1
2026-04-01,butter,Хмельницька,300.0,1
2026-04-01,butter,Черкаська,350.5,2
2026-04-01,butter,Чернівецька,225.0,3
2026-04-01,condensed_milk,Дніпропетровська,83.0,1
2026-04-01,condensed_milk,Київська,93.0,3
2026-04-01,condensed_milk,Кіровоградська,72.0,1
2026-04-01,cottage_cheese,Івано-Франківська,105.0,1
2026-04-01,cottage_cheese,Вінницька,135.5,2
2026-04-01,cottage_cheese,Дніпропетровська,75.0,1
2026-04-01,cottage_cheese,Житомирська,130.0,1
2026-04-01,cottage_cheese,Київська,185.0,2
2026-04-01,cottage_cheese,Кіровоградська,145.0,1
2026-04-01,cottage_cheese,Миколаївська,180.0,3
