date,period,territory,source,stage,product,Розріз,price_raw,price_uah_kg,unit_raw,unit_clean,quality_flag
2018-08-01,2018-M08,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,43786.06,43.78606,Гривні за тону,UAH/kg,ok
2018-09-01,2018-M09,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,45025.42,45.02542,Гривні за тону,UAH/kg,ok
2018-10-01,2018-M10,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,46319.77,46.31977,Гривні за тону,UAH/kg,ok
2018-11-01,2018-M11,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,47586.07,47.58607,Гривні за тону,UAH/kg,ok
2018-12-01,2018-M12,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,48153.65,48.15365,Гривні за тону,UAH/kg,ok
2019-01-01,2019-M01,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,48189.77,48.189769999999996,Гривні за тону,UAH/kg,ok
2019-02-01,2019-M02,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,50173.35,50.17335,Гривні за тону,UAH/kg,ok
2019-03-01,2019-M03,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,51524.42,51.52442,Гривні за тону,UAH/kg,ok
2019-04-01,2019-M04,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,51688.28,51.68828,Гривні за тону,UAH/kg,ok
2019-05-01,2019-M05,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,51538.87,51.53887,Гривні за тону,UAH/kg,ok
2019-06-01,2019-M06,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,51511.13,51.511129999999994,Гривні за тону,UAH/kg,ok
2019-07-01,2019-M07,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,53080.45,53.08045,Гривні за тону,UAH/kg,ok
2019-08-01,2019-M08,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,56443.59,56.44358999999999,Гривні за тону,UAH/kg,ok
2019-09-01,2019-M09,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,56893.94,56.89394,Гривні за тону,UAH/kg,ok
2019-10-01,2019-M10,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,56972.76,56.97276,Гривні за тону,UAH/kg,ok
2019-11-01,2019-M11,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,58913.63,58.91363,Гривні за тону,UAH/kg,ok
2019-12-01,2019-M12,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,60205.08,60.20508,Гривні за тону,UAH/kg,ok
2020-01-01,2020-M01,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,63348.77,63.348769999999995,Гривні за тону,UAH/kg,ok
2020-02-01,2020-M02,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,64625.44,64.62544,Гривні за тону,UAH/kg,ok
2020-03-01,2020-M03,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,64239.32,64.23932,Гривні за тону,UAH/kg,ok
2020-04-01,2020-M04,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,61579.61,61.57961,Гривні за тону,UAH/kg,ok
2020-05-01,2020-M05,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,56489.45,56.48945,Гривні за тону,UAH/kg,ok
2020-06-01,2020-M06,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,55442.41,55.44241,Гривні за тону,UAH/kg,ok
2020-07-01,2020-M07,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,54339.13,54.33913,Гривні за тону,UAH/kg,ok
2020-08-01,2020-M08,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,55361.28,55.36128,Гривні за тону,UAH/kg,ok
2020-09-01,2020-M09,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,57781.67,57.78167,Гривні за тону,UAH/kg,ok
2020-10-01,2020-M10,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,59209.19,59.20919,Гривні за тону,UAH/kg,ok
2020-11-01,2020-M11,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,62146.47,62.14647,Гривні за тону,UAH/kg,ok
2020-12-01,2020-M12,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,63887.17,63.88717,Гривні за тону,UAH/kg,ok
2021-01-01,2021-M01,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,65221.57,65.22157,Гривні за тону,UAH/kg,ok
2021-02-01,2021-M02,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,66476.54,66.47654,Гривні за тону,UAH/kg,ok
2021-03-01,2021-M03,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,67437.72,67.43772,Гривні за тону,UAH/kg,ok
2021-04-01,2021-M04,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,68609.37,68.60937,Гривні за тону,UAH/kg,ok
2021-05-01,2021-M05,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,69577.91,69.57791,Гривні за тону,UAH/kg,ok
2021-06-01,2021-M06,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,69889.06,69.88906,Гривні за тону,UAH/kg,ok
2021-07-01,2021-M07,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,69997.75,69.99775,Гривні за тону,UAH/kg,ok
2021-08-01,2021-M08,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,71653.92,71.65392,Гривні за тону,UAH/kg,ok
2021-09-01,2021-M09,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,72835.18,72.83518,Гривні за тону,UAH/kg,ok
2021-10-01,2021-M10,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,73533.38,73.53338000000001,Гривні за тону,UAH/kg,ok
2021-11-01,2021-M11,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,76772.05,76.77205000000001,Гривні за тону,UAH/kg,ok
2021-12-01,2021-M12,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,79482.15,79.48214999999999,Гривні за тону,UAH/kg,ok
2022-01-01,2022-M01,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,83451.42,83.45142,Гривні за тону,UAH/kg,ok
2022-02-01,2022-M02,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,84945.68,84.94568,Гривні за тону,UAH/kg,ok
2022-03-01,2022-M03,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,86020.37,86.02037,Гривні за тону,UAH/kg,ok
2022-04-01,2022-M04,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,89204.19,89.20419,Гривні за тону,UAH/kg,ok
2022-05-01,2022-M05,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,92526.92,92.52692,Гривні за тону,UAH/kg,ok
2022-06-01,2022-M06,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,90550.86,90.55086,Гривні за тону,UAH/kg,ok
2022-07-01,2022-M07,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,94323.92,94.32392,Гривні за тону,UAH/kg,ok
2022-08-01,2022-M08,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,101042.19,101.04219,Гривні за тону,UAH/kg,ok
2022-09-01,2022-M09,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,102969.75,102.96975,Гривні за тону,UAH/kg,ok
2022-10-01,2022-M10,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,104658.39,104.65839,Гривні за тону,UAH/kg,ok
2022-11-01,2022-M11,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,102441.08,102.44108,Гривні за тону,UAH/kg,ok
2022-12-01,2022-M12,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,106444.09,106.44409,Гривні за тону,UAH/kg,ok
2023-01-01,2023-M01,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,103827.51,103.82750999999999,Гривні за тону,UAH/kg,ok
2023-02-01,2023-M02,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,100482.14,100.48214,Гривні за тону,UAH/kg,ok
2023-03-01,2023-M03,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,98091.84,98.09183999999999,Гривні за тону,UAH/kg,ok
2023-04-01,2023-M04,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,97610.3,97.61030000000001,Гривні за тону,UAH/kg,ok
2023-05-01,2023-M05,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,95254.15,95.25415,Гривні за тону,UAH/kg,ok
2023-06-01,2023-M06,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,93761.57,93.76157,Гривні за тону,UAH/kg,ok
2023-07-01,2023-M07,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,91614.24,91.61424000000001,Гривні за тону,UAH/kg,ok
2023-08-01,2023-M08,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,92704.16,92.70416,Гривні за тону,UAH/kg,ok
2023-09-01,2023-M09,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,93745.61,93.74561,Гривні за тону,UAH/kg,ok
2023-10-01,2023-M10,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,91848.34,91.84834,Гривні за тону,UAH/kg,ok
2023-11-01,2023-M11,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,92017.52,92.01752,Гривні за тону,UAH/kg,ok
2023-12-01,2023-M12,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,93189.01,93.18901,Гривні за тону,UAH/kg,ok
2024-01-01,2024-M01,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,98812.7,98.81269999999999,Гривні за тону,UAH/kg,ok
2024-02-01,2024-M02,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,97775.85,97.77585,Гривні за тону,UAH/kg,ok
2024-03-01,2024-M03,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,98740.18,98.74018,Гривні за тону,UAH/kg,ok
2024-04-01,2024-M04,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,96464.48,96.46448,Гривні за тону,UAH/kg,ok
2024-05-01,2024-M05,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,95447.62,95.44762,Гривні за тону,UAH/kg,ok
2024-06-01,2024-M06,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,92787.22,92.78722,Гривні за тону,UAH/kg,ok
2024-07-01,2024-M07,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,94590.81,94.59081,Гривні за тону,UAH/kg,ok
2024-08-01,2024-M08,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,96857.69,96.85769,Гривні за тону,UAH/kg,ok
2024-09-01,2024-M09,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,99998.19,99.99819000000001,Гривні за тону,UAH/kg,ok
2024-10-01,2024-M10,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,101670.44,101.67044,Гривні за тону,UAH/kg,ok
2024-11-01,2024-M11,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,103527.42,103.52741999999999,Гривні за тону,UAH/kg,ok
2024-12-01,2024-M12,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,105703.41,105.70341,Гривні за тону,UAH/kg,ok
2025-01-01,2025-M01,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,100797.8,100.79780000000001,Гривні за тону,UAH/kg,ok
2025-02-01,2025-M02,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,100291.81,100.29181,Гривні за тону,UAH/kg,ok
2025-03-01,2025-M03,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,99532.86,99.53286,Гривні за тону,UAH/kg,ok
2025-04-01,2025-M04,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,99824.39,99.82439,Гривні за тону,UAH/kg,ok
2025-05-01,2025-M05,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,102214.03,102.21403,Гривні за тону,UAH/kg,ok
2025-06-01,2025-M06,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,102440.84,102.44084,Гривні за тону,UAH/kg,ok
2025-07-01,2025-M07,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,103038.95,103.03895,Гривні за тону,UAH/kg,ok
2025-08-01,2025-M08,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,103212.9,103.21289999999999,Гривні за тону,UAH/kg,ok
2025-09-01,2025-M09,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,104393.84,104.39384,Гривні за тону,UAH/kg,ok
2025-10-01,2025-M10,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,102764.68,102.76468,Гривні за тону,UAH/kg,ok
2025-11-01,2025-M11,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,101826.03,101.82603,Гривні за тону,UAH/kg,ok
2025-12-01,2025-M12,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,102149.39,102.14939,Гривні за тону,UAH/kg,ok
2026-01-01,2026-M01,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,102363.51,102.36350999999999,Гривні за тону,UAH/kg,ok
2026-02-01,2026-M02,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,102391.29,102.39129,Гривні за тону,UAH/kg,ok
2026-03-01,2026-M03,Україна,SSSU industrial producer prices raw workbook,processor,skim_milk_powder,Молоко та вершки сухі знежирені,106684.66,106.68466000000001,Гривні за тону,UAH/kg,ok
2013-01-01,2013-M01,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,17066.68,17.06668,Гривні за тону,UAH/kg,ok
2013-02-01,2013-M02,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,17124.67,17.12467,Гривні за тону,UAH/kg,ok
2013-03-01,2013-M03,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,17162.72,17.16272,Гривні за тону,UAH/kg,ok
2013-04-01,2013-M04,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,17220.55,17.22055,Гривні за тону,UAH/kg,ok
2013-05-01,2013-M05,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,17231.4,17.2314,Гривні за тону,UAH/kg,ok
2013-06-01,2013-M06,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,17314.28,17.31428,Гривні за тону,UAH/kg,ok
2013-07-01,2013-M07,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,17449.03,17.44903,Гривні за тону,UAH/kg,ok
2013-08-01,2013-M08,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,17646.73,17.646729999999998,Гривні за тону,UAH/kg,ok
2013-09-01,2013-M09,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,17759.41,17.75941,Гривні за тону,UAH/kg,ok
2013-10-01,2013-M10,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,17974.14,17.97414,Гривні за тону,UAH/kg,ok
2013-11-01,2013-M11,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,18079.53,18.07953,Гривні за тону,UAH/kg,ok
2013-12-01,2013-M12,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,18480.8,18.4808,Гривні за тону,UAH/kg,ok
2014-01-01,2014-M01,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,19377.09,19.37709,Гривні за тону,UAH/kg,ok
2014-02-01,2014-M02,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,19538.02,19.53802,Гривні за тону,UAH/kg,ok
2014-03-01,2014-M03,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,19870.06,19.870060000000002,Гривні за тону,UAH/kg,ok
2014-04-01,2014-M04,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,20291.1,20.2911,Гривні за тону,UAH/kg,ok
2014-05-01,2014-M05,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,20356.05,20.35605,Гривні за тону,UAH/kg,ok
2014-06-01,2014-M06,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,20310.67,20.31067,Гривні за тону,UAH/kg,ok
2014-07-01,2014-M07,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,20368.87,20.368869999999998,Гривні за тону,UAH/kg,ok
2014-08-01,2014-M08,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,20474.68,20.47468,Гривні за тону,UAH/kg,ok
2014-09-01,2014-M09,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,20620.6,20.6206,Гривні за тону,UAH/kg,ok
2014-10-01,2014-M10,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,20761.45,20.76145,Гривні за тону,UAH/kg,ok
2014-11-01,2014-M11,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,20876.29,20.87629,Гривні за тону,UAH/kg,ok
2014-12-01,2014-M12,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,21089.26,21.08926,Гривні за тону,UAH/kg,ok
2015-01-01,2015-M01,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,21465.88,21.465880000000002,Гривні за тону,UAH/kg,ok
2015-02-01,2015-M02,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,21669.35,21.669349999999998,Гривні за тону,UAH/kg,ok
2015-03-01,2015-M03,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,23075.29,23.075290000000003,Гривні за тону,UAH/kg,ok
2015-04-01,2015-M04,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,23436.95,23.43695,Гривні за тону,UAH/kg,ok
2015-05-01,2015-M05,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,23778.24,23.77824,Гривні за тону,UAH/kg,ok
2015-06-01,2015-M06,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,23821.34,23.82134,Гривні за тону,UAH/kg,ok
2015-07-01,2015-M07,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,23884.72,23.88472,Гривні за тону,UAH/kg,ok
2015-08-01,2015-M08,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,24148.66,24.14866,Гривні за тону,UAH/kg,ok
2015-09-01,2015-M09,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,24072.04,24.07204,Гривні за тону,UAH/kg,ok
2015-10-01,2015-M10,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,24497.04,24.497040000000002,Гривні за тону,UAH/kg,ok
2015-11-01,2015-M11,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,24944.44,24.94444,Гривні за тону,UAH/kg,ok
2015-12-01,2015-M12,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,25292.15,25.292150000000003,Гривні за тону,UAH/kg,ok
2016-01-01,2016-M01,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,28029.27,28.02927,Гривні за тону,UAH/kg,ok
2016-02-01,2016-M02,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,28642.97,28.642970000000002,Гривні за тону,UAH/kg,ok
2016-03-01,2016-M03,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,29255.6,29.255599999999998,Гривні за тону,UAH/kg,ok
2016-04-01,2016-M04,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,29322.16,29.32216,Гривні за тону,UAH/kg,ok
2016-05-01,2016-M05,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,29364.14,29.36414,Гривні за тону,UAH/kg,ok
2016-06-01,2016-M06,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,29282.27,29.28227,Гривні за тону,UAH/kg,ok
2016-07-01,2016-M07,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,29380.68,29.38068,Гривні за тону,UAH/kg,ok
2016-08-01,2016-M08,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,29296.96,29.29696,Гривні за тону,UAH/kg,ok
2016-09-01,2016-M09,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,30361.36,30.36136,Гривні за тону,UAH/kg,ok
2016-10-01,2016-M10,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,31423.38,31.42338,Гривні за тону,UAH/kg,ok
2016-11-01,2016-M11,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,32298.78,32.29878,Гривні за тону,UAH/kg,ok
2016-12-01,2016-M12,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,34534.57,34.53457,Гривні за тону,UAH/kg,ok
2017-01-01,2017-M01,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,35917.46,35.91746,Гривні за тону,UAH/kg,ok
2017-02-01,2017-M02,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,36621.98,36.62198,Гривні за тону,UAH/kg,ok
2017-03-01,2017-M03,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,37047.95,37.04795,Гривні за тону,UAH/kg,ok
2017-04-01,2017-M04,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,37274.71,37.27471,Гривні за тону,UAH/kg,ok
2017-05-01,2017-M05,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,36970.12,36.97012,Гривні за тону,UAH/kg,ok
2017-06-01,2017-M06,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,37113.63,37.11363,Гривні за тону,UAH/kg,ok
2017-07-01,2017-M07,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,37492.24,37.492239999999995,Гривні за тону,UAH/kg,ok
2017-08-01,2017-M08,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,38200.96,38.20096,Гривні за тону,UAH/kg,ok
2017-09-01,2017-M09,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,39125.09,39.12508999999999,Гривні за тону,UAH/kg,ok
2017-10-01,2017-M10,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,40456.69,40.45669,Гривні за тону,UAH/kg,ok
2017-11-01,2017-M11,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,41151.98,41.15198,Гривні за тону,UAH/kg,ok
2017-12-01,2017-M12,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,42221.4,42.2214,Гривні за тону,UAH/kg,ok
2018-01-01,2018-M01,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,43220.13,43.22013,Гривні за тону,UAH/kg,ok
2018-02-01,2018-M02,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,43326.04,43.32604,Гривні за тону,UAH/kg,ok
2018-03-01,2018-M03,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,43776.85,43.776849999999996,Гривні за тону,UAH/kg,ok
2018-04-01,2018-M04,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,44036.86,44.03686,Гривні за тону,UAH/kg,ok
2018-05-01,2018-M05,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,43716.52,43.716519999999996,Гривні за тону,UAH/kg,ok
2018-06-01,2018-M06,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,43534.61,43.53461,Гривні за тону,UAH/kg,ok
2018-07-01,2018-M07,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,43653.77,43.653769999999994,Гривні за тону,UAH/kg,ok
2018-08-01,2018-M08,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,43728.62,43.72862,Гривні за тону,UAH/kg,ok
2018-09-01,2018-M09,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,45026.89,45.02689,Гривні за тону,UAH/kg,ok
2018-10-01,2018-M10,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,45348.67,45.34867,Гривні за тону,UAH/kg,ok
2018-11-01,2018-M11,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,46211.08,46.21108,Гривні за тону,UAH/kg,ok
2018-12-01,2018-M12,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,46963.94,46.96394,Гривні за тону,UAH/kg,ok
2019-01-01,2019-M01,Україна,SSSU industrial producer prices raw workbook,processor,sour_cream,Сметана,48051.74,48.051739999999995,Гривні за тону,UAH/kg,ok
