model,product,product_label,link,link_direction,price_variant,farm_gate_source,reconstruction_variant,horizon_days,n_obs,coef,pvalue,stderr,r2,core_signal,ljungbox_p,arch_p,jb_p,coef_positive_shock,p_positive_shock,coef_negative_shock_abs,p_negative_shock_abs,asymmetry_pvalue,asymmetry_gap
LP_linear,milk,Milk / fermented milk,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,1,64,-0.24802213019273972,0.4069416265798059,0.2990785089177192,0.1990348955054423,0,6.9814300958412365e-09,0.12494495558662222,3.7633530860447483e-25,,,,,,
LP_asymmetric,milk,Milk / fermented milk,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,1,64,,,,0.21202663283767165,0,2.261863460736583e-09,0.16718100565006244,1.5408873891554637e-22,0.15442638261749217,0.6559515767374902,0.8105171525790985,0.22205639557207313,0.3056980511536467,-0.6560907699616063
LP_linear,milk,Milk / fermented milk,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,3,62,0.29652868620483586,0.42025277428826235,0.36790945299551575,0.29578874215033946,0,4.665250647753149e-08,0.8422480425258004,4.486752148424751e-14,,,,,,
LP_asymmetric,milk,Milk / fermented milk,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,3,62,,,,0.36224173411405125,1,0.00024053526993948808,0.9915010477615586,3.9307320752458606e-13,-0.7572942525940458,0.020688964576174695,-1.771387016950052,0.08555067641202907,0.2967441761184026,1.0140927643560063
LP_linear,milk,Milk / fermented milk,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,7,61,-0.6505914782235592,0.07802124454584958,0.3691750595096348,0.3240407650838495,1,0.1651906894822716,0.6657569589206607,6.005981024307444e-16,,,,,,
LP_asymmetric,milk,Milk / fermented milk,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,7,61,,,,0.32591467640597016,1,0.18521091041423723,0.677225696630748,8.021492653188004e-17,-0.8173851105862299,0.033293077513031594,0.414291288435554,0.5718665014956806,0.12175882880352024,-1.2316763990217838
LP_linear,milk,Milk / fermented milk,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,14,54,-0.3153667788602525,0.5178166960063966,0.4876444676302895,0.2770414801585276,0,0.0005593667104009791,0.49944937337258877,2.8715724080877317e-05,,,,,,
LP_asymmetric,milk,Milk / fermented milk,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,14,54,,,,0.277114165325419,0,0.0005621572994969917,0.5186494347572472,2.7088138025228737e-05,-0.268674116860498,0.6766251121189661,0.36670597269295213,0.6644269260296284,0.5218388718514659,-0.6353800895534502
LP_linear,milk,Milk / fermented milk,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,21,49,-0.07566193060744131,0.9017955449494537,0.6131762396436788,0.27906351550039576,0,0.3784613128057983,0.9892287068928411,2.0601041284332975e-05,,,,,,
LP_asymmetric,milk,Milk / fermented milk,ProZorro -> Retail optimal,forward,retail_optimal_baseline,not_applicable,pchip,21,49,,,,0.2790739236646129,0,0.38366719253975196,0.9894775324858396,2.0319799494187914e-05,-0.05302320037618552,0.9391740973706488,0.09751446314193202,0.9130938091333621,0.9016618924143246,-0.15053766351811754
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,0,66,-0.09605727951428915,0.06497100033012675,0.05205065633780596,0.21627933706617763,1,0.021617387168816816,0.3683309381432323,2.0049848582557927e-06,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,0,66,,,,0.23806359968565138,0,0.031944910744705346,0.23857073339595902,0.0010388833311602895,-0.27214143751051806,0.10708343336699465,-0.0125163298866975,0.883353037473876,0.049747282415380976,-0.2596251076238206
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,1,65,-0.041077708634274526,0.5796221229231001,0.07415595285903692,0.40550153237167763,0,0.002001232738027459,0.8159007062547308,0.15227789339914885,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,1,65,,,,0.4236562380308798,0,0.006831543922402083,0.7500602468182269,0.21107901884978889,-0.2238410611290843,0.10986452195957783,-0.0939917933953227,0.1747014550181627,0.32110192913196317,-0.1298492677337616
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,3,65,0.00261225294149528,0.9633428148336257,0.056838591514746656,0.4010513303837361,0,0.010177452193023358,0.7772225416970421,0.025669608838137497,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,3,65,,,,0.4012121239736637,0,0.009319089522565818,0.7675961375120729,0.024460066988452007,0.020524978856945715,0.8876133683429639,0.010625975272014976,0.9318258691710313,0.9338752222859013,0.00989900358493074
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,7,65,0.028820255532052273,0.6323601703156326,0.06024205998099078,0.13528613632113473,0,9.748013689769249e-05,0.9920951297870121,0.2569305635246267,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,7,65,,,,0.16218456244990154,1,0.00035625883455960624,0.9834297815069241,0.2811031311533352,-0.15117130611280652,0.19236497358668903,-0.16184129212958892,0.02889505271761722,0.9097791913600136,0.010669986016782401
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,14,61,0.15521945425958059,7.947749670270971e-07,0.03144228907644405,0.41197897845492437,1,0.0070885900965372665,0.31134328033119224,0.7968736681341797,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,14,61,,,,0.4131880811316504,1,0.008778282660016174,0.2854488769198444,0.8030636553299946,0.10173446560204094,0.1694356202688937,-0.19379979454476015,2.5944292546604897e-09,6.7259509658612084e-06,0.29553426014680106
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,21,57,-0.13577886100171638,1.5215712748934824e-05,0.03139002104011621,0.24661158635037572,1,0.3585518947350947,0.9300379076608712,0.940754742561673,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_observed,not_applicable,pchip,21,57,,,,0.2482229566262114,1,0.3442329514622783,0.9368472938081205,0.9280158704876581,-0.20747354617667224,0.06191315537977903,0.08752680481049069,0.08575798252005584,0.0007618076844518841,-0.29500035098716293
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,0,66,-0.06831350057784537,0.17107088318560149,0.04990864279447456,0.20338987912004003,0,0.02301870649424553,0.461523851450645,5.333985998078294e-06,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,0,66,,,,0.22274613060602722,0,0.029427779238144252,0.3069626505734348,0.001556739298766567,-0.22891450921435474,0.13703515783564835,-0.021442999653495727,0.7850287429458717,0.10982516393787163,-0.20747150956085902
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,1,65,-0.018953077251920747,0.7712104440725607,0.06517744866744843,0.4039916693474972,0,0.001297986738331028,0.7924790267435762,0.164845328643783,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,1,65,,,,0.42342522560456086,1,0.0031945526149629124,0.6591815541981857,0.2700675666923575,-0.20045843093931542,0.13734824385136932,-0.09802535712260607,0.08311441952602742,0.4164127260497712,-0.10243307381670935
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,3,65,0.02788219505737196,0.5369196666368736,0.045154980902943814,0.4023964971271917,0,0.012397711904371415,0.7594191193969764,0.01692739117882183,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,3,65,,,,0.4023990400399191,0,0.01225624941207938,0.7584183908205675,0.01671989493186194,0.03004447456033095,0.8206667871498974,-0.02648862695704833,0.7323017978146379,0.5992615411647684,0.05653310151737928
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,7,65,0.02492931554076359,0.6665298350068245,0.05785198562544618,0.13392845115560104,0,0.00011612470252857766,0.9937694416581934,0.22997463326641873,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,7,65,,,,0.1511288217855402,0,0.00047870366306394205,0.9834391660094272,0.265680657474223,-0.11322880022577712,0.28990707315090747,-0.11397087685106719,0.1319784974427275,0.9937573217592044,0.000742076625290064
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,14,61,0.1375699563843506,7.497226477867683e-05,0.034740516851862316,0.4061757476011998,1,0.008064057277771127,0.29952224254403037,0.7222570594393458,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,14,61,,,,0.4074307154588144,1,0.009661080806714146,0.2919387366567195,0.718212300380866,0.08659532358974502,0.28838768849197216,-0.170085482663288,1.0260015642450722e-10,0.0009734972421956727,0.256680806253033
LP_linear,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,21,57,-0.08904753990983663,0.007471678526865172,0.03328810402703149,0.2245656399610465,1,0.31240306274355206,0.954143777136614,0.9131840327179512,,,,,,
LP_asymmetric,milk,Milk / fermented milk,Retail optimal -> ProZorro,reverse,retail_optimal_baseline,not_applicable,pchip,21,57,,,,0.22628958199823235,1,0.29273818541462576,0.9638886702595856,0.9141378016177083,-0.1563118014255519,0.13483396807404205,0.048423510671514784,0.08878188830380068,0.038738612642504604,-0.2047353120970667
LP_linear,milk_powder,Milk powder,FarmGateUA -> ProducerUA,forward,processor_price,initial,linear,0,1458,0.5432036273847649,0.003410416292523888,0.18551410323664,0.7328365687357695,1,2.6850352187864284e-57,7.127285144130075e-47,0.0,,,,,,
LP_asymmetric,milk_powder,Milk powder,FarmGateUA -> ProducerUA,forward,processor_price,initial,linear,0,1458,,,,0.732845839099331,1,2.5829733712399224e-57,6.784774984813243e-47,0.0,0.5552453116835778,0.003431233835215131,-0.5236108128813463,0.015093878476351436,0.004204229307349145,1.0788561245649242
LP_linear,milk_powder,Milk powder,FarmGateUA -> ProducerUA,forward,processor_price,initial,linear,1,1457,1.066274468392428,0.002283753232222329,0.3495280269819045,0.6621777570996271,1,3.4474696461904206e-141,1.9950317581969414e-51,0.0,,,,,,
LP_asymmetric,milk_powder,Milk powder,FarmGateUA -> ProducerUA,forward,processor_price,initial,linear,1,1457,,,,0.6621801797128423,1,3.220904570098025e-141,1.9574523473813162e-51,0.0,1.078110534859078,0.0029270372952557274,-1.047018150713632,0.01714448463902255,0.002969381647446272,2.12512868557271
LP_linear,milk_powder,Milk powder,FarmGateUA -> ProducerUA,forward,processor_price,initial,linear,3,1455,2.0218392284482003,0.0008191945681597673,0.6042147006636365,0.4998374766289886,1,0.0,7.614140003168713e-109,0.0,,,,,,
